X,CH1
359,1.44E-1
360,1.44E-1
361,1.76E-1
362,1.28E-1
363,1.76E-1
364,1.20E-1
365,1.76E-1
366,1.68E-1
367,1.20E-1
368,1.12E-1
369,1.60E-1
370,1.52E-1
371,1.04E-1
372,1.44E-1
373,1.04E-1
374,1.36E-1
375,8.80E-2
376,1.28E-1
377,9.60E-2
378,8.80E-2
379,1.28E-1
380,1.20E-1
381,8.00E-2
382,7.20E-2
383,1.20E-1
384,1.12E-1
385,6.40E-2
386,1.12E-1
387,6.40E-2
388,6.40E-2
389,1.12E-1
390,7.20E-2
391,1.20E-1
392,8.00E-2
393,1.20E-1
394,8.80E-2
395,1.28E-1
396,9.60E-2
397,1.44E-1
398,1.12E-1
399,1.52E-1
400,1.28E-1
401,1.68E-1
402,1.44E-1
403,1.92E-1
404,1.60E-1
405,2.00E-1
406,1.76E-1
407,2.24E-1
408,1.92E-1
409,2.32E-1
410,2.08E-1
411,2.56E-1
412,2.24E-1
413,2.64E-1
414,2.32E-1
415,2.80E-1
416,2.48E-1
417,2.88E-1
418,2.56E-1
419,3.04E-1
420,2.72E-1
421,3.20E-1
422,3.28E-1
423,2.80E-1
424,2.88E-1
425,3.36E-1
426,3.04E-1
427,3.36E-1
428,3.12E-1
429,3.44E-1
430,3.52E-1
431,3.12E-1
432,3.28E-1
433,3.60E-1
434,3.28E-1
435,3.60E-1
436,3.68E-1
437,3.20E-1
438,3.68E-1
439,3.28E-1
440,3.68E-1
441,3.20E-1
442,3.60E-1
443,3.28E-1
444,3.52E-1
445,3.20E-1
446,3.52E-1
447,3.12E-1
448,2.96E-1
449,3.44E-1
450,3.36E-1
451,2.80E-1
452,3.20E-1
453,2.72E-1
454,3.12E-1
455,2.64E-1
456,2.88E-1
457,2.48E-1
458,2.80E-1
459,2.32E-1
460,2.56E-1
461,2.08E-1
462,2.40E-1
463,2.00E-1
464,2.24E-1
465,1.68E-1
466,2.08E-1
467,1.60E-1
468,1.84E-1
469,1.36E-1
470,1.76E-1
471,1.12E-1
472,1.52E-1
473,1.12E-1
474,1.36E-1
475,8.80E-2
476,1.20E-1
477,8.80E-2
478,1.20E-1
479,7.20E-2
480,1.12E-1
481,7.20E-2
482,1.20E-1
483,7.20E-2
484,8.00E-2
485,1.28E-1
486,8.80E-2
487,1.36E-1
488,1.12E-1
489,1.52E-1
490,1.28E-1
491,1.76E-1
492,1.52E-1
493,2.08E-1
494,1.84E-1
495,2.32E-1
496,2.00E-1
497,2.64E-1
498,2.32E-1
499,2.96E-1
500,2.64E-1
501,3.20E-1
502,2.96E-1
503,3.52E-1
504,3.20E-1
505,3.68E-1
506,3.44E-1
507,3.92E-1
508,3.60E-1
509,4.08E-1
510,3.76E-1
511,4.32E-1
512,4.08E-1
513,4.56E-1
514,4.32E-1
515,4.80E-1
516,4.56E-1
517,5.04E-1
518,4.72E-1
519,5.20E-1
520,4.80E-1
521,5.44E-1
522,5.04E-1
523,5.52E-1
524,5.12E-1
525,5.52E-1
526,5.28E-1
527,5.60E-1
528,5.68E-1
529,5.20E-1
530,5.68E-1
531,5.28E-1
532,5.68E-1
533,5.28E-1
534,5.68E-1
535,5.28E-1
536,5.60E-1
537,5.20E-1
538,5.60E-1
539,5.12E-1
540,5.44E-1
541,5.04E-1
542,5.28E-1
543,4.88E-1
544,5.20E-1
545,4.72E-1
546,5.12E-1
547,4.56E-1
548,4.88E-1
549,4.48E-1
550,4.88E-1
551,4.32E-1
552,4.64E-1
553,4.08E-1
554,4.32E-1
555,3.68E-1
556,3.92E-1
557,3.44E-1
558,3.68E-1
559,3.12E-1
560,3.36E-1
561,2.72E-1
562,2.96E-1
563,2.40E-1
564,2.64E-1
565,2.08E-1
566,2.40E-1
567,1.84E-1
568,2.08E-1
569,1.60E-1
570,1.92E-1
571,1.20E-1
572,1.60E-1
573,1.12E-1
574,1.44E-1
575,9.60E-2
576,1.44E-1
577,8.80E-2
578,1.04E-1
579,1.36E-1
580,1.12E-1
581,1.52E-1
582,1.28E-1
583,1.76E-1
584,1.44E-1
585,2.00E-1
586,1.68E-1
587,2.24E-1
588,2.00E-1
589,2.56E-1
590,2.40E-1
591,3.04E-1
592,2.72E-1
593,3.36E-1
594,3.04E-1
595,3.68E-1
596,3.36E-1
597,3.84E-1
598,3.60E-1
599,4.32E-1
600,4.08E-1
601,4.72E-1
602,4.56E-1
603,5.20E-1
604,4.96E-1
605,5.60E-1
606,5.28E-1
607,5.84E-1
608,5.60E-1
609,6.16E-1
610,5.92E-1
611,6.56E-1
612,6.24E-1
613,6.72E-1
614,6.40E-1
615,6.96E-1
616,6.56E-1
617,7.20E-1
618,6.88E-1
619,7.28E-1
620,7.04E-1
621,7.36E-1
622,7.12E-1
623,7.52E-1
624,7.20E-1
625,7.60E-1
626,7.60E-1
627,7.28E-1
628,7.28E-1
629,7.76E-1
630,7.28E-1
631,7.76E-1
632,7.28E-1
633,7.68E-1
634,7.52E-1
635,7.20E-1
636,7.52E-1
637,7.12E-1
638,7.36E-1
639,6.96E-1
640,7.20E-1
641,6.80E-1
642,6.48E-1
643,7.12E-1
644,6.88E-1
645,6.40E-1
646,6.72E-1
647,6.16E-1
648,6.40E-1
649,5.92E-1
650,6.16E-1
651,5.52E-1
652,5.76E-1
653,5.20E-1
654,5.52E-1
655,4.96E-1
656,5.28E-1
657,4.72E-1
658,5.04E-1
659,4.40E-1
660,4.64E-1
661,3.92E-1
662,4.24E-1
663,3.52E-1
664,3.76E-1
665,3.20E-1
666,3.44E-1
667,2.80E-1
668,3.12E-1
669,2.56E-1
670,2.80E-1
671,2.32E-1
672,2.56E-1
673,2.16E-1
674,2.48E-1
675,2.08E-1
676,2.40E-1
677,2.00E-1
678,2.48E-1
679,2.00E-1
680,2.16E-1
681,2.64E-1
682,2.40E-1
683,2.88E-1
684,2.56E-1
685,3.12E-1
686,2.80E-1
687,3.36E-1
688,3.12E-1
689,3.68E-1
690,3.36E-1
691,3.92E-1
692,3.68E-1
693,4.40E-1
694,4.16E-1
695,4.88E-1
696,4.56E-1
697,5.36E-1
698,5.04E-1
699,5.68E-1
700,5.44E-1
701,6.24E-1
702,6.00E-1
703,6.64E-1
704,6.40E-1
705,6.96E-1
706,6.72E-1
707,7.28E-1
708,7.12E-1
709,7.60E-1
710,7.44E-1
711,8.00E-1
712,7.76E-1
713,8.32E-1
714,8.08E-1
715,8.56E-1
716,8.32E-1
717,8.72E-1
718,8.48E-1
719,8.96E-1
720,8.72E-1
721,9.12E-1
722,8.88E-1
723,9.28E-1
724,9.04E-1
725,9.36E-1
726,9.12E-1
727,9.44E-1
728,9.44E-1
729,9.12E-1
730,9.52E-1
731,9.12E-1
732,9.20E-1
733,9.60E-1
734,9.20E-1
735,9.52E-1
736,9.04E-1
737,9.52E-1
738,9.04E-1
739,9.44E-1
740,9.28E-1
741,8.88E-1
742,9.12E-1
743,8.72E-1
744,8.96E-1
745,8.48E-1
746,8.80E-1
747,8.32E-1
748,8.48E-1
749,8.00E-1
750,8.24E-1
751,7.68E-1
752,8.00E-1
753,7.36E-1
754,7.60E-1
755,7.04E-1
756,7.28E-1
757,6.64E-1
758,7.04E-1
759,6.40E-1
760,6.56E-1
761,5.92E-1
762,6.16E-1
763,5.44E-1
764,5.84E-1
765,5.20E-1
766,5.44E-1
767,4.88E-1
768,5.20E-1
769,4.72E-1
770,5.04E-1
771,4.40E-1
772,4.80E-1
773,4.32E-1
774,4.56E-1
775,4.08E-1
776,4.48E-1
777,4.00E-1
778,4.40E-1
779,3.84E-1
780,4.00E-1
781,4.32E-1
782,4.00E-1
783,4.32E-1
784,4.00E-1
785,4.48E-1
786,4.24E-1
787,4.80E-1
788,4.48E-1
789,5.12E-1
790,4.80E-1
791,5.52E-1
792,5.20E-1
793,5.76E-1
794,5.52E-1
795,6.16E-1
796,5.92E-1
797,6.56E-1
798,6.32E-1
799,6.96E-1
800,6.56E-1
801,7.28E-1
802,7.12E-1
803,7.68E-1
804,7.44E-1
805,8.16E-1
806,7.84E-1
807,8.40E-1
808,8.16E-1
809,8.80E-1
810,8.56E-1
811,9.12E-1
812,8.96E-1
813,9.52E-1
814,9.20E-1
815,9.84E-1
816,9.52E-1
817,1.01E+0
818,9.84E-1
819,1.03E+0
820,1.01E+0
821,1.06E+0
822,1.03E+0
823,1.08E+0
824,1.05E+0
825,1.10E+0
826,1.07E+0
827,1.10E+0
828,1.08E+0
829,1.13E+0
830,1.10E+0
831,1.14E+0
832,1.10E+0
833,1.14E+0
834,1.11E+0
835,1.14E+0
836,1.15E+0
837,1.10E+0
838,1.11E+0
839,1.15E+0
840,1.11E+0
841,1.14E+0
842,1.14E+0
843,1.10E+0
844,1.13E+0
845,1.10E+0
846,1.12E+0
847,1.08E+0
848,1.10E+0
849,1.06E+0
850,1.09E+0
851,1.04E+0
852,1.07E+0
853,1.02E+0
854,1.04E+0
855,9.92E-1
856,1.02E+0
857,9.68E-1
858,9.92E-1
859,9.36E-1
860,9.52E-1
861,8.40E-1
862,8.56E-1
863,6.32E-1
864,6.48E-1
865,4.24E-1
866,4.48E-1
867,2.96E-1
868,3.12E-1
869,2.00E-1
870,2.16E-1
871,1.28E-1
872,1.52E-1
873,8.00E-2
874,1.04E-1
875,5.60E-2
876,8.00E-2
877,3.20E-2
878,5.60E-2
879,1.60E-2
880,4.00E-2
881,0.00E+0
882,2.40E-2
883,-8.00E-3
884,1.60E-2
885,-1.60E-2
886,1.60E-2
887,-1.60E-2
888,8.00E-3
889,-1.60E-2
890,8.00E-3
891,-2.40E-2
892,8.00E-3
893,-2.40E-2
894,-2.40E-2
895,8.00E-3
896,0.00E+0
897,-2.40E-2
898,-2.40E-2
899,0.00E+0
900,0.00E+0
901,-2.40E-2
902,0.00E+0
903,-2.40E-2
904,-2.40E-2
905,0.00E+0
906,-2.40E-2
907,0.00E+0
908,0.00E+0
909,-2.40E-2
910,-2.40E-2
911,0.00E+0
912,-2.40E-2
913,0.00E+0
914,-2.40E-2
915,8.00E-3
916,-2.40E-2
917,0.00E+0
918,-2.40E-2
919,0.00E+0
920,-2.40E-2
921,0.00E+0
922,-2.40E-2
923,0.00E+0
924,-2.40E-2
925,0.00E+0
926,0.00E+0
927,-3.20E-2
928,0.00E+0
929,-3.20E-2
930,-2.40E-2
931,0.00E+0
932,0.00E+0
933,-3.20E-2
934,-2.40E-2
935,0.00E+0
936,0.00E+0
937,-2.40E-2
938,-2.40E-2
939,0.00E+0
940,-2.40E-2
941,0.00E+0
942,0.00E+0
943,-3.20E-2
944,-2.40E-2
945,0.00E+0
946,-2.40E-2
947,0.00E+0
948,0.00E+0
949,-3.20E-2
950,0.00E+0
951,-3.20E-2
952,0.00E+0
953,-3.20E-2
954,-2.40E-2
955,0.00E+0
956,-2.40E-2
957,0.00E+0
958,-2.40E-2
959,0.00E+0
960,0.00E+0
961,-3.20E-2
962,0.00E+0
963,-3.20E-2
964,-2.40E-2
965,0.00E+0
966,-2.40E-2
967,0.00E+0
968,-2.40E-2
969,0.00E+0
970,-3.20E-2
971,8.00E-3
972,-2.40E-2
973,0.00E+0
974,-2.40E-2
975,0.00E+0
976,-2.40E-2
977,0.00E+0
978,-2.40E-2
979,0.00E+0
980,0.00E+0
981,-3.20E-2
982,-2.40E-2
983,0.00E+0
984,-2.40E-2
985,0.00E+0
986,0.00E+0
987,-3.20E-2
988,-2.40E-2
989,0.00E+0
990,-2.40E-2
991,0.00E+0
992,-2.40E-2
993,0.00E+0
994,0.00E+0
995,-3.20E-2
996,0.00E+0
997,-2.40E-2
998,-2.40E-2
999,0.00E+0
1000,-2.40E-2
1001,0.00E+0
1002,0.00E+0
1003,-3.20E-2
1004,-2.40E-2
1005,0.00E+0
1006,-2.40E-2
1007,0.00E+0
1008,-2.40E-2
1009,0.00E+0
1010,0.00E+0
1011,-3.20E-2
1012,0.00E+0
1013,-3.20E-2
1014,-2.40E-2
1015,0.00E+0
1016,-2.40E-2
1017,0.00E+0
1018,-2.40E-2
1019,0.00E+0
1020,0.00E+0
1021,-3.20E-2
1022,-2.40E-2
1023,0.00E+0
1024,-2.40E-2
1025,0.00E+0
1026,0.00E+0
1027,-3.20E-2
1028,-2.40E-2
1029,0.00E+0
1030,0.00E+0
1031,-3.20E-2
1032,8.00E-3
1033,-3.20E-2
1034,-2.40E-2
1035,0.00E+0
1036,0.00E+0
1037,-3.20E-2
1038,-2.40E-2
1039,0.00E+0
1040,-2.40E-2
1041,0.00E+0
1042,-3.20E-2
1043,0.00E+0
1044,0.00E+0
1045,-3.20E-2
1046,0.00E+0
1047,-3.20E-2
1048,-2.40E-2
1049,0.00E+0
1050,-2.40E-2
1051,0.00E+0
1052,0.00E+0
1053,-3.20E-2
1054,-2.40E-2
1055,0.00E+0
1056,-2.40E-2
1057,0.00E+0
1058,0.00E+0
1059,-3.20E-2
1060,-2.40E-2
1061,0.00E+0
1062,0.00E+0
1063,-3.20E-2
1064,-2.40E-2
1065,0.00E+0
1066,-2.40E-2
1067,8.00E-3
1068,0.00E+0
1069,-3.20E-2
1070,-2.40E-2
1071,0.00E+0
1072,-2.40E-2
1073,0.00E+0
1074,-2.40E-2
1075,0.00E+0
1076,-2.40E-2
1077,0.00E+0
1078,0.00E+0
1079,-3.20E-2
1080,-2.40E-2
1081,0.00E+0
1082,-2.40E-2
1083,0.00E+0
1084,-2.40E-2
1085,0.00E+0
1086,-2.40E-2
1087,0.00E+0
1088,0.00E+0
1089,-3.20E-2
1090,-3.20E-2
1091,0.00E+0
1092,0.00E+0
1093,-3.20E-2
1094,0.00E+0
1095,-3.20E-2
1096,-2.40E-2
1097,0.00E+0
1098,-2.40E-2
1099,0.00E+0
1100,0.00E+0
1101,-3.20E-2
1102,0.00E+0
1103,-3.20E-2
1104,-2.40E-2
1105,8.00E-3
1106,0.00E+0
1107,-3.20E-2
1108,-2.40E-2
1109,0.00E+0
1110,-2.40E-2
1111,0.00E+0
1112,0.00E+0
1113,-3.20E-2
1114,-2.40E-2
1115,8.00E-3
1116,-2.40E-2
1117,0.00E+0
1118,0.00E+0
1119,-3.20E-2
1120,-2.40E-2
1121,0.00E+0
1122,-2.40E-2
1123,0.00E+0
1124,-2.40E-2
1125,0.00E+0
1126,-2.40E-2
1127,0.00E+0
1128,0.00E+0
1129,-3.20E-2
1130,-2.40E-2
1131,0.00E+0
1132,0.00E+0
1133,-3.20E-2
1134,-2.40E-2
1135,0.00E+0
1136,0.00E+0
1137,-3.20E-2
1138,-2.40E-2
1139,0.00E+0
1140,-2.40E-2
1141,0.00E+0
1142,-2.40E-2
1143,0.00E+0
1144,0.00E+0
1145,-3.20E-2
1146,0.00E+0
1147,-3.20E-2
1148,-2.40E-2
1149,0.00E+0
1150,-2.40E-2
1151,0.00E+0
1152,0.00E+0
1153,-3.20E-2
1154,0.00E+0
1155,-3.20E-2
1156,-2.40E-2
1157,0.00E+0
1158,-2.40E-2
1159,0.00E+0
1160,0.00E+0
1161,-3.20E-2
1162,-2.40E-2
1163,0.00E+0
1164,-2.40E-2
1165,0.00E+0
1166,0.00E+0
1167,-3.20E-2
1168,0.00E+0
1169,-3.20E-2
1170,0.00E+0
1171,-3.20E-2
1172,-2.40E-2
1173,0.00E+0
1174,-2.40E-2
1175,0.00E+0
1176,-2.40E-2
1177,0.00E+0
1178,-2.40E-2
1179,0.00E+0
1180,-2.40E-2
1181,0.00E+0
1182,-2.40E-2
1183,0.00E+0
1184,-2.40E-2
1185,0.00E+0
1186,-2.40E-2
1187,0.00E+0
1188,-2.40E-2
1189,0.00E+0
1190,-2.40E-2
1191,0.00E+0
1192,-2.40E-2
1193,0.00E+0
1194,0.00E+0
1195,-3.20E-2
1196,-2.40E-2
1197,0.00E+0
1198,-2.40E-2
1199,8.00E-3
1200,-2.40E-2
1201,0.00E+0
1202,-2.40E-2
1203,0.00E+0
1204,-2.40E-2
1205,0.00E+0
1206,-2.40E-2
1207,0.00E+0
1208,-2.40E-2
1209,0.00E+0
1210,-2.40E-2
1211,0.00E+0
1212,-2.40E-2
1213,0.00E+0
1214,-2.40E-2
1215,0.00E+0
1216,-2.40E-2
1217,0.00E+0
1218,0.00E+0
1219,-3.20E-2
1220,-3.20E-2
1221,8.00E-3
1222,-2.40E-2
1223,0.00E+0
1224,-2.40E-2
1225,0.00E+0
1226,-2.40E-2
1227,0.00E+0
1228,0.00E+0
1229,-3.20E-2
1230,0.00E+0
1231,-3.20E-2
1232,0.00E+0
1233,-3.20E-2
1234,-2.40E-2
1235,0.00E+0
1236,-2.40E-2
1237,8.00E-3
1238,-2.40E-2
1239,0.00E+0
1240,0.00E+0
1241,-3.20E-2
1242,-2.40E-2
1243,0.00E+0
1244,-2.40E-2
1245,0.00E+0
1246,-2.40E-2
1247,0.00E+0
1248,-2.40E-2
1249,0.00E+0
1250,0.00E+0
1251,-3.20E-2
1252,0.00E+0
1253,-3.20E-2
1254,0.00E+0
1255,-3.20E-2
1256,-2.40E-2
1257,8.00E-3
1258,-2.40E-2
1259,0.00E+0
1260,0.00E+0
1261,-3.20E-2
1262,-2.40E-2
1263,0.00E+0
1264,-2.40E-2
1265,0.00E+0
1266,-2.40E-2
1267,0.00E+0
1268,0.00E+0
1269,-3.20E-2
1270,-2.40E-2
1271,0.00E+0
1272,-2.40E-2
1273,0.00E+0
1274,-2.40E-2
1275,0.00E+0
1276,0.00E+0
1277,-3.20E-2
1278,0.00E+0
1279,-3.20E-2
1280,-2.40E-2
1281,0.00E+0
1282,-2.40E-2
1283,8.00E-3
1284,-2.40E-2
1285,0.00E+0
1286,-2.40E-2
1287,0.00E+0
1288,-2.40E-2
1289,0.00E+0
1290,-2.40E-2
1291,0.00E+0
1292,-2.40E-2
1293,0.00E+0
1294,0.00E+0
1295,-3.20E-2
1296,-2.40E-2
1297,0.00E+0
1298,-2.40E-2
1299,0.00E+0
1300,0.00E+0
1301,-3.20E-2
1302,-2.40E-2
1303,0.00E+0
1304,-2.40E-2
1305,0.00E+0
1306,0.00E+0
1307,-3.20E-2
1308,0.00E+0
1309,-3.20E-2
1310,-2.40E-2
1311,0.00E+0
1312,-2.40E-2
1313,0.00E+0
1314,8.00E-3
1315,-3.20E-2
1316,0.00E+0
1317,-3.20E-2
1318,-2.40E-2
1319,0.00E+0
1320,-2.40E-2
1321,0.00E+0
1322,0.00E+0
1323,-3.20E-2
1324,-2.40E-2
1325,0.00E+0
1326,0.00E+0
1327,-3.20E-2
1328,0.00E+0
1329,-3.20E-2
1330,-2.40E-2
1331,0.00E+0
1332,0.00E+0
1333,-3.20E-2
1334,-2.40E-2
1335,0.00E+0
1336,0.00E+0
1337,-3.20E-2
1338,0.00E+0
1339,-3.20E-2
1340,-2.40E-2
1341,0.00E+0
1342,-2.40E-2
1343,0.00E+0
1344,-2.40E-2
1345,0.00E+0
1346,-2.40E-2
1347,0.00E+0
1348,0.00E+0
1349,-3.20E-2
1350,-2.40E-2
1351,0.00E+0
1352,-2.40E-2
1353,0.00E+0
1354,-2.40E-2
1355,0.00E+0
1356,0.00E+0
1357,-2.40E-2
1358,0.00E+0
1359,-3.20E-2
1360,0.00E+0
1361,-3.20E-2
1362,0.00E+0
1363,-3.20E-2
1364,-2.40E-2
1365,0.00E+0
1366,-2.40E-2
1367,0.00E+0
1368,0.00E+0
1369,-3.20E-2
1370,0.00E+0
1371,-3.20E-2
1372,-2.40E-2
1373,0.00E+0
1374,-2.40E-2
1375,0.00E+0
1376,-2.40E-2
1377,0.00E+0
1378,0.00E+0
1379,-3.20E-2
1380,-2.40E-2
1381,0.00E+0
1382,-2.40E-2
1383,0.00E+0
1384,-2.40E-2
1385,0.00E+0
1386,0.00E+0
1387,-3.20E-2
1388,0.00E+0
1389,-3.20E-2
1390,0.00E+0
1391,-3.20E-2
1392,0.00E+0
1393,-3.20E-2
1394,-2.40E-2
1395,0.00E+0
1396,-2.40E-2
1397,0.00E+0
1398,-2.40E-2
1399,0.00E+0
