t,R1,R2,R3,R4
105.138172,37.988294,34.463755,30.072586,27.894780
106.561917,38.011154,34.529015,30.087942,27.894848
107.983922,38.038520,34.549231,30.120388,27.929769
109.407614,38.048568,34.550169,30.119482,27.934909
110.824396,38.087780,34.583693,30.147754,27.941903
112.248437,38.113266,34.585492,30.125944,27.940004
113.674007,38.147944,34.640155,30.179258,27.956800
115.098129,38.158439,34.651643,30.171861,27.940527
116.515266,38.203771,34.677105,30.193853,27.980769
117.934659,38.191812,34.649915,30.182623,27.947616
119.359460,38.246784,34.726393,30.235260,27.992588
120.779624,38.239863,34.699231,30.215257,27.961788
122.204133,38.229018,34.704828,30.221832,27.963276
123.629636,38.297496,34.734334,30.218265,27.984355
125.046494,38.300272,34.759616,30.247487,28.028602
126.469703,38.341617,34.806306,30.282108,28.029884
127.892913,38.347249,34.800048,30.260047,28.030053
129.308314,38.376622,34.798893,30.288519,28.014922
130.731989,38.375546,34.828549,30.288352,27.999865
132.155724,38.406660,34.857135,30.309796,28.041883
133.580072,38.399817,34.885109,30.327382,28.067462
134.996696,38.447957,34.898272,30.340206,28.066854
136.420210,38.479802,34.919797,30.347116,28.080310
137.845127,38.489255,34.942162,30.377100,28.080197
139.268113,38.496277,34.950152,30.371275,28.073414
140.680871,38.502589,34.955133,30.389268,28.071022
142.098054,38.538174,34.938686,30.386093,28.072485
143.508687,38.544661,35.008515,30.400560,28.061899
144.943107,38.568806,34.980550,30.399646,28.075868
146.360202,38.584532,34.996390,30.407766,28.052856
147.777943,38.605538,35.031308,30.425421,28.090603
149.204014,38.630390,35.063678,30.449766,28.141581
150.628455,38.634524,35.065091,30.436841,28.106265
152.048928,38.665297,35.077286,30.469984,28.124684
153.470812,38.663409,35.091433,30.475471,28.117637
154.886113,38.662740,35.092594,30.475254,28.131374
156.310588,38.677696,35.145715,30.468242,28.122467
157.734961,38.739620,35.138854,30.505290,28.149928
159.158679,38.725897,35.153916,30.511702,28.139161
160.574401,38.754610,35.174586,30.493687,28.124779
161.997678,38.768682,35.171338,30.494112,28.153580
163.423157,38.796408,35.193306,30.524624,28.163310
164.848538,38.809113,35.220316,30.531991,28.185597
166.265755,38.813726,35.229548,30.558900,28.170312
167.690178,38.823826,35.220467,30.523349,28.162494
169.109670,38.856045,35.264382,30.561672,28.194959
170.534921,38.843946,35.270072,30.543349,28.175616
171.948534,38.866687,35.273268,30.574347,28.202580
173.373778,38.885737,35.280997,30.542347,28.167166
174.799694,38.894520,35.303595,30.608671,28.202657
176.216706,38.925549,35.310101,30.608297,28.195770
177.647238,38.892850,35.301914,30.580130,28.204671
179.062621,38.927645,35.332837,30.616445,28.212330
180.486271,38.934178,35.334376,30.611983,28.203660
181.909122,38.959186,35.340318,30.626312,28.192945
183.331041,38.956064,35.339464,30.624988,28.201847
184.749458,38.979580,35.368195,30.616051,28.215655
186.175342,39.018714,35.398450,30.644288,28.223105
187.591193,38.971667,35.372139,30.620034,28.199193
189.018225,38.996022,35.379716,30.652211,28.226417
190.435466,38.982178,35.393267,30.633039,28.217380
191.863883,38.998669,35.392464,30.653053,28.235634
193.284544,39.010686,35.411443,30.640750,28.248383
194.700985,38.991157,35.407353,30.614869,28.230280
196.124528,39.017327,35.419965,30.696554,28.245406
197.547754,39.010362,35.417532,30.669110,28.242936
198.970054,39.023258,35.447477,30.675750,28.242169
200.399684,39.019757,35.461363,30.694399,28.232078
201.817054,39.054089,35.469825,30.696930,28.257410
203.231121,39.075932,35.476707,30.699253,28.256954
204.656000,38.770985,35.282304,30.612627,28.169888
206.078232,38.236187,34.932732,30.492581,28.090173
207.503971,37.679629,34.596021,30.322757,27.995815
208.917566,37.144691,34.282373,30.200451,27.893395
210.349007,36.602593,33.927436,30.026966,27.776338
211.763214,36.101698,33.599535,29.889729,27.719939
213.187707,35.678182,33.318839,29.772872,27.636547
214.611337,35.219419,33.011231,29.639251,27.542853
216.027230,34.813469,32.768874,29.514887,27.483627
217.449573,34.431827,32.531315,29.416318,27.423308
218.874084,34.053057,32.266383,29.280094,27.341503
220.297663,33.690010,31.984613,29.137717,27.246553
221.725318,33.359264,31.765371,29.065305,27.215337
223.136582,33.039554,31.565638,28.975446,27.158692
224.558505,32.756819,31.361989,28.847348,27.108430
225.982475,32.485941,31.180939,28.775928,27.057732
227.408281,32.236662,30.991108,28.685056,27.037407
228.831333,31.976282,30.835998,28.588227,26.980347
230.247120,31.726127,30.659761,28.518082,26.939813
231.668788,31.494703,30.485693,28.430181,26.896862
233.093253,31.305711,30.337057,28.386923,26.838540
234.517498,31.091329,30.197286,28.280534,26.840497
235.935532,30.909147,30.056004,28.235433,26.781733
237.360403,30.691137,29.911305,28.157637,26.760150
238.786018,30.515616,29.770734,28.083549,26.707775
240.202938,30.382481,29.685154,28.048850,26.709835
241.628379,30.186986,29.553850,27.967356,26.662643
243.044113,30.024179,29.436758,27.897351,26.621379
244.466538,29.905939,29.330439,27.854925,26.588174
245.890854,29.780950,29.241966,27.819248,26.601871
247.311924,29.634267,29.128079,27.760890,26.551766
248.736736,29.505859,29.061288,27.725569,26.519622
250.154297,29.375842,28.923720,27.685405,26.508297
251.579581,29.261441,28.854268,27.636263,26.496843
253.003607,29.147992,28.764881,27.579249,26.467702
254.427153,29.040991,28.692643,27.523135,26.426863
255.845619,28.934665,28.626671,27.479827,26.437143
257.268439,28.833763,28.564745,27.463871,26.416951
258.685489,28.763807,28.469649,27.416078,26.373255
260.109746,28.682869,28.415161,27.382902,26.392299
261.533683,28.596167,28.348870,27.363528,26.370550
262.953514,28.503759,28.277341,27.294648,26.333279
264.376618,28.428254,28.195754,27.265090,26.303662
265.802034,28.369787,28.169819,27.273591,26.347666
267.218508,28.304746,28.118242,27.219587,26.327178
268.641984,28.184969,28.023544,27.167595,26.276957
270.063798,28.124172,27.956677,27.133239,26.236933
271.486394,28.067917,27.921810,27.109035,26.251446
272.907148,28.030860,27.894515,27.098477,26.261884
274.332954,27.943104,27.842576,27.091207,26.263942
275.749035,27.912885,27.769525,27.053475,26.241089
277.174115,27.841215,27.747649,27.033898,26.219144
278.589571,27.798606,27.711084,26.979093,26.216090
280.010942,27.759226,27.705221,26.996536,26.227021
281.437444,27.675944,27.629846,26.944832,26.173833
282.861694,27.656137,27.591875,26.940850,26.202540
284.280728,27.635991,27.570795,26.936064,26.192141
285.705110,27.551864,27.527645,26.918506,26.159143
287.116511,27.545507,27.521288,26.912141,26.186398
288.529292,27.460145,27.452226,26.851387,26.141901
289.953078,27.468822,27.428294,26.857743,26.168818
291.376746,27.364088,27.372475,26.801857,26.119391
292.794581,27.345691,27.310279,26.780640,26.104217
294.217191,27.318308,27.335548,26.793809,26.128148
295.639754,27.300217,27.303479,26.795757,26.137106
297.063113,27.252018,27.272523,26.767568,26.114951
298.484001,27.213782,27.222637,26.738156,26.091105
299.907969,27.171455,27.214801,26.716316,26.096799
301.333445,27.175655,27.191036,26.714922,26.107548
302.750270,27.128115,27.163541,26.713994,26.074385
304.172540,27.075878,27.103383,26.649579,26.047262
305.595718,27.068792,27.106554,26.663485,26.060251
307.022086,27.027687,27.071047,26.653143,26.059707
308.439167,26.996427,27.052844,26.652189,26.061088
309.863093,26.966052,27.040189,26.610125,26.026915
311.280000,26.969270,27.016364,26.601679,26.051631
312.696305,26.966344,27.018568,26.608084,26.041691
314.111785,26.914222,26.993963,26.607725,26.054414
315.526602,26.913792,26.988403,26.566694,26.046040
316.959597,26.868635,26.940922,26.543440,25.993792
318.378460,26.845293,26.920849,26.544353,26.019938
319.794132,26.850429,26.917123,26.554626,26.038165
321.218136,26.786115,26.851419,26.506142,26.005982
322.662455,26.789904,26.868266,26.529536,26.020056
324.078841,26.761683,26.853110,26.517637,26.002070
325.503018,26.780431,26.869522,26.518658,26.003092
326.919158,26.701459,26.807825,26.497992,25.965114
328.343951,26.715492,26.783137,26.482158,26.000196
329.770423,26.714277,26.804780,26.513616,25.986363
331.194111,26.666455,26.765365,26.451304,25.979590
332.611140,26.686606,26.779447,26.450457,25.985285
334.035176,26.630280,26.742726,26.448724,25.942895
335.449077,26.634300,26.746279,26.430805,25.990379
336.872460,26.615409,26.717128,26.438982,25.969126
338.296851,26.629752,26.700209,26.428589,25.968068
339.723059,26.603446,26.692103,26.418611,25.946865
341.139207,26.584887,26.667015,26.387906,25.938562
342.563137,26.557146,26.642080,26.393771,25.946301
343.983986,26.587877,26.673738,26.375491,25.966323
345.405470,26.540637,26.630240,26.382858,25.914816
346.829818,26.524594,26.635199,26.380817,25.938008
348.253666,26.546141,26.649274,26.377625,25.945094
349.669815,26.494886,26.589631,26.335224,25.921349
351.093565,26.501606,26.587949,26.369494,25.945367
352.516857,26.482602,26.567548,26.342080,25.903441
353.938522,26.456677,26.578031,26.332023,25.911602
355.368598,26.462853,26.569272,26.329330,25.921991
356.779154,26.428858,26.529217,26.291589,25.905250
358.203205,26.438954,26.543978,26.327370,25.949471
359.624670,26.449537,26.547558,26.331418,25.925951
