t   R1  R2  R3  R4
470                      325.2706380781812        322.6556163023679        313.6244435265546        307.60131938932267
475                      325.3738757664443        322.75857313270046       313.699306440164         307.6498933640264
480                      325.47711345470736       322.8615299630331        313.7741693537733        307.6984673387302
485                      325.58035114297047       322.96448679336567       313.8490322673827        307.74704131343395
490                      325.68358883123346       323.0674436236983        313.9238951809921        307.7956152881377
495                      325.78682651949657       323.17040045403087       313.9987580946014        307.8441892628415
500                      325.8900642077596        323.2733572843635        314.0736210082108        307.89276323754524
505                      325.99330189602273       323.3763141146961        314.1484839218202        307.941337212249
510                      326.0965395842857        323.4792709450287        314.22334683542954       307.9899111869527
515                      326.19977727254883       323.58222777536133       314.2982097490389        308.0384851616565
520                      326.3030149608119        323.6851846056939        314.37307266264827       308.0870591363603
525                      326.406252649075         323.78814143602654       314.44793557625763       308.13563311106407
530                      326.509490337338         323.8910982663591        314.522798489867         308.1842070857678
535                      326.6127280256011        323.99405509669174       314.5976614034763        308.2327810604716
540                      326.71596571386414       324.0970119270243        314.6725243170857        308.28135503517535
545                      326.81920340212724       324.19996875735694       314.7473872306951        308.3299290098791
550                      326.92244109039024       324.3029255876895        314.8222501443044        308.37850298458284
555                      327.02567877865334       324.40588241802214       314.89711305791377       308.4270769592866
560                      327.12891646691634       324.5088392483547        314.97197597152314       308.47565093399044
565                      327.23215415517944       324.61179607868735       315.0468388851325        308.5242249086942
570                      327.33539184344244       324.7147529090199        315.12170179874187       308.5727988833979
575                      327.43862953170554       324.81770973935255       315.19656471235123       308.62137285810167
580                      327.5418672199686        324.9206665696852        315.27142762596065       308.66994683280546
585                      327.6365951079399        325.0156033858345        315.34110098997843       308.7155249053057
590                      327.6972837947443        325.0784601452506        315.39001615563          308.749119368992
595                      327.75797248154873       325.14131690466655       315.43893132128164       308.78271383267827
600                      327.8186611683531        325.20417366408265       315.4878464869332        308.8163082963646
605                      327.8793498551575        325.2670304234987        315.5367616525848        308.84990276005084
610                      327.94003854196194       325.3298871829147        315.58567681823644       308.8834972237371
615                      328.0007272287663        325.3927439423308        315.634591983888         308.9170916874234
620                      328.0614159155707        325.4556007017468        315.6835071495396        308.95068615110966
625                      328.12210460237515       325.5184574611629        315.73242231519123       308.984280614796
630                      328.18279328917953       325.5813142205789        315.7813374808428        309.01787507848223
635                      328.2434819759839        325.644170979995         315.8302526464944        309.05146954216855
640                      328.30417066278835       325.70702773941105       315.879167812146         309.08506400585486
645                      328.36485934959273       325.7698844988271        315.9280829777976        309.1186584695411
650                      328.4255480363971        325.8327412582431        315.9769981434492        309.15225293322743
655                      328.48623672320156       325.89559801765915       316.0259133091008        309.18584739691374
660                      328.54692541000594       325.95845477707525       316.0748284747524        309.2194418606
665                      328.6076140968103        326.0213115364912        316.123743640404         309.25303632428626
670                      328.66830278361476       326.0841682959073        316.1726588060556        309.2866307879725
675                      328.72899147041915       326.14702505532335       316.2215739717072        309.3202252516588
680                      328.7896801572235        326.20988181473945       316.27048913735877       309.35381971534514
685                      328.8503688440279        326.2727385741555        316.3194043030104        309.3874141790314
690                      328.9110575308323        326.3355953335715        316.368319468662         309.4210086427177
695                      328.9717462176367        326.39845209298755       316.41723463431356       309.454603106404
700                      329.0324349044411        326.4613088524036        316.46614979996514       309.4881975700903
705                      329.0931235912455        326.5241656118197        316.5150649656168        309.5217920337766
710                      329.1538122780499        326.58702237123566       316.56398013126835       309.5553864974629
715                      329.2145009648543        326.64987913065175       316.61289529691993       309.58898096114916
720                      329.2751896516587        326.7127358900678        316.66181046257157       309.6225754248354
725                      329.3358783384631        326.7755926494839        316.71072562822314       309.6561698885217
730                      329.39656702526753       326.8384494088999        316.7596407938747        309.689764352208
735                      329.4572557120719        326.9013061683159        316.80855595952636       309.7233588158943
740                      329.5179443988763        326.964162927732         316.85747112517794       309.75695327958056
745                      329.57863308568074       327.027019687148         316.9063862908295        309.79054774326687
750                      329.6393217724851        327.0898764465641        316.95530145648115       309.8241422069532
755                      329.7000104592895        327.15273320598004       317.00421662213273       309.85773667063944
760                      329.76069914609394       327.21558996539613       317.0531317877843        309.89133113432575
765                      329.8213878328983        327.27844672481217       317.10204695343594       309.924925598012
770                      329.8820765197027        327.34130348422826       317.1509621190875        309.95852006169827
775                      329.94276520650715       327.4041602436443        317.1998772847391        309.9921145253846
780                      330.00345389331153       327.4670170030603        317.24879245039074       310.02570898907084
785                      330.0592616717855        327.5250503768311        317.29428959167836       310.0571559381595
790                      330.09554581693794       327.5637902080207        317.3261146355102        310.0800128288577
795                      330.1318299620905        327.60253003921036       317.357939679342         310.10286971955594
800                      330.1681141072429        327.6412698704           317.3897647231738        310.12572661025416
805                      330.2043982523954        327.6800097015896        317.4215897670057        310.14858350095244
810                      330.24068239754786       327.7187495327792        317.45341481083744       310.1714403916506
815                      330.27696654270034       327.75748936396883       317.4852398546693        310.1942972823488
820                      330.3132506878528        327.79622919515856       317.5170648985011        310.2171541730471
825                      330.34953483300524       327.8349690263482        317.54888994233295       310.2400110637453
830                      330.3858189781578        327.8737088575378        317.58071498616476       310.26286795444355
835                      330.4221031233102        327.9124486887274        317.6125400299966        310.2857248451418
840                      330.4583872684627        327.951188519917         317.6443650738284        310.30858173584
845                      330.49467141361515       327.9899283511067        317.67619011766027       310.3314386265382
850                      330.53095555876763       328.0286681822963        317.708015161492         310.35429551723644
855                      330.5672397039201        328.06740801348593       317.7398402053239        310.37715240793466
860                      330.6035238490726        328.10614784467555       317.77166524915566       310.4000092986328
865                      330.63980799422507       328.14488767586516       317.8034902929875        310.42286618933105
870                      330.67609213937754       328.18362750705484       317.83531533681935       310.4457230800293
875                      330.71237628452997       328.22236733824445       317.8671403806511        310.46857997072755
880                      330.74866042968245       328.26110716943407       317.898965424483         310.49143686142577
885                      330.7849445748349        328.2998470006237        317.9307904683148        310.51429375212393
890                      330.8212287199874        328.3385868318133        317.9626155121466        310.53715064282216
895                      330.8575128651399        328.3773266630029        317.99444055597843       310.5600075335204
900                      330.89379701029236       328.4160664941926        318.0262655998103        310.58286442421866
905                      330.93008115544484       328.4548063253822        318.05809064364206       310.6057213149169
910                      330.9663653005973        328.4935461565718        318.08991568747393       310.62857820561504
915                      331.0026494457498        328.53228598776144       318.1217407313057        310.65143509631326
920                      331.0389335909022        328.57102581895106       318.15356577513757       310.6742919870115
925                      331.07521773605475       328.60976565014073       318.1853908189694        310.6971488777097
930                      331.1115018812072        328.64850548133035       318.2172158628012        310.720005768408
935                      331.14778602635965       328.68724531251996       318.249040906633         310.74286265910615
940                      331.18407017151213       328.7259851437096        318.2808659504648        310.7657195498044
945                      331.2203543166646        328.7647249748992        318.31269099429664       310.7885764405026
950                      331.2566384618171        328.80346480608887       318.34451603812846       310.8114333312008
955                      331.2929226069695        328.8422046372785        318.3763410819603        310.834290221899
960                      331.32920675212205       328.8809444684681        318.4081661257921        310.8571471125972
965                      331.36549089727447       328.9196842996577        318.43999116962397       310.8800040032955
970                      331.401775042427         328.95842413084733       318.4718162134557        310.9028608939937
975                      331.4380591875794        328.997163962037         318.5036412572876        310.9257177846919
980                      331.47434333273196       329.0359037932266        318.53546630111936       310.9485746753901
985                      331.5077755959197        329.07171288633856       318.56505775646485       310.9699341161287
990                      331.52980033124913       329.0957990271397        318.58571485786496       310.9853037570288
995                      331.55182506657854       329.11988516794094       318.60637195926506       311.00067339792884
1000                     331.5738498019079        329.14397130874204       318.62702906066517       311.01604303882897
1005                     331.59587453723736       329.1680574495432        318.6476861620653        311.0314126797291
1010                     331.6178992725668        329.1921435903444        318.6683432634654        311.0467823206292
1015                     331.6399240078962        329.2162297311455        318.6890003648655        311.06215196152925
1020                     331.6619487432256        329.2403158719467        318.7096574662656        311.0775216024294
1025                     331.68397347855495       329.2644020127479        318.7303145676657        311.09289124332946
1030                     331.70599821388436       329.288488153549         318.75097166906573       311.1082608842296
1035                     331.72802294921377       329.31257429435016       318.77162877046584       311.12363052512967
1040                     331.7500476845431        329.3366604351514        318.79228587186594       311.13900016602975
1045                     331.77207241987253       329.3607465759525        318.81294297326605       311.1543698069299
1050                     331.79409715520194       329.38483271675364       318.8336000746661        311.16973944783
1055                     331.81612189053135       329.40891885755485       318.8542571760662        311.18510908873003
1060                     331.83814662586076       329.43300499835595       318.8749142774663        311.20047872963016
1065                     331.86017136119017       329.4570911391571        318.8955713788664        311.2158483705303
1070                     331.8821960965196        329.48117727995833       318.91622848026645       311.2312180114303
1075                     331.904220831849         329.50526342075943       318.9368855816666        311.24658765233045
1080                     331.9262455671784        329.5293495615606        318.9575426830667        311.2619572932306
1085                     331.94827030250775       329.5534357023618        318.9781997844668        311.27732693413066
1090                     331.97029503783716       329.5775218431629        318.99885688586687       311.29269657503073
1095                     331.99231977316657       329.6016079839641        319.019513987267         311.30806621593086
1100                     332.014344508496         329.6256941247653        319.0401710886671        311.32343585683094
1105                     332.03636924382533       329.6497802655664        319.0608281900672        311.338805497731
1110                     332.05839397915474       329.67386640636755       319.08148529146723       311.3541751386311
1115                     332.08041871448415       329.69795254716877       319.10214239286734       311.3695447795312
1120                     332.1024434498136        329.72203868796987       319.12279949426744       311.38491442043136
1125                     332.12446818514303       329.7461248287711        319.14345659566754       311.4002840613314
1130                     332.1464929204724        329.77021096957225       319.1641136970676        311.4156537022315
1135                     332.1685176558018        329.79429711037335       319.1847707984677        311.43102334313164
1140                     332.1905423911312        329.81838325117457       319.2054278998678        311.44639298403166
1145                     332.2125671264606        329.8424693919757        319.2260850012679        311.4617626249318
1150                     332.23459186178997       329.86655553277683       319.24674210266807       311.4771322658319
1155                     332.2566165971194        329.89064167357805       319.2673992040681        311.492501906732
1160                     332.2786413324488        329.9147278143792        319.2880563054682        311.5078715476321
1165                     332.3006660677782        329.9388139551803        319.3087134068683        311.5232411885322
1170                     332.32269080310755       329.9629000959815        319.3293705082684        311.5386108294323
1175                     332.34471553843696       329.9869862367827        319.3500276096685        311.5539804703324
1180                     332.3667402737664        330.0110723775838        319.3706847110686        311.5693501112325
1185                     332.387069600686         330.0333601248375        319.38988918594845       311.5836955946659
1190                     332.40061729396683       330.0484542979013        319.4032831547475        311.5939444482326
1195                     332.41416498724766       330.0635484709651        319.41667712354644       311.6041933017994
1200                     332.4277126805285        330.07864264402883       319.43007109234543       311.61444215536613
1205                     332.44126037380926       330.09373681709263       319.44346506114437       311.62469100893287
1210                     332.4548080670901        330.1088309901564        319.45685902994336       311.6349398624996
1215                     332.4683557603709        330.1239251632201        319.4702529987423        311.6451887160664
1220                     332.48190345365174       330.13901933628387       319.4836469675413        311.65543756963314
1225                     332.4954511469325        330.15411350934767       319.4970409363402        311.6656864231999
1230                     332.50899884021334       330.16920768241147       319.5104349051392        311.67593527676667
1235                     332.52254653349416       330.1843018554752        319.52382887393816       311.6861841303334
1240                     332.536094226775         330.199396028539         319.53722284273715       311.69643298390014
1245                     332.54964192005576       330.2144902016027        319.5506168115361        311.7066818374669
1250                     332.5631896133366        330.2295843746665        319.5640107803351        311.71693069103367
1255                     332.5767373066174        330.2446785477303        319.577404749134         311.7271795446004
1260                     332.59028499989824       330.25977272079405       319.59079871793307       311.73742839816714
1265                     332.603832693179         330.27486689385785       319.604192686732         311.7476772517338
1270                     332.61738038645984       330.2899610669216        319.617586655531         311.7579261053006
1275                     332.63092807974067       330.30505523998534       319.63098062432994       311.76817495886735
1280                     332.6444757730215        330.3201494130491        319.64437459312893       311.7784238124341
1285                     332.65802346630227       330.3352435861129        319.65776856192787       311.7886726660008
1290                     332.6715711595831        330.3503377591767        319.67116253072686       311.7989215195676
1295                     332.6851188528639        330.3654319322404        319.6845564995258        311.80917037313435
1300                     332.69866654614475       330.3805261053042        319.6979504683248        311.8194192267011
1305                     332.7122142394255        330.39562027836797       319.7113444371237        311.8296680802679
1310                     332.72576193270635       330.4107144514317        319.7247384059227        311.8399169338346
1315                     332.7393096259872        330.4258086244955        319.73813237472166       311.85016578740135
1320                     332.752857319268         330.44090279755926       319.75152634352065       311.8604146409681
1325                     332.7664050125488        330.45599697062306       319.7649203123196        311.8706634945349
1330                     332.7799527058296        330.4710911436868        319.77831428111864       311.8809123481016
1335                     332.7935003991104        330.4861853167506        319.79170824991763       311.8911612016683
1340                     332.80704809239126       330.5012794898143        319.80510221871657       311.90141005523503
1345                     332.820595785672         330.5163736628781        319.81849618751556       311.9116589088018
1350                     332.83414347895285       330.5314678359419        319.8318901563145        311.92190776236856
1355                     332.8476911722337        330.54656200900564       319.8452841251135        311.9321566159353
1360                     332.8612388655145        330.56165618206944       319.85867809391243       311.94240546950203
1365                     332.8747865587953        330.5767503551332        319.8720720627114        311.9526543230688
1370                     332.8883342520761        330.59184452819693       319.88546603151036       311.96290317663556
1375                     332.90188194535693       330.6069387012607        319.89886000030936       311.9731520302023
1380                     332.91542963863776       330.6220328743245        319.9122539691083        311.9834008837691
1385                     332.85708741709857       330.5742314558145        319.88953553613226       311.97423551636916
1390                     332.51118553628          330.27484767100987       319.72236749605605       311.88741326510274
1395                     332.1652836554613        329.9754638862051        319.55519945597985       311.8005910138363
1400                     331.8193817746426        329.6760801014003        319.3880314159035        311.71376876256994
1405                     331.4734798938239        329.37669631659554       319.2208633758273        311.62694651130346
1410                     331.12757801300523       329.0773125317908        319.0536953357511        311.54012426003703
1415                     330.7816761321866        328.7779287469861        318.8865272956749        311.45330200877066
1420                     330.4357742513679        328.47854496218133       318.7193592555986        311.36647975750424
1425                     330.0898723705492        328.17916117737656       318.5521912155224        311.2796575062378
1430                     329.74397048973054       327.87977739257184       318.3850231754462        311.1928352549714
1435                     329.39806860891184       327.58039360776706       318.21785513537          311.10601300370496
1440                     329.05216672809314       327.28100982296235       318.05068709529365       311.01919075243853
1445                     328.7062648472745        326.98162603815763       317.88351905521745       310.9323685011721
1450                     328.36036296645585       326.6822422533529        317.71635101514124       310.8455462499057
1455                     328.01446108563715       326.38285846854814       317.54918297506504       310.7587239986393
1460                     327.66855920481845       326.08347468374336       317.3820149349888        310.6719017473729
1465                     327.32265732399975       325.7840908989386        317.2148468949125        310.5850794961064
1470                     326.9767554431812        325.4847071141339        317.0476788548363        310.49825724484003
1475                     326.6308535623625        325.18532332932915       316.8805108147601        310.4114349935736
1480                     326.2849516815438        324.8859395445244        316.71334277468384       310.3246127423072
1485                     325.9390498007251        324.5865557597196        316.54617473460763       310.23779049104076
1490                     325.59314791990647       324.2871719749148        316.37900669453137       310.15096823977433
1495                     325.24724603908777       323.98778819011017       316.21183865445516       310.06414598850785
1500                     324.9013441582691        323.6884044053054        316.0446706143789        309.9773237372414
1505                     324.5554422774504        323.3890206205006        315.8775025743027        309.89050148597505
1510                     324.2095403966318        323.08963683569584       315.7103345342265        309.8036792347086
1515                     323.8636385158131        322.7902530508911        315.5431664941502        309.7168569834422
1520                     323.5177366349944        322.4908692660864        315.37599845407397       309.6300347321757
1525                     323.17183475417573       322.19148548128163       315.20883041399776       309.54321248090935
1530                     322.8259328733571        321.89210169647686       315.04166237392155       309.4563902296429
1535                     322.4800309925384        321.59271791167214       314.87449433384535       309.3695679783765
1540                     322.1341291117197        321.29333412686736       314.70732629376903       309.2827457271101
1545                     321.788227230901         320.99395034206265       314.5401582536929        309.1959234758437
1550                     321.4423253500824        320.6945665572579        314.3729902136167        309.1091012245772
1555                     321.0964234692637        320.39518277245315       314.20582217354035       309.0222789733108
1560                     320.750521588445         320.0957989876484        314.03865413346415       308.9354567220444
1565                     320.4046197076263        319.79641520284355       313.87148609338794       308.848634470778
1570                     320.05871782680765       319.4970314180388        313.70431805331174       308.76181221951157
1575                     319.71281594598895       319.1976476332341        313.5371500132355        308.67498996824514
1580                     319.3669140651703        318.89826384842934       313.3699819731592        308.5881677169788
1585                     319.04863481701324       318.62072632095743       313.21261139101665       308.5052684055605
1590                     318.8408460995027        318.43057382281705       313.0944306406086        308.4380608535354
1595                     318.6330573819921        318.24042132467673       312.9762498902006        308.37085330151024
1600                     318.42526866448156       318.0502688265363        312.8580691397926        308.3036457494851
1605                     318.21747994697097       317.8601163283959        312.73988838938453       308.23643819745996
1610                     318.0096912294605        317.66996383025554       312.6217076389765        308.1692306454348
1615                     317.8019025119499        317.4798113321152        312.5035268885685        308.1020230934097
1620                     317.59411379443935       317.28965883397484       312.38534613816046       308.03481554138455
1625                     317.38632507692876       317.09950633583446       312.2671653877524        307.9676079893594
1630                     317.17853635941816       316.909353837694         312.14898463734437       307.90040043733427
1635                     316.9707476419076        316.7192013395537        312.0308038869364        307.83319288530913
1640                     316.762958924397         316.5290488414133        311.9126231365282        307.765985333284
1645                     316.55517020688654       316.33889634327295       311.7944423861202        307.69877778125885
1650                     316.34738148937595       316.1487438451326        311.6762616357122        307.6315702292337
1655                     316.1395927718654        315.95859134699225       311.55808088530415       307.5643626772086
1660                     315.9318040543548        315.7684388488519        311.4399001348961        307.49715512518344
1665                     315.7240153368443        315.57828635071144       311.32171938448806       307.4299475731583
1670                     315.5162266193337        315.3881338525711        311.2035386340801        307.36274002113316
1675                     315.30843790182314       315.19798135443074       311.08535788367203       307.295532469108
1680                     315.10064918431254       315.00782885629036       310.967177133264         307.2283249170829
1685                     314.89286046680195       314.81767635815004       310.84899638285594       307.16111736505775
1690                     314.68507174929147       314.62752386000966       310.73081563244796       307.0939098130326
1695                     314.47728303178087       314.4373713618693        310.6126348820399        307.0267022610075
1700                     314.26949431427033       314.24721886372885       310.49445413163187       306.95949470898233
1705                     314.06170559675974       314.0570663655885        310.3762733812238        306.89228715695714
1710                     313.8539168792492        313.86691386744815       310.25809263081584       306.825079604932
1715                     313.6461281617386        313.67676136930777       310.1399118804078        306.75787205290686
1720                     313.438339444228         313.4866088711674        310.0217311299997        306.6906645008817
1725                     313.2305507267174        313.29645637302707       309.9035503795917        306.6234569488566
1730                     313.02276200920693       313.10630387488663       309.7853696291837        306.55624939683145
1735                     312.81497329169633       312.91615137674626       309.6671888787756        306.4890418448063
1740                     312.60718457418574       312.7259988786059        309.5490081283676        306.42183429278117
1745                     312.3993958566752        312.53584638046556       309.4308273779596        306.35462674075603
1750                     312.1916071391646        312.3456938823252        309.31264662755154       306.2874191887309
1755                     311.98381842165406       312.1555413841848        309.1944658771435        306.22021163670576
1760                     311.77602970414347       311.9653888860445        309.07628512673546       306.1530040846806
1765                     311.60333171585165       311.8049160923849        308.97354154674684       306.09299583306597
1770                     311.4796889049954        311.68593411986126       308.8923783998494        306.0430518624426
1775                     311.3560460941392        311.5669521473376        308.81121525295197       305.99310789181936
1780                     311.23240328328296       311.447970174814         308.7300521060546        305.94316392119606
1785                     311.10876047242664       311.32898820229036       308.6488889591572        305.8932199505728
1790                     310.9851176615704        311.2100062297667        308.56772581225977       305.84327597994945
1795                     310.86147485071416       311.09102425724313       308.4865626653623        305.7933320093262
1800                     310.73783203985795       310.9720422847195        308.4053995184649        305.7433880387029
1805                     310.61418922900174       310.85306031219585       308.3242363715675        305.69344406807966
1810                     310.4905464181454        310.73407833967224       308.24307322467007       305.6435000974563
1815                     310.3669036072892        310.6150963671486        308.16191007777263       305.59355612683305
1820                     310.24326079643293       310.496114394625         308.08074693087525       305.54361215620975
1825                     310.1196179855767        310.37713242210134       307.9995837839778        305.4936681855865
1830                     309.99597517472046       310.2581504495778        307.91842063708043       305.44372421496314
1835                     309.87233236386425       310.13916847705417       307.837257490183         305.3937802443399
1840                     309.748689553008         310.02018650453044       307.75609434328555       305.3438362737166
1845                     309.6250467421517        309.90120453200683       307.6749311963882        305.29389230309334
1850                     309.5014039312955        309.7822225594832        307.59376804949073       305.24394833247
1855                     309.37776112043923       309.66324058695955       307.51260490259335       305.19400436184674
1860                     309.254118309583         309.544258614436         307.4314417556959        305.14406039122343
1865                     309.1304754987267        309.4252766419124        307.3502786087985        305.09411642060013
1870                     309.0068326878705        309.3062946693887        307.2691154619011        305.0441724499768
1875                     308.8831898770143        309.1873126968651        307.18795231500366       304.9942284793536
1880                     308.759547066158         309.0683307243415        307.1067891681063        304.9442845087303
1885                     308.6359042553018        308.9493487518178        307.0256260212088        304.894340538107
1890                     308.5122614444455        308.8303667792942        306.9444628743114        304.84439656748367
1895                     308.38861863358926       308.71138480677064       306.863299727414         304.7944525968604
1900                     308.26497582273305       308.59240283424697       306.7821365805166        304.7445086262371
1905                     308.1413330118768        308.47342086172335       306.7009734336192        304.6945646556138
1910                     308.01769020102057       308.35443888919974       306.6198102867217        304.6446206849905
1915                     307.8940473901643        308.2354569166761        306.5386471398243        304.59467671436727
1920                     307.7704045793081        308.11647494415246       306.45748399292694       304.54473274374396
1925                     307.64676176845177       307.9974929716289        306.3763208460295        304.49478877312066
1930                     307.52311895759556       307.8785109991053        306.2951576991321        304.44484480249736
1935                     307.39947614673935       307.7595290265816        306.2139945522346        304.39490083187405
1940                     307.2758333358831        307.640547054058         306.13283140533724       304.3449568612508
1945                     307.18309925699236       307.5493477358917        306.0680558174619        304.3036762188562
1950                     307.10820494227966       307.47418388636015       306.0127387278754        304.26739583764237
1955                     307.0333106275669        307.39902003682863       305.9574216382889        304.2311154564286
1960                     306.9584163128542        307.32385618729705       305.9021045487024        304.1948350752149
1965                     306.8835219981414        307.2486923377656        305.84678745911583       304.1585546940011
1970                     306.8086276834287        307.173528488234         305.79147036952935       304.1222743127873
1975                     306.73373336871606       307.0983646387025        305.73615327994287       304.08599393157357
