t,R1,R2,R3,R4
189.130967,61.931741,51.483990,38.433264,31.985267
190.557267,61.957213,51.493987,38.424392,31.974432
191.973245,62.002269,51.522628,38.452868,32.001438
193.396735,62.056484,51.575703,38.474991,32.028007
194.821007,62.072956,51.560103,38.481299,32.001636
196.236658,62.096944,51.566373,38.444467,32.001695
197.661027,62.179163,51.648461,38.495913,32.049667
199.081016,62.205785,51.677835,38.517404,32.050217
200.505777,62.240499,51.704369,38.537803,32.052891
201.931304,62.250800,51.731293,38.522174,32.030595
203.348388,62.283145,51.746980,38.555578,32.067673
204.773051,62.287024,51.740288,38.538236,32.043641
206.194012,62.309072,51.766327,38.580441,32.057800
207.619929,62.287019,51.752706,38.558722,32.054710
209.037958,62.285219,51.755751,38.574140,32.044033
210.459671,62.256664,51.710652,38.539697,32.007744
211.885070,60.862220,50.914707,38.217460,31.763378
213.300508,59.279119,49.930520,37.815162,31.456471
214.731698,57.711204,48.966448,37.411758,31.203588
216.148624,56.195372,48.013031,36.982848,30.908894
217.569860,54.793549,47.146162,36.593008,30.663200
218.993052,53.458412,46.273443,36.213030,30.423044
220.409446,52.204600,45.454082,35.824113,30.195330
221.835510,50.968847,44.651140,35.438295,29.971878
223.253125,49.799087,43.908550,35.121314,29.739876
224.675181,48.761261,43.219708,34.784193,29.571097
226.100379,47.727484,42.523480,34.458196,29.371513
227.523096,46.776638,41.846538,34.138764,29.203763
228.940142,45.868012,41.248407,33.819132,29.027605
230.367223,44.964174,40.652399,33.546792,28.859863
231.779332,44.222192,40.135579,33.323548,28.764079
233.197224,43.469103,39.609035,33.049453,28.602188
234.613996,42.791603,39.131918,32.816155,28.497833
236.037259,42.068153,38.652697,32.581541,28.386660
237.457286,41.425787,38.210555,32.344224,28.258899
238.881567,40.812496,37.787609,32.167205,28.153410
240.299587,40.272091,37.383136,31.953786,28.093615
241.723034,39.692795,37.008334,31.767827,27.966195
243.145670,39.153175,36.598832,31.569196,27.879566
244.576292,38.634923,36.251768,31.377977,27.812576
245.999020,38.146238,35.904032,31.215371,27.714413
247.413250,37.684386,35.584855,31.047107,27.639923
248.829134,37.234029,35.276986,30.893177,27.586435
250.253089,36.827351,34.983364,30.745438,27.503823
251.676216,36.465157,34.685900,30.607377,27.426792
253.105385,36.041198,34.395426,30.445952,27.357024
254.521829,35.677560,34.121089,30.311561,27.297263
255.944526,35.344487,33.881201,30.194398,27.234826
257.362516,35.041306,33.678295,30.080761,27.206251
258.784056,34.727816,33.432032,29.966607,27.153412
260.206973,34.411699,33.215894,29.844879,27.092042
261.630149,34.140587,33.017803,29.740457,27.050431
263.051109,33.857528,32.799517,29.630605,27.013171
264.469969,33.572946,32.602816,29.525852,26.938157
265.892972,33.335349,32.428835,29.426387,26.933764
267.314064,33.108782,32.264575,29.378503,26.915945
268.741117,32.849696,32.036418,29.252948,26.844785
270.167428,32.633225,31.909594,29.151852,26.820616
271.584563,32.456484,31.763525,29.092697,26.785431
273.008514,32.251758,31.585757,29.020283,26.749058
274.429885,32.041272,31.413331,28.924037,26.708811
275.847928,31.861370,31.285420,28.850741,26.677637
277.273737,31.664187,31.135621,28.753613,26.640733
278.689784,31.532678,31.005355,28.714239,26.633384
280.114945,31.340389,30.877154,28.635151,26.597354
281.539787,31.191486,30.744764,28.589057,26.580465
282.957163,31.034433,30.642638,28.526912,26.543729
284.378863,30.906992,30.547956,28.458311,26.530854
285.805065,30.756329,30.393477,28.394293,26.500187
287.221438,30.590148,30.289693,28.324488,26.446910
288.646698,30.512191,30.228825,28.309873,26.469583
290.071581,30.366244,30.129119,28.250231,26.436788
291.488421,30.253619,30.016903,28.192463,26.426887
292.911172,30.140485,29.925958,28.167693,26.412296
294.336156,30.035792,29.860155,28.086761,26.400167
295.751646,29.921781,29.748884,28.055109,26.382877
297.182594,29.812456,29.655750,28.010039,26.363329
298.599596,29.742413,29.609336,27.981148,26.364221
300.024127,29.618152,29.508697,27.910419,26.347417
301.441522,29.558799,29.453042,27.909964,26.347894
302.866829,29.437815,29.356159,27.843490,26.296146
304.280473,29.366713,29.296647,27.802875,26.292759
305.689862,29.261153,29.226810,27.745391,26.260311
307.110017,29.199196,29.185272,27.766110,26.289500
308.534165,29.108098,29.113669,27.702210,26.252022
309.963293,29.065989,29.034417,27.688845,26.280647
311.376212,28.961082,28.949009,27.629275,26.232109
312.802467,28.943604,28.931065,27.642482,26.258898
314.227672,28.830933,28.839758,27.575147,26.187164
315.651107,28.778456,28.803541,27.572833,26.194185
317.064173,28.690572,28.732387,27.514538,26.181497
318.489256,28.674003,28.714891,27.496997,26.220889
319.912365,28.613865,28.667304,27.491678,26.191737
321.354252,28.545712,28.624252,27.443396,26.188164
322.767582,28.497383,28.570354,27.411262,26.148004
324.191694,28.457667,28.538546,27.413387,26.189370
325.615818,28.390242,28.482753,27.386350,26.154790
327.037252,28.346777,28.417912,27.353976,26.155965
328.480011,28.287058,28.395397,27.308579,26.135679
329.902483,28.220095,28.329844,27.285751,26.111394
331.316329,28.225221,28.324274,27.313720,26.141300
332.739328,28.138662,28.244708,27.256822,26.098744
334.164878,28.098277,28.217356,27.250385,26.075473
335.605284,28.081565,28.197392,27.236439,26.109612
337.022487,28.025065,28.176257,27.223651,26.117815
338.446733,28.003928,28.120704,27.192690,26.090053
339.868721,27.938817,28.085849,27.148446,26.103169
341.285204,27.922979,28.063968,27.172203,26.087270
342.709694,27.900359,28.048799,27.159336,26.093996
344.152557,27.856288,27.995900,27.128248,26.071248
345.571959,27.811373,27.958444,27.069279,26.078025
346.989359,27.789500,27.951004,27.105647,26.097651
348.411408,27.726969,27.882444,27.052818,26.051718
349.840541,27.718671,27.869959,27.019797,26.059276
351.256845,27.718344,27.853807,27.063295,26.084175
352.682208,27.655963,27.821701,27.041859,26.041671
354.098997,27.653174,27.821241,27.038135,26.073446
355.523404,27.630802,27.776067,27.014802,26.058475
356.940682,27.566803,27.725123,26.954451,26.019496
358.366366,27.550687,27.719720,26.979816,26.036501
359.785018,27.539878,27.693550,26.975988,26.039207
