t   R1  R2  R3  R4
103.5                    314.3786491801193        311.217373910367         304.49105649290647       301.7401937136279
105                      314.41708614383833       311.2456266411193        304.49887186250874       301.74327166585016
106.5                    314.45552310755716       311.2738793718718        304.50668723211106       301.7463496180723
108                      314.4939600712761        311.30213210262417       304.5145026017133        301.74942757029436
109.5                    314.53239703499503       311.3303848333766        304.52231797131566       301.7525055225166
111                      314.570833998714         311.358637564129         304.5301333409179        301.7555834747387
112.5                    314.6092709624329        311.38689029488137       304.5379487105202        301.7586614269609
114                      314.6477079261519        311.4151430256338        304.5457640801225        301.76173937918304
115.5                    314.68614488987083       311.44339575638634       304.5535794497247        301.76481733140525
117                      314.7245818535897        311.4716484871386        304.561394819327         301.76789528362747
118.5                    314.76301881730865       311.4999012178911        304.5692101889292        301.7709732358497
120                      314.8014557810275        311.5281539486435        304.5770255585315        301.77405118807184
121.5                    314.8398927447466        311.55640667939593       304.5848409281338        301.77712914029394
123                      314.8783297084655        311.58465941014833       304.59265629773614       301.7802070925162
124.5                    314.91571975985374       311.6121286644105        304.6002334074894        301.7831928478808
126                      314.93402379413743       311.62531453958104       304.60346685691843       301.7844977836112
127.5                    314.952327828421         311.63850041475155       304.60670030634765       301.7858027193417
129                      314.97063186270464       311.651686289922         304.60993375577675       301.7871076550722
130.5                    314.98893589698827       311.66487216509256       304.6131672052058        301.78841259080264
132                      315.00723993127195       311.678058040263         304.61640065463496       301.78971752653314
133.5                    315.0255439655556        311.69124391543363       304.6196341040641        301.79102246226364
135                      315.04384799983916       311.7044297906041        304.6228675534932        301.7923273979941
136.5                    315.06215203412273       311.71761566577464       304.6261010029223        301.7936323337246
138                      315.0804560684064        311.73080154094515       304.6293344523515        301.79493726945503
139.5                    315.09876010269005       311.74398741611554       304.63256790178065       301.79624220518554
141                      315.1170641369737        311.7571732912862        304.6358013512097        301.797547140916
142.5                    315.1353681712573        311.77035916645667       304.6390348006389        301.7988520766465
144                      315.153672205541         311.7835450416271        304.642268250068         301.8001570123769
145.5                    315.17197623982446       311.7967309167976        304.6455016994971        301.8014619481074
147                      315.19028027410815       311.80991679196813       304.64873514892633       301.8027668838378
148.5                    315.2085843083918        311.82310266713864       304.6519685983553        301.80407181956843
150                      315.22688834267547       311.83628854230915       304.65520204778454       301.80537675529877
151.5                    315.24519237695904       311.8494744174797        304.6584354972136        301.8066816910293
153                      315.26349641124267       311.86266029265016       304.66166894664275       301.8079866267598
154.5                    315.28180044552636       311.87584616782067       304.66490239607185       301.8092915624903
156                      315.30010447980993       311.88903204299123       304.668135845501         301.8105964982208
157.5                    315.3184085140936        311.9022179181617        304.67136929493023       301.8119014339512
159                      315.3367125483772        311.91540379333225       304.6746027443592        301.81320636968167
160.5                    315.3478037250968        311.92329930122656       304.67640970677814       301.81394568761687
162                      315.3565161934708        311.9294501135298        304.6777462319915        301.8144984720238
163.5                    315.3652286618447        311.935600925833         304.6790827572049        301.8150512564307
165                      315.37394113021867       311.94175173813613       304.68041928241826       301.8156040408376
166.5                    315.38265359859264       311.94790255043944       304.68175580763165       301.81615682524455
168                      315.39136606696655       311.9540533627427        304.683092332845         301.81670960965147
169.5                    315.4000785353406        311.96020417504593       304.68442885805837       301.81726239405845
171                      315.40879100371455       311.9663549873492        304.6857653832717        301.8178151784653
172.5                    315.4175034720885        311.9725057996525        304.68710190848515       301.81836796287223
174                      315.42621594046244       311.97865661195567       304.6884384336985        301.81892074727915
175.5                    315.4349284088364        311.98480742425886       304.68977495891187       301.81947353168607
177                      315.4436408772104        311.9909582365621        304.6911114841252        301.820026316093
178.5                    315.4523533455843        311.99710904886535       304.69244800933853       301.8205791004999
180                      315.4610658139583        312.0032598611686        304.6937845345519        301.82113188490683
181.5                    315.4697782823323        312.0094106734718        304.6951210597653        301.8216846693138
183                      315.47849075070627       312.01556148577504       304.6964575849787        301.8222374537207
184.5                    315.4872032190802        312.02171229807834       304.69779411019204       301.82279023812765
186                      315.4959156874542        312.0278631103815        304.6991306354055        301.82334302253446
187.5                    315.50462815582813       312.03401392268466       304.7004671606188        301.82389580694144
189                      315.5133406242021        312.04016473498797       304.70180368583226       301.82444859134836
190.5                    315.5220530925761        312.0463155472912        304.70314021104554       301.8250013757553
192                      315.53076556095004       312.05246635959446       304.7044767362589        301.82555416016226
193.5                    315.5394780293241        312.05861717189765       304.70581326147226       301.82610694456906
195                      315.54612687405364       312.06328465013644       304.7067953683279        301.8265157082226
196.5                    315.5502738033913        312.0661537499077        304.7073477821302        301.826749862644
198                      315.55442073272894       312.0690228496789        304.70790019593244       301.82698401706546
199.5                    315.55856766206665       312.0718919494501        304.7084526097348        301.82721817148683
201                      315.56271459140436       312.07476104922137       304.70900502353715       301.8274523259082
202.5                    315.56686152074207       312.07763014899257       304.7095574373394        301.82768648032976
204                      315.5710084500798        312.08049924876383       304.7101098511418        301.82792063475114
205.5                    315.5751553794175        312.08336834853503       304.7106622649441        301.8281547891725
207                      315.5793023087551        312.08623744830635       304.7112146787464        301.828388943594
208.5                    315.58344923809284       312.0891065480775        304.7117670925487        301.8286230980154
210                      315.5875961674305        312.0919756478487        304.71231950635104       301.8288572524368
211.5                    315.59174309676814       312.0948447476199        304.71287192015336       301.82909140685825
213                      315.5958900261059        312.0977138473911        304.71342433395563       301.82932556127975
214.5                    315.6000369554436        312.10058294716237       304.71397674775795       301.8295597157011
216                      315.60418388478126       312.1034520469336        304.7145291615603        301.82979387012256
217.5                    315.608330814119         312.10632114670483       304.7150815753626        301.8300280245439
219                      315.6124777434566        312.10919024647603       304.7156339891649        301.8302621789653
220.5                    315.6166246727944        312.1120593462473        304.7161864029673        301.8304963333868
222                      315.62077160213204       312.11492844601855       304.7167388167696        301.83073048780824
223.5                    315.6249185314697        312.1177975457897        304.71729123057185       301.8309646422297
225                      315.6290654608074        312.1206666455609        304.7178436443742        301.83119879665105
226.5                    315.63321239014505       312.12353574533216       304.7183960581765        301.8314329510725
228                      315.63735931948275       312.12640484510337       304.7189484719789        301.8316671054939
229.5                    315.64120596720545       312.1290624182547        304.71945610238527       301.8318826096531
231                      315.64337735960254       312.1305398955264        304.71971388858276       301.8319940649806
232.5                    315.6455487519996        312.13201737279803       304.7199716747802        301.8321055203082
234                      315.6477201443967        312.13349485006967       304.7202294609777        301.83221697563573
235.5                    315.6498915367938        312.1349723273415        304.72048724717513       301.83232843096323
237                      315.65206292919083       312.13644980461305       304.7207450333727        301.8324398862908
238.5                    315.654234321588         312.13792728188474       304.7210028195701        301.8325513416184
240                      315.656405713985         312.1394047591564        304.7212606057676        301.8326627969459
241.5                    315.6585771063821        312.1408822364281        304.7215183919651        301.8327742522735
243                      315.6607484987792        312.1423597136998        304.7217761781626        301.832885707601
244.5                    315.66291989117616       312.1438371909715        304.7220339643601        301.8329971629286
246                      315.6650912835733        312.14531466824315       304.72229175055753       301.8331086182561
247.5                    315.6672626759704        312.14679214551484       304.7225495367551        301.83322007358373
249                      315.6694340683675        312.1482696227864        304.7228073229525        301.83333152891123
250.5                    315.6716054607645        312.1497471000582        304.72306510915          301.83344298423884
252                      315.6737768531616        312.15122457732986       304.72332289534745       301.83355443956634
253.5                    315.6759482455587        312.1527020546016        304.72358068154495       301.8336658948939
255                      315.6781196379558        312.15417953187324       304.72383846774244       301.83377735022145
256.5                    315.68029103035286       312.15565700914493       304.72409625393993       301.83388880554895
258                      315.68246242274995       312.15713448641657       304.72435404013737       301.83400026087656
259.5                    315.68463381514704       312.1586119636883        304.7246118263349        301.83411171620406
261                      315.686805207544         312.16008944095995       304.72486961253236       301.8342231715317
262.5                    315.6889765999411        312.1615669182317        304.72512739872985       301.83433462685923
264                      315.6911479923382        312.1630443955033        304.72538518492735       301.8344460821868
265.5                    315.69228825945356       312.1638058249907        304.7255035621887        301.8344984983741
267                      315.6932494109097        312.1644428705907        304.72559772287417       301.83454065893625
268.5                    315.6942105623658        312.16507991619073       304.7256918835597        301.8345828194984
270                      315.6951717138219        312.1657169617907        304.7257860442453        301.8346249800605
271.5                    315.69613286527806       312.1663540073906        304.7258802049309        301.83466714062257
273                      315.6970940167341        312.1669910529907        304.7259743656164        301.8347093011847
274.5                    315.6980551681902        312.1676280985906        304.72606852630196       301.83475146174675
276                      315.6990163196463        312.1682651441907        304.7261626869875        301.8347936223089
277.5                    315.69997747110244       312.1689021897906        304.72625684767297       301.8348357828709
279                      315.7009386225586        312.1695392353906        304.72635100835856       301.83487794343307
280.5                    315.70189977401475       312.17017628099063       304.72644516904415       301.8349201039951
282                      315.7028609254708        312.1708133265906        304.7265393297297        301.83496226455725
283.5                    315.70382207692694       312.17145037219063       304.7266334904152        301.8350044251194
285                      315.70478322838295       312.17208741779064       304.7267276511008        301.8350465856815
286.5                    315.70574437983913       312.1727244633906        304.72682181178624       301.83508874624357
288                      315.7067055312952        312.1733615089905        304.7269159724719        301.8351309068057
289.5                    315.7076666827514        312.1739985545905        304.7270101331575        301.8351730673678
291                      315.70862783420745       312.1746356001905        304.72710429384296       301.8352152279299
292.5                    315.7095889856636        312.1752726457906        304.72719845452855       301.835257388492
294                      315.71055013711964       312.17590969139053       304.7272926152141        301.8352995490541
295.5                    315.71151128857576       312.17654673699053       304.7273867758997        301.8353417096162
297                      315.71247244003195       312.17718378259053       304.72748093658515       301.83538387017825
298.5                    315.713433591488         312.17782082819053       304.7275750972707        301.83542603074045
300                      315.714080498765         312.1782445752933        304.72763317497436       301.83545245905407
301.5                    315.71447236728784       312.1784952105723        304.7276619679392        301.83546611916586
303                      315.71486423581075       312.1787458458514        304.727690760904         301.8354797792779
304.5                    315.71525610433355       312.17899648113035       304.72771955386867       301.8354934393898
306                      315.7156479728564        312.17924711640944       304.7277483468335        301.8355070995017
307.5                    315.71603984137926       312.1794977516884        304.72777713979826       301.8355207596136
309                      315.71643170990217       312.17974838696745       304.72780593276303       301.83553441972555
310.5                    315.716823578425         312.1799990222465        304.7278347257278        301.83554807983745
312                      315.7172154469479        312.18024965752545       304.72786351869263       301.8355617399494
313.5                    315.7176073154708        312.1805002928045        304.7278923116574        301.8355754000614
315                      315.71799918399364       312.1807509280835        304.7279211046222        301.8355890601732
316.5                    315.71839105251655       312.18100156336254       304.727949897587         301.8356027202851
318                      315.7187829210393        312.1812521986416        304.72797869055165       301.8356163803971
319.5                    315.7191747895622        312.18150283392055       304.7280074835164        301.835630040509
321                      315.7195666580851        312.1817534691996        304.72803627648125       301.8356437006209
322.5                    315.71995852660797       312.1820041044786        304.7280650694461        301.8356573607328
324                      315.72035039513077       312.18225473975764       304.72809386241084       301.8356710208448
325.5                    315.7207422636537        312.18250537503667       304.72812265537556       301.8356846809567
327                      315.72113413217653       312.18275601031564       304.7281514483404        301.8356983410686
328.5                    315.72152600069944       312.1830066455947        304.72818024130515       301.8357120011805
330                      315.7219178692223        312.1832572808737        304.7282090342699        301.8357256612925
331.5                    315.72230973774515       312.18350791615273       304.72823782723475       301.8357393214044
333                      315.722701606268         312.1837585514318        304.7282666201994        301.8357529815163
334.5                    315.7230330737377        312.1839694708823        304.72828998966105       301.83576416217824
336                      315.72318525554164       312.1840625036674        304.7282972607875        301.8357679832027
337.5                    315.72333743734566       312.1841555364524        304.728304531914         301.83577180422714
339                      315.7234896191496        312.1842485692375        304.7283118030404        301.8357756252516
340.5                    315.72364180095354       312.18434160202264       304.7283190741669        301.8357794462762
342                      315.7237939827575        312.18443463480764       304.7283263452934        301.8357832673007
343.5                    315.7239461645614        312.1845276675927        304.7283336164199        301.83578708832516
345                      315.72409834636545       312.1846207003778        304.72834088754627       301.83579090934967
346.5                    315.72425052816936       312.18471373316294       304.72834815867276       301.83579473037423
348                      315.72440270997333       312.18480676594794       304.7283554297992        301.8357985513987
349.5                    315.72455489177725       312.18489979873306       304.7283627009257        301.8358023724232
