t,R1,R2,R3,R4
193.389172,71.250718,58.318816,42.237421,34.345212
194.805645,71.253907,58.347495,42.237624,34.362870
196.228686,71.254480,58.363857,42.265802,34.380936
197.653473,71.302296,58.392655,42.257090,34.397342
199.078434,71.314758,58.423376,42.279292,34.403826
200.497724,71.325790,58.439052,42.292299,34.395919
201.921614,71.354988,58.489971,42.329011,34.415770
203.339556,71.392102,58.494236,42.333411,34.427128
204.783376,71.429491,58.568869,42.390523,34.488371
206.207526,71.445369,58.597386,42.392832,34.454446
207.625136,71.463032,58.572546,42.383472,34.429323
209.042548,71.456549,58.555835,42.385210,34.435681
210.466679,71.513876,58.622845,42.437624,34.498123
211.884533,71.534268,58.638905,42.429342,34.470884
213.310706,71.546866,58.653554,42.446264,34.467877
214.735263,71.599390,58.680176,42.477344,34.504051
216.151204,71.629048,58.735498,42.492858,34.524407
217.577911,71.654804,58.767557,42.512835,34.528181
218.996426,71.679181,58.772811,42.516901,34.526345
220.419016,71.677048,58.787702,42.501998,34.517627
221.843192,71.725419,58.801322,42.504306,34.517219
223.264917,71.736016,58.842816,42.542154,34.537317
224.675995,71.782911,58.892138,42.594855,34.589497
226.093439,71.785218,58.873488,42.572901,34.556628
227.509532,71.821853,58.903552,42.590373,34.558318
228.935617,71.816863,58.908511,42.622591,34.582339
230.356491,71.812489,58.910599,42.618873,34.558363
231.780075,71.837410,58.919916,42.617196,34.559872
233.197536,71.820787,58.879261,42.600538,34.547074
234.622959,71.845227,58.922230,42.633133,34.555871
236.048983,71.857819,58.932494,42.643272,34.575358
237.470703,71.840980,58.931450,42.657099,34.590329
238.887722,71.852731,58.934726,42.659124,34.576780
240.311333,71.885156,58.992432,42.694280,34.612054
241.726707,71.897455,59.000208,42.686047,34.613325
243.148244,71.924035,59.070304,42.727673,34.655173
244.573240,70.961025,58.457404,42.471192,34.405971
245.998979,68.991700,57.285158,41.995729,34.102861
247.415099,67.049870,56.103257,41.511185,33.776084
248.836773,65.187352,54.974760,41.012619,33.475814
250.261490,63.403164,53.841644,40.503589,33.144524
251.685774,61.737022,52.764322,40.020608,32.860697
253.114774,60.193845,51.792742,39.595021,32.598057
254.531433,58.711309,50.823618,39.132961,32.364606
255.948106,57.285182,49.878442,38.726393,32.096370
257.373574,55.925659,49.022088,38.302181,31.863530
258.791819,54.679882,48.178028,37.887502,31.623514
260.217450,53.496149,47.399685,37.533607,31.445736
261.642255,52.368898,46.631131,37.172374,31.245471
263.055744,51.300696,45.901114,36.818393,31.046255
264.477788,50.282778,45.237431,36.503000,30.883474
265.902385,49.320414,44.595876,36.206214,30.718837
267.325492,48.425104,43.976563,35.898343,30.544043
268.750333,47.555591,43.364227,35.613253,30.436854
270.167731,46.700958,42.800141,35.341063,30.259021
271.592661,45.932851,42.257572,35.081561,30.124208
273.013317,45.202980,41.770819,34.829566,30.028585
274.438506,44.487587,41.284277,34.585936,29.899809
275.857306,43.848960,40.808415,34.375527,29.779160
277.283852,43.188982,40.355449,34.137214,29.666113
278.701632,42.603670,39.918970,33.939790,29.586066
280.126244,42.033431,39.512938,33.738532,29.482736
281.538763,41.495212,39.126209,33.531286,29.391988
282.960482,40.923463,38.732936,33.348015,29.286041
284.387933,40.411601,38.351396,33.152447,29.208588
285.813021,39.925701,37.999345,32.994256,29.112242
287.228056,39.472084,37.663040,32.787671,29.046552
288.652478,39.024388,37.332861,32.635809,28.952027
290.075897,38.595067,37.041854,32.495535,28.887321
291.502090,38.202860,36.710577,32.326753,28.812973
292.919077,37.849361,36.452506,32.210756,28.748631
294.343734,37.495709,36.192112,32.044080,28.681594
295.765818,37.165710,35.934030,31.933357,28.617035
297.182650,36.830233,35.699397,31.788675,28.564316
298.604870,36.509055,35.446218,31.645691,28.509625
300.030353,36.194123,35.219090,31.555835,28.474038
301.446639,35.918717,34.996342,31.410883,28.378838
302.870958,35.641552,34.777850,31.297080,28.353598
304.294907,35.356056,34.585043,31.187024,28.285188
305.720723,35.111871,34.387315,31.134941,28.263019
307.139419,34.887502,34.231522,31.023421,28.233158
308.563375,34.619922,34.002189,30.911448,28.144724
309.977684,34.435807,33.849563,30.794396,28.152141
311.401499,34.216762,33.673486,30.721323,28.097275
312.825827,34.012754,33.507436,30.644507,28.062378
314.251127,33.783046,33.346983,30.523840,28.014584
315.663562,33.620971,33.207779,30.489378,27.999950
317.089799,33.434355,33.044951,30.395552,27.954036
318.515534,33.261705,32.908551,30.317682,27.925567
319.932384,33.100326,32.781150,30.237768,27.896452
321.356717,32.939304,32.644909,30.180024,27.868215
322.780030,32.765582,32.485834,30.094732,27.839301
324.205964,32.630111,32.366425,30.006242,27.787638
325.627759,32.462855,32.245664,29.951628,27.765825
327.044137,32.296630,32.113045,29.876319,27.737662
328.469366,32.168070,31.983052,29.802746,27.681454
329.890965,32.017454,31.897002,29.746907,27.669138
331.308957,31.892199,31.750016,29.684590,27.625178
332.734896,31.786129,31.675316,29.626265,27.642044
334.151181,31.644453,31.560398,29.579502,27.589500
335.575807,31.534583,31.459748,29.529927,27.563937
337.003216,31.411568,31.385232,29.472276,27.574050
338.424242,31.305007,31.265263,29.409363,27.544888
339.840867,31.192851,31.181757,29.348272,27.505451
341.264004,31.115291,31.095874,29.332598,27.481332
342.683314,30.999493,31.009666,29.286913,27.475999
344.111747,30.900236,30.952035,29.233717,27.452882
345.529258,30.811167,30.833371,29.177296,27.387865
346.954062,30.702679,30.759587,29.131112,27.399282
348.369332,30.642672,30.700050,29.108050,27.391976
349.797682,30.571784,30.627782,29.043900,27.389099
351.219797,30.461924,30.529044,29.013562,27.341883
352.636422,30.385224,30.468558,28.970067,27.317807
354.061643,30.291328,30.388567,28.939055,27.326296
355.477892,30.211715,30.333976,28.888015,27.292792
356.897974,30.162688,30.231702,28.835602,27.290534
358.302122,30.062541,30.196883,28.801147,27.272744
359.737457,30.008540,30.166058,28.785097,27.262702
361.153920,29.927592,30.072627,28.729962,27.213916
