t   R1  R2  R3  R4
0                        300.150375877196         300.15028239513936       300.15006859480303       300.1499621576336
1.5                      301.17922085808334       300.97942440747283       300.55249248429163       300.3096011346001
3                        302.1413166627073        301.75205446950434       300.9190021901416        300.45257984195854
4.5                      303.0343338967162        302.46748341753994       301.2533543737049        300.58423047565896
6                        303.89197016673484       303.15369192733766       301.57157101717786       300.7098271504567
7.5                      304.65491032724975       303.76169279361625       301.8466013621737        300.81922058230873
9                        305.41785048776484       304.36969365989506       302.12163170716957       300.92861401416064
10.5                     306.1807906482798        304.9776945261737        302.3966620521655        301.03800744601267
12                       306.83790527294576       305.49902897652737       302.62624550020286       301.12982440158794
13.5                     307.40631319844425       305.94771657823793       302.81773375520146       301.20690813440183
15                       307.9747211239428        306.39640417994843       303.0092220102002        301.2839918672158
16.5                     308.5431290494413        306.84509178165894       303.20071026519884       301.36107560002966
18                       309.1115369749398        307.29377938336944       303.3921985201975        301.43815933284367
19.5                     309.6799449004383        307.74246698508          303.5836867751962        301.51524306565756
21                       310.2483528259369        308.1911545867905        303.7751750301949        301.5923267984715
22.5                     310.80391000222755       308.62941653252943       303.96150197985685       301.66739035511176
24                       311.22628668672854       308.9596307709263        304.0943390378477        301.7215175404986
25.5                     311.6486633712294        309.28984500932324       304.22717609583856       301.77564472588546
27                       312.0710400557304        309.62005924772006       304.36001315382936       301.82977191127225
28.5                     312.49341674023145       309.950273486117         304.49285021182027       301.88389909665904
30                       312.9157934247323        310.2804877245138        304.6256872698111        301.9380262820459
31.5                     313.33817010923326       310.6107019629107        304.7585243278019        301.99215346743273
33                       313.7605467937342        310.9409162013076        304.8913613857928        302.0462806528195
34.5                     314.07444390498205       311.18446060314324       304.98506777639676       302.08480371830944
36                       314.325175695095         311.3775390241965        305.0559892214336        302.11424084056836
37.5                     314.57590748520806       311.5706174452497        305.1269106664705        302.14367796282727
39                       314.82663927532104       311.76369586630284       305.19783211150735       302.1731150850861
40.5                     315.0773710654341        311.9567742873561        305.2687535565442        302.202552207345
42                       315.3281028555472        312.1498527084093        305.3396750015811        302.2319893296039
43.5                     315.5788346456602        312.34293112946256       305.41059644661794       302.26142645186275
45                       315.8295664357732        312.5360095505157        305.48151789165485       302.2908635741216
46.5                     316.0802982258862        312.72908797156896       305.55243933669175       302.3203006963806
48                       316.33103001599926       312.92216639262216       305.62336078172865       302.3497378186394
49.5                     316.5817618061122        313.1152448136754        305.69428222676555       302.3791749408983
51                       316.83249359622533       313.30832323472856       305.7652036718024        302.40861206315714
52.5                     317.08322538633826       313.5014016557818        305.83612511683924       302.4380491854161
54                       317.33395717645135       313.694480076835         305.90704656187614       302.4674863076749
55.5                     317.5846889665644        313.8875584978882        305.9779680069131        302.4969234299338
57                       317.7613195567642        314.02231178863144       306.02481567502906       302.5165841749342
58.5                     317.9091330136645        314.1343830842541        306.06230131878704       302.53244299544514
60                       318.0569464705647        314.2464543798768        306.099786962545         302.54830181595617
61.5                     318.204759927465         314.3585256754994        306.137272606303         302.5641606364671
63                       318.35257338436537       314.470596971122         306.17475825006096       302.580019456978
64.5                     318.50038684126554       314.58266826674475       306.21224389381894       302.59587827748896
66                       318.6482002981658        314.6947395623673        306.24972953757685       302.6117370979999
67.5                     318.7960137550661        314.80681085798994       306.28721518133483       302.62759591851085
69                       318.9438272119664        314.9188821536127        306.3247008250928        302.6434547390219
70.5                     319.09164066886666       315.03095344923537       306.36218646885084       302.6593135595328
72                       319.23945412576694       315.143024744858         306.3996721126088        302.6751723800437
73.5                     319.38726758266716       315.2550960404807        306.4371577563667        302.6910312005547
75                       319.5350810395675        315.36716733610325       306.47464340012465       302.70689002106565
76.5                     319.6828944964678        315.47923863172593       306.5121290438827        302.7227488415766
78                       319.830707953368         315.5913099273486        306.5496146876405        302.73860766208765
79.5                     319.92948344541657       315.66537757835874       306.57281517194474       302.74855363129035
81                       320.0166063517578        315.730414660352         306.5926211629131        302.7570945665188
82.5                     320.1037292580991        315.7954517423453        306.61242715388164       302.7656355017472
84                       320.1908521644403        315.8604888243385        306.63223314485003       302.7741764369757
85.5                     320.27797507078157       315.92552590633187       306.6520391358186        302.7827173722042
87                       320.36509797712273       315.99056298832505       306.67184512678705       302.7912583074327
88.5                     320.452220883464         316.05560007031835       306.69165111775544       302.79979924266115
90                       320.5393437898053        316.1206371523116        306.71145710872395       302.8083401778897
91.5                     320.6264666961464        316.1856742343048        306.73126309969246       302.8168811131182
93                       320.7135896024877        316.25071131629824       306.7510690906609        302.82542204834664
94.5                     320.8007125088289        316.3157483982914        306.77087508162936       302.83396298357513
96                       320.8878354151701        316.38078548028466       306.79068107259786       302.84250391880363
97.5                     320.9749583215114        316.445822562278         306.8104870635663        302.85104485403207
99                       321.0620812278526        316.51085964427125       306.83029305453476       302.8595857892605
100.5                    321.14920413419384       316.5758967262646        306.8500990455032        302.86812672448906
102                      321.195837688653         316.61016772493866       306.859620168645         302.8723085636619
103.5                    321.23777158619725       316.6408676603703        306.8679475124855        302.87598443632805
105                      321.2797054837415        316.67156759580195       306.87627485632606       302.8796603089943
106.5                    321.32163938128576       316.70226753123364       306.8846022001665        302.8833361816606
108                      321.36357327883          316.7329674666653        306.89292954400696       302.8870120543269
109.5                    321.4055071763743        316.763667402097         306.9012568878474        302.89068792699317
111                      321.44744107391847       316.7943673375287        306.909584231688         302.8943637996594
112.5                    321.48937497146284       316.82506727296027       306.91791157552836       302.8980396723257
114                      321.53130886900703       316.8557672083919        306.9262389193688        302.901715544992
115.5                    321.5732427665513        316.8864671438237        306.9345662632093        302.9053914176582
117                      321.6151766640956        316.91716707925536       306.9428936070499        302.9090672903245
118.5                    321.6571105616398        316.947867014687         306.9512209508903        302.91274316299075
120                      321.69904445918405       316.9785669501187        306.9595482947308        302.91641903565704
121.5                    321.7409783567283        317.00926688555035       306.96787563857123       302.92009490832334
123                      321.7829122542725        317.039966820982         306.97620298241173       302.9237707809896
124.5                    321.82484615181687       317.07066675641374       306.9845303262522        302.92744665365586
126                      321.86678004936107       317.10136669184544       306.9928576700927        302.93112252632216
127.5                    321.90871394690544       317.132066627277         307.0011850139332        302.9347983989884
129                      321.9506478444496        317.1627665627087        307.0095123577737        302.93847427165474
130.5                    321.99258174199383       317.19346649814037       307.0178397016141        302.9421501443209
132                      322.03451563953814       317.224166433572         307.0261670454546        302.94582601698727
133.5                    322.07644953708245       317.25486636900365       307.03449438929505       302.9495018896535
135                      322.1183834346267        317.28556630443535       307.0428217331355        302.9531777623198
136.5                    322.1472264357735        317.30650857461575       307.0482393599966        302.95559164007545
138                      322.16719574204706       317.3208365884848        307.05168462836815       302.9571500716165
139.5                    322.1871650483206        317.3351646023539        307.05512989673963       302.95870850315765
141                      322.20713435459413       317.3494926162231        307.05857516511117       302.96026693469884
142.5                    322.2271036608676        317.36382063009216       307.0620204334827        302.96182536623985
144                      322.2470729671411        317.37814864396125       307.0654657018543        302.963383797781
145.5                    322.2670422734147        317.3924766578303        307.0689109702258        302.9649422293221
147                      322.2870115796882        317.40680467169943       307.0723562385973        302.9665006608631
148.5                    322.30698088596176       317.42113268556847       307.07580150696884       302.9680590924042
