X,CH1
151,-3.20E-2
152,0.00E+0
153,-3.20E-2
154,0.00E+0
155,-3.20E-2
156,-2.40E-2
157,0.00E+0
158,-2.40E-2
159,0.00E+0
160,-2.40E-2
161,0.00E+0
162,-3.20E-2
163,0.00E+0
164,0.00E+0
165,-3.20E-2
166,-3.20E-2
167,0.00E+0
168,-2.40E-2
169,0.00E+0
170,0.00E+0
171,-3.20E-2
172,0.00E+0
173,-3.20E-2
174,0.00E+0
175,-3.20E-2
176,-2.40E-2
177,0.00E+0
178,0.00E+0
179,-3.20E-2
180,-2.40E-2
181,0.00E+0
182,0.00E+0
183,-3.20E-2
184,0.00E+0
185,-3.20E-2
186,0.00E+0
187,-3.20E-2
188,0.00E+0
189,-3.20E-2
190,-2.40E-2
191,0.00E+0
192,-2.40E-2
193,0.00E+0
194,0.00E+0
195,-3.20E-2
196,-2.40E-2
197,0.00E+0
198,0.00E+0
199,-3.20E-2
200,-2.40E-2
201,0.00E+0
202,-2.40E-2
203,0.00E+0
204,0.00E+0
205,-3.20E-2
206,-2.40E-2
207,0.00E+0
208,0.00E+0
209,-3.20E-2
210,-2.40E-2
211,0.00E+0
212,0.00E+0
213,-3.20E-2
214,0.00E+0
215,-3.20E-2
216,0.00E+0
217,-3.20E-2
218,0.00E+0
219,-3.20E-2
220,0.00E+0
221,-3.20E-2
222,-2.40E-2
223,0.00E+0
224,0.00E+0
225,-3.20E-2
226,-2.40E-2
227,0.00E+0
228,-2.40E-2
229,0.00E+0
230,-2.40E-2
231,0.00E+0
232,0.00E+0
233,-3.20E-2
234,0.00E+0
235,-3.20E-2
236,0.00E+0
237,-3.20E-2
238,0.00E+0
239,-3.20E-2
240,0.00E+0
241,-3.20E-2
242,0.00E+0
243,-3.20E-2
244,0.00E+0
245,-3.20E-2
246,-2.40E-2
247,0.00E+0
248,-2.40E-2
249,0.00E+0
250,0.00E+0
251,-3.20E-2
252,0.00E+0
253,-3.20E-2
254,0.00E+0
255,-3.20E-2
256,-3.20E-2
257,0.00E+0
258,0.00E+0
259,-3.20E-2
260,0.00E+0
261,-3.20E-2
262,0.00E+0
263,-3.20E-2
264,0.00E+0
265,-3.20E-2
266,0.00E+0
267,-3.20E-2
268,0.00E+0
269,-3.20E-2
270,0.00E+0
271,-3.20E-2
272,0.00E+0
273,-3.20E-2
274,0.00E+0
275,-3.20E-2
276,-3.20E-2
277,8.00E-3
278,0.00E+0
279,-2.40E-2
280,-3.20E-2
281,1.60E-2
282,1.60E-2
283,-3.20E-2
284,-1.60E-2
285,1.60E-2
286,-1.60E-2
287,2.40E-2
288,0.00E+0
289,4.00E-2
290,0.00E+0
291,4.80E-2
292,1.60E-2
293,4.80E-2
294,5.60E-2
295,1.60E-2
296,3.20E-2
297,7.20E-2
298,7.20E-2
299,3.20E-2
300,8.00E-2
301,4.00E-2
302,4.80E-2
303,8.80E-2
304,9.60E-2
305,4.80E-2
306,5.60E-2
307,1.04E-1
308,5.60E-2
309,1.12E-1
310,1.12E-1
311,6.40E-2
312,1.12E-1
313,7.20E-2
314,1.20E-1
315,7.20E-2
316,8.00E-2
317,1.36E-1
318,8.80E-2
319,1.36E-1
320,8.80E-2
321,1.36E-1
322,1.44E-1
323,8.80E-2
324,1.36E-1
325,1.04E-1
326,1.12E-1
327,1.44E-1
328,1.44E-1
329,1.12E-1
330,1.12E-1
331,1.52E-1
332,1.52E-1
333,1.20E-1
334,1.60E-1
335,1.20E-1
336,1.28E-1
337,1.60E-1
338,1.28E-1
339,1.60E-1
340,1.36E-1
341,1.68E-1
342,1.68E-1
343,1.36E-1
344,1.44E-1
345,1.68E-1
346,1.68E-1
347,1.36E-1
348,1.44E-1
349,1.76E-1
350,1.68E-1
351,1.36E-1
352,1.44E-1
353,1.76E-1
354,1.44E-1
355,1.76E-1
356,1.44E-1
357,1.76E-1
358,1.68E-1
359,1.36E-1
360,1.68E-1
361,1.36E-1
362,1.36E-1
363,1.68E-1
364,1.20E-1
365,1.76E-1
366,1.68E-1
367,1.12E-1
368,1.60E-1
369,1.12E-1
370,1.52E-1
371,1.12E-1
372,1.44E-1
373,1.12E-1
374,1.44E-1
375,1.04E-1
376,1.44E-1
377,8.80E-2
378,1.28E-1
379,8.80E-2
380,8.00E-2
381,1.28E-1
382,1.20E-1
383,8.00E-2
384,1.12E-1
385,7.20E-2
386,1.04E-1
387,6.40E-2
388,1.04E-1
389,5.60E-2
390,9.60E-2
391,6.40E-2
392,5.60E-2
393,1.04E-1
394,5.60E-2
395,1.04E-1
396,1.04E-1
397,5.60E-2
398,1.12E-1
399,6.40E-2
400,7.20E-2
401,1.20E-1
402,8.80E-2
403,1.28E-1
404,1.04E-1
405,1.44E-1
406,1.12E-1
407,1.60E-1
408,1.28E-1
409,1.76E-1
410,1.44E-1
411,1.84E-1
412,1.60E-1
413,2.00E-1
414,1.68E-1
415,2.16E-1
416,1.84E-1
417,2.40E-1
418,2.00E-1
419,2.48E-1
420,2.16E-1
421,2.56E-1
422,2.24E-1
423,2.72E-1
424,2.40E-1
425,2.80E-1
426,2.48E-1
427,2.96E-1
428,2.64E-1
429,3.04E-1
430,2.72E-1
431,3.12E-1
432,2.80E-1
433,3.20E-1
434,3.28E-1
435,2.80E-1
436,3.36E-1
437,2.80E-1
438,2.96E-1
439,3.36E-1
440,3.36E-1
441,2.96E-1
442,3.36E-1
443,3.04E-1
444,3.36E-1
445,3.04E-1
446,3.04E-1
447,3.36E-1
448,3.36E-1
449,2.96E-1
450,3.36E-1
451,2.88E-1
452,3.28E-1
453,2.88E-1
454,2.80E-1
455,3.20E-1
456,3.20E-1
457,2.64E-1
458,2.96E-1
459,2.56E-1
460,2.80E-1
461,2.40E-1
462,2.72E-1
463,2.24E-1
464,2.56E-1
465,2.16E-1
466,2.40E-1
467,1.92E-1
468,2.24E-1
469,1.68E-1
470,2.08E-1
471,1.52E-1
472,1.92E-1
473,1.44E-1
474,1.28E-1
475,1.76E-1
476,1.52E-1
477,9.60E-2
478,1.44E-1
479,9.60E-2
480,1.20E-1
481,8.00E-2
482,1.12E-1
483,7.20E-2
484,1.04E-1
485,6.40E-2
486,9.60E-2
487,6.40E-2
488,6.40E-2
489,1.12E-1
490,7.20E-2
491,1.12E-1
492,8.00E-2
493,1.20E-1
494,1.36E-1
495,8.80E-2
496,1.12E-1
497,1.60E-1
498,1.36E-1
499,1.92E-1
500,1.60E-1
501,2.16E-1
502,1.92E-1
503,2.40E-1
504,2.16E-1
505,2.72E-1
506,2.40E-1
507,3.12E-1
508,2.72E-1
509,3.28E-1
510,2.96E-1
511,3.44E-1
512,3.20E-1
513,3.68E-1
514,3.44E-1
515,3.92E-1
516,3.60E-1
517,4.08E-1
518,3.76E-1
519,4.24E-1
520,4.00E-1
521,4.48E-1
522,4.16E-1
523,4.64E-1
524,4.40E-1
525,4.80E-1
526,4.40E-1
527,4.96E-1
528,4.64E-1
529,5.04E-1
530,4.72E-1
531,5.20E-1
532,4.88E-1
533,5.20E-1
534,4.80E-1
535,5.36E-1
536,4.96E-1
537,5.28E-1
538,4.88E-1
539,5.36E-1
540,5.28E-1
541,4.88E-1
542,4.88E-1
543,5.28E-1
544,5.20E-1
545,4.80E-1
546,5.04E-1
547,4.56E-1
548,4.96E-1
549,4.48E-1
550,4.80E-1
551,4.40E-1
552,4.40E-1
553,4.80E-1
554,4.72E-1
555,4.24E-1
556,4.48E-1
557,4.00E-1
558,4.16E-1
559,3.60E-1
560,3.92E-1
561,3.36E-1
562,3.68E-1
563,3.12E-1
564,3.36E-1
565,2.80E-1
566,3.04E-1
567,2.40E-1
568,2.72E-1
569,2.08E-1
570,2.48E-1
571,1.92E-1
572,2.24E-1
573,1.60E-1
574,1.92E-1
575,1.44E-1
576,1.68E-1
577,1.12E-1
578,1.44E-1
579,9.60E-2
580,1.36E-1
581,8.80E-2
582,1.28E-1
583,8.00E-2
584,9.60E-2
585,1.28E-1
586,8.80E-2
587,1.44E-1
588,1.12E-1
589,1.60E-1
590,1.36E-1
591,1.84E-1
592,1.60E-1
593,2.08E-1
594,1.84E-1
595,2.40E-1
596,2.24E-1
597,2.88E-1
598,2.56E-1
599,3.12E-1
600,2.88E-1
601,3.52E-1
602,3.20E-1
603,3.68E-1
604,3.44E-1
605,4.00E-1
606,3.76E-1
607,4.48E-1
608,4.24E-1
609,4.88E-1
610,4.56E-1
611,5.20E-1
612,4.96E-1
613,5.52E-1
614,5.28E-1
615,5.76E-1
616,5.52E-1
617,6.08E-1
618,5.84E-1
619,6.32E-1
620,6.08E-1
621,6.56E-1
622,6.24E-1
623,6.72E-1
624,6.40E-1
625,6.96E-1
626,6.56E-1
627,7.04E-1
628,6.72E-1
629,7.12E-1
630,7.20E-1
631,6.72E-1
632,6.88E-1
633,7.20E-1
634,7.20E-1
635,6.80E-1
636,7.20E-1
637,6.80E-1
638,7.20E-1
639,6.80E-1
640,7.12E-1
641,6.72E-1
642,7.04E-1
643,6.72E-1
644,6.96E-1
645,6.56E-1
646,6.80E-1
647,6.32E-1
648,6.64E-1
649,6.16E-1
650,6.48E-1
651,6.00E-1
652,6.32E-1
653,5.76E-1
654,6.00E-1
655,5.52E-1
656,5.76E-1
657,5.12E-1
658,5.52E-1
659,4.88E-1
660,5.12E-1
661,4.72E-1
662,5.04E-1
663,4.48E-1
664,4.72E-1
665,4.08E-1
666,4.32E-1
667,3.60E-1
668,3.92E-1
669,3.28E-1
670,3.52E-1
671,2.96E-1
672,3.20E-1
673,2.64E-1
674,2.88E-1
675,2.32E-1
676,2.64E-1
677,2.08E-1
678,2.40E-1
679,1.92E-1
680,2.24E-1
681,1.84E-1
682,1.76E-1
683,2.32E-1
684,1.84E-1
685,2.24E-1
686,1.92E-1
687,2.48E-1
688,2.16E-1
689,2.64E-1
690,2.40E-1
691,2.96E-1
692,2.64E-1
693,3.20E-1
694,2.96E-1
695,3.44E-1
696,3.28E-1
697,3.76E-1
698,3.52E-1
699,4.08E-1
700,3.84E-1
701,4.56E-1
702,4.24E-1
703,4.96E-1
704,4.72E-1
705,5.36E-1
706,5.12E-1
707,5.84E-1
708,5.52E-1
709,6.24E-1
710,6.00E-1
711,6.56E-1
712,6.32E-1
713,6.88E-1
714,6.64E-1
715,7.20E-1
716,6.96E-1
717,7.52E-1
718,7.28E-1
719,7.84E-1
720,7.52E-1
721,8.08E-1
722,7.76E-1
723,8.24E-1
724,8.00E-1
725,8.40E-1
726,8.16E-1
727,8.64E-1
728,8.32E-1
729,8.72E-1
730,8.40E-1
731,8.88E-1
732,8.48E-1
733,8.88E-1
734,8.56E-1
735,8.96E-1
736,8.96E-1
737,8.56E-1
738,9.04E-1
739,8.56E-1
740,8.96E-1
741,8.56E-1
742,8.88E-1
743,8.56E-1
744,8.80E-1
745,8.40E-1
746,8.72E-1
747,8.32E-1
748,8.56E-1
749,8.16E-1
750,8.40E-1
751,8.00E-1
752,8.24E-1
753,7.76E-1
754,8.00E-1
755,7.52E-1
756,7.76E-1
757,7.20E-1
758,7.44E-1
759,6.88E-1
760,7.20E-1
761,6.64E-1
762,6.88E-1
763,6.32E-1
764,6.56E-1
765,5.92E-1
766,6.16E-1
767,5.36E-1
768,5.84E-1
769,5.20E-1
770,5.36E-1
771,4.88E-1
772,5.12E-1
773,4.72E-1
774,4.96E-1
775,4.48E-1
776,4.72E-1
777,4.08E-1
778,4.40E-1
779,3.84E-1
780,4.16E-1
781,3.76E-1
782,4.08E-1
783,3.60E-1
784,4.08E-1
785,3.52E-1
786,4.08E-1
787,3.60E-1
788,3.76E-1
789,4.08E-1
790,3.84E-1
791,4.24E-1
792,3.92E-1
793,4.40E-1
794,4.16E-1
795,4.72E-1
796,4.48E-1
797,5.12E-1
798,4.80E-1
799,5.44E-1
800,5.20E-1
801,5.76E-1
802,5.52E-1
803,6.16E-1
804,5.92E-1
805,6.48E-1
806,6.24E-1
807,6.96E-1
808,6.64E-1
809,7.20E-1
810,6.96E-1
811,7.60E-1
812,7.28E-1
813,7.92E-1
814,7.68E-1
815,8.24E-1
816,8.08E-1
817,8.64E-1
818,8.40E-1
819,8.96E-1
820,8.64E-1
821,9.20E-1
822,8.96E-1
823,9.44E-1
824,9.20E-1
825,9.68E-1
826,9.44E-1
827,1.00E+0
828,9.68E-1
829,1.02E+0
830,9.84E-1
831,1.03E+0
832,1.01E+0
833,1.04E+0
834,1.02E+0
835,1.06E+0
836,1.03E+0
837,1.06E+0
838,1.04E+0
839,1.07E+0
840,1.05E+0
841,1.08E+0
842,1.08E+0
843,1.05E+0
844,1.09E+0
845,1.04E+0
846,1.08E+0
847,1.04E+0
848,1.07E+0
849,1.03E+0
850,1.06E+0
851,1.02E+0
852,1.06E+0
853,1.01E+0
854,1.04E+0
855,1.00E+0
856,1.02E+0
857,9.76E-1
858,1.01E+0
859,9.52E-1
860,9.84E-1
861,9.36E-1
862,9.68E-1
863,9.12E-1
864,9.36E-1
865,8.80E-1
866,8.96E-1
867,8.00E-1
868,8.16E-1
869,5.92E-1
870,6.08E-1
871,4.08E-1
872,4.24E-1
873,2.80E-1
874,2.96E-1
875,1.84E-1
876,2.08E-1
877,1.20E-1
878,1.44E-1
879,8.00E-2
880,9.60E-2
881,4.80E-2
882,7.20E-2
883,3.20E-2
884,5.60E-2
885,1.60E-2
886,3.20E-2
887,0.00E+0
888,3.20E-2
889,-1.60E-2
890,1.60E-2
891,-8.00E-3
892,1.60E-2
893,-1.60E-2
894,-1.60E-2
895,1.60E-2
896,-1.60E-2
897,8.00E-3
898,8.00E-3
899,-2.40E-2
900,-2.40E-2
901,8.00E-3
902,-2.40E-2
903,8.00E-3
904,-2.40E-2
905,8.00E-3
906,-2.40E-2
907,8.00E-3
908,-2.40E-2
909,8.00E-3
910,0.00E+0
911,-2.40E-2
912,0.00E+0
913,-2.40E-2
914,0.00E+0
915,-2.40E-2
916,-2.40E-2
917,0.00E+0
918,-2.40E-2
919,0.00E+0
920,0.00E+0
921,-2.40E-2
922,-2.40E-2
923,0.00E+0
924,0.00E+0
925,-2.40E-2
926,-2.40E-2
927,0.00E+0
928,-2.40E-2
929,0.00E+0
930,-2.40E-2
931,0.00E+0
932,-2.40E-2
933,0.00E+0
934,0.00E+0
935,-2.40E-2
936,-2.40E-2
937,8.00E-3
938,-2.40E-2
939,0.00E+0
940,-2.40E-2
941,0.00E+0
942,0.00E+0
943,-2.40E-2
944,0.00E+0
945,-3.20E-2
946,-2.40E-2
947,8.00E-3
948,-2.40E-2
949,0.00E+0
950,-2.40E-2
951,0.00E+0
952,-2.40E-2
953,8.00E-3
954,0.00E+0
955,-2.40E-2
956,-2.40E-2
957,0.00E+0
958,0.00E+0
959,-3.20E-2
960,-2.40E-2
961,0.00E+0
962,-2.40E-2
963,0.00E+0
964,-2.40E-2
965,8.00E-3
966,-2.40E-2
967,0.00E+0
968,-2.40E-2
969,0.00E+0
970,-2.40E-2
971,0.00E+0
972,-2.40E-2
973,0.00E+0
974,-2.40E-2
975,0.00E+0
976,-2.40E-2
977,0.00E+0
978,-2.40E-2
979,0.00E+0
980,0.00E+0
981,-3.20E-2
982,-2.40E-2
983,0.00E+0
984,-2.40E-2
985,8.00E-3
986,-2.40E-2
987,0.00E+0
988,-2.40E-2
989,0.00E+0
990,-2.40E-2
991,0.00E+0
992,-2.40E-2
993,8.00E-3
994,-2.40E-2
995,8.00E-3
996,-2.40E-2
997,0.00E+0
998,-2.40E-2
999,0.00E+0
1000,-2.40E-2
1001,0.00E+0
1002,-2.40E-2
1003,0.00E+0
1004,-2.40E-2
1005,0.00E+0
1006,-2.40E-2
1007,0.00E+0
1008,-2.40E-2
1009,0.00E+0
1010,-2.40E-2
1011,0.00E+0
1012,0.00E+0
1013,-2.40E-2
1014,-2.40E-2
1015,0.00E+0
1016,-2.40E-2
1017,0.00E+0
1018,0.00E+0
1019,-3.20E-2
1020,0.00E+0
1021,-3.20E-2
1022,-2.40E-2
1023,0.00E+0
1024,-2.40E-2
1025,0.00E+0
1026,0.00E+0
1027,-3.20E-2
1028,-2.40E-2
1029,0.00E+0
1030,-2.40E-2
1031,0.00E+0
1032,-2.40E-2
1033,0.00E+0
1034,0.00E+0
1035,-2.40E-2
1036,-2.40E-2
1037,0.00E+0
1038,-2.40E-2
1039,0.00E+0
1040,-2.40E-2
1041,0.00E+0
1042,0.00E+0
1043,-2.40E-2
1044,-2.40E-2
1045,0.00E+0
1046,-2.40E-2
1047,8.00E-3
1048,0.00E+0
1049,-2.40E-2
1050,0.00E+0
1051,-2.40E-2
1052,0.00E+0
1053,-2.40E-2
1054,-2.40E-2
1055,0.00E+0
1056,0.00E+0
1057,-3.20E-2
1058,-2.40E-2
1059,0.00E+0
1060,-2.40E-2
1061,0.00E+0
1062,-2.40E-2
1063,0.00E+0
1064,-2.40E-2
1065,0.00E+0
1066,-2.40E-2
1067,0.00E+0
1068,-2.40E-2
1069,0.00E+0
1070,-2.40E-2
1071,0.00E+0
1072,-2.40E-2
1073,0.00E+0
1074,-2.40E-2
1075,0.00E+0
1076,-2.40E-2
1077,0.00E+0
1078,-2.40E-2
1079,0.00E+0
1080,-2.40E-2
1081,0.00E+0
1082,0.00E+0
1083,-3.20E-2
1084,-2.40E-2
1085,0.00E+0
1086,-2.40E-2
1087,0.00E+0
1088,-2.40E-2
1089,0.00E+0
1090,-2.40E-2
1091,0.00E+0
1092,0.00E+0
1093,-2.40E-2
1094,-2.40E-2
1095,0.00E+0
1096,0.00E+0
1097,-3.20E-2
1098,-2.40E-2
1099,0.00E+0
1100,-2.40E-2
1101,0.00E+0
1102,-2.40E-2
1103,0.00E+0
1104,-2.40E-2
1105,0.00E+0
1106,-2.40E-2
1107,0.00E+0
1108,-2.40E-2
1109,0.00E+0
1110,-2.40E-2
1111,0.00E+0
1112,-2.40E-2
1113,8.00E-3
1114,-2.40E-2
1115,0.00E+0
1116,0.00E+0
1117,-3.20E-2
1118,-2.40E-2
1119,0.00E+0
1120,-2.40E-2
1121,0.00E+0
1122,-2.40E-2
1123,0.00E+0
1124,-2.40E-2
1125,0.00E+0
1126,-2.40E-2
1127,0.00E+0
1128,-2.40E-2
1129,8.00E-3
1130,-2.40E-2
1131,0.00E+0
1132,-2.40E-2
1133,0.00E+0
1134,-2.40E-2
1135,0.00E+0
1136,-2.40E-2
1137,0.00E+0
1138,-2.40E-2
1139,0.00E+0
1140,-2.40E-2
1141,0.00E+0
1142,0.00E+0
1143,-2.40E-2
1144,-2.40E-2
1145,0.00E+0
1146,-2.40E-2
1147,0.00E+0
1148,-2.40E-2
1149,0.00E+0
1150,-2.40E-2
1151,0.00E+0
1152,-2.40E-2
1153,0.00E+0
1154,-2.40E-2
1155,0.00E+0
1156,-2.40E-2
1157,0.00E+0
1158,-2.40E-2
1159,0.00E+0
1160,-2.40E-2
1161,0.00E+0
1162,0.00E+0
1163,-2.40E-2
1164,0.00E+0
1165,-2.40E-2
1166,-2.40E-2
1167,0.00E+0
1168,-2.40E-2
1169,0.00E+0
1170,-2.40E-2
1171,8.00E-3
1172,-2.40E-2
1173,0.00E+0
1174,-2.40E-2
1175,0.00E+0
1176,0.00E+0
1177,-2.40E-2
1178,-2.40E-2
1179,0.00E+0
1180,-2.40E-2
1181,0.00E+0
1182,-2.40E-2
1183,0.00E+0
1184,-2.40E-2
1185,0.00E+0
1186,-2.40E-2
1187,0.00E+0
1188,-2.40E-2
1189,0.00E+0
1190,-2.40E-2
1191,0.00E+0
1192,0.00E+0
1193,-2.40E-2
1194,-2.40E-2
1195,0.00E+0
1196,-2.40E-2
1197,0.00E+0
1198,-2.40E-2
1199,0.00E+0
1200,-2.40E-2
1201,0.00E+0
1202,-2.40E-2
1203,0.00E+0
1204,0.00E+0
1205,-3.20E-2
1206,-2.40E-2
1207,0.00E+0
1208,-2.40E-2
1209,0.00E+0
1210,-2.40E-2
1211,0.00E+0
1212,-2.40E-2
1213,0.00E+0
1214,-2.40E-2
1215,0.00E+0
1216,-2.40E-2
1217,0.00E+0
1218,-2.40E-2
1219,0.00E+0
1220,-2.40E-2
1221,0.00E+0
1222,-2.40E-2
1223,0.00E+0
1224,-2.40E-2
1225,0.00E+0
1226,0.00E+0
1227,-3.20E-2
1228,-2.40E-2
1229,0.00E+0
1230,-2.40E-2
1231,0.00E+0
1232,-2.40E-2
1233,0.00E+0
1234,-2.40E-2
1235,0.00E+0
1236,-2.40E-2
1237,0.00E+0
1238,-2.40E-2
1239,0.00E+0
1240,-2.40E-2
1241,0.00E+0
1242,0.00E+0
1243,-2.40E-2
1244,-2.40E-2
1245,0.00E+0
1246,-2.40E-2
1247,0.00E+0
1248,-2.40E-2
1249,0.00E+0
1250,0.00E+0
1251,-2.40E-2
1252,-2.40E-2
1253,0.00E+0
1254,-2.40E-2
1255,0.00E+0
1256,-2.40E-2
1257,0.00E+0
1258,-2.40E-2
1259,0.00E+0
1260,-2.40E-2
1261,0.00E+0
1262,-2.40E-2
1263,0.00E+0
1264,-2.40E-2
1265,0.00E+0
1266,8.00E-3
1267,-3.20E-2
1268,-2.40E-2
1269,0.00E+0
1270,-2.40E-2
1271,0.00E+0
1272,-2.40E-2
1273,0.00E+0
1274,-2.40E-2
1275,0.00E+0
1276,-2.40E-2
1277,0.00E+0
1278,-2.40E-2
1279,0.00E+0
1280,-2.40E-2
1281,0.00E+0
1282,-2.40E-2
1283,0.00E+0
1284,-2.40E-2
1285,0.00E+0
1286,-2.40E-2
1287,0.00E+0
1288,-2.40E-2
1289,0.00E+0
1290,-2.40E-2
1291,0.00E+0
1292,8.00E-3
1293,-3.20E-2
1294,-2.40E-2
1295,0.00E+0
1296,0.00E+0
1297,-3.20E-2
1298,-2.40E-2
1299,0.00E+0
1300,-2.40E-2
1301,0.00E+0
1302,-2.40E-2
1303,0.00E+0
1304,-2.40E-2
1305,0.00E+0
1306,-2.40E-2
1307,0.00E+0
1308,-2.40E-2
1309,0.00E+0
1310,-2.40E-2
1311,0.00E+0
1312,0.00E+0
1313,-2.40E-2
1314,0.00E+0
1315,-3.20E-2
1316,0.00E+0
1317,-3.20E-2
1318,-2.40E-2
1319,0.00E+0
1320,-3.20E-2
1321,8.00E-3
1322,-2.40E-2
1323,0.00E+0
1324,-2.40E-2
1325,0.00E+0
1326,-2.40E-2
1327,0.00E+0
1328,0.00E+0
1329,-3.20E-2
1330,-2.40E-2
1331,0.00E+0
1332,-2.40E-2
1333,0.00E+0
1334,-2.40E-2
1335,0.00E+0
1336,-2.40E-2
1337,0.00E+0
1338,0.00E+0
1339,-3.20E-2
1340,-2.40E-2
1341,0.00E+0
1342,-2.40E-2
1343,0.00E+0
1344,-3.20E-2
1345,0.00E+0
1346,0.00E+0
1347,-3.20E-2
1348,-2.40E-2
1349,0.00E+0
1350,0.00E+0
1351,-3.20E-2
1352,-2.40E-2
1353,0.00E+0
1354,0.00E+0
1355,-3.20E-2
1356,0.00E+0
1357,-3.20E-2
1358,-2.40E-2
1359,0.00E+0
1360,-2.40E-2
1361,0.00E+0
1362,0.00E+0
1363,-3.20E-2
1364,-2.40E-2
1365,0.00E+0
1366,0.00E+0
1367,-3.20E-2
1368,-2.40E-2
1369,0.00E+0
1370,0.00E+0
1371,-3.20E-2
1372,-2.40E-2
1373,0.00E+0
1374,0.00E+0
1375,-3.20E-2
1376,0.00E+0
1377,-3.20E-2
1378,-2.40E-2
1379,8.00E-3
1380,-3.20E-2
1381,0.00E+0
1382,-2.40E-2
1383,0.00E+0
1384,0.00E+0
1385,-3.20E-2
1386,-2.40E-2
1387,0.00E+0
1388,0.00E+0
1389,-3.20E-2
1390,-2.40E-2
1391,0.00E+0
1392,0.00E+0
1393,-3.20E-2
1394,0.00E+0
1395,-3.20E-2
1396,-2.40E-2
1397,0.00E+0
1398,-2.40E-2
1399,0.00E+0
