X,CH1
621,5.52E-1
622,5.20E-1
623,5.76E-1
624,5.44E-1
625,6.00E-1
626,5.68E-1
627,6.16E-1
628,5.92E-1
629,6.32E-1
630,6.00E-1
631,6.48E-1
632,6.16E-1
633,6.56E-1
634,6.24E-1
635,6.64E-1
636,6.24E-1
637,6.72E-1
638,6.64E-1
639,6.24E-1
640,6.64E-1
641,6.24E-1
642,6.56E-1
643,6.16E-1
644,6.08E-1
645,6.48E-1
646,6.32E-1
647,5.84E-1
648,6.24E-1
649,5.68E-1
650,6.00E-1
651,5.36E-1
652,5.68E-1
653,5.12E-1
654,5.44E-1
655,4.88E-1
656,5.28E-1
657,4.72E-1
658,5.04E-1
659,4.56E-1
660,4.88E-1
661,4.00E-1
662,4.40E-1
663,3.68E-1
664,4.00E-1
665,3.36E-1
666,3.60E-1
667,2.96E-1
668,3.20E-1
669,2.64E-1
670,2.80E-1
671,2.08E-1
672,2.48E-1
673,1.84E-1
674,2.16E-1
675,1.60E-1
676,1.84E-1
677,1.28E-1
678,1.52E-1
679,1.04E-1
680,1.36E-1
681,8.00E-2
682,1.12E-1
683,6.40E-2
684,9.60E-2
685,5.60E-2
686,9.60E-2
687,5.60E-2
688,1.04E-1
689,5.60E-2
690,7.20E-2
691,1.20E-1
692,8.80E-2
693,1.36E-1
694,1.20E-1
695,1.68E-1
696,1.36E-1
697,1.92E-1
698,1.76E-1
699,2.32E-1
700,2.08E-1
701,2.80E-1
702,2.48E-1
703,3.12E-1
704,2.80E-1
705,3.44E-1
706,3.12E-1
707,3.76E-1
708,3.44E-1
709,4.16E-1
710,3.84E-1
711,4.80E-1
712,4.48E-1
713,5.20E-1
714,4.96E-1
715,5.68E-1
716,5.36E-1
717,6.08E-1
718,5.76E-1
719,6.32E-1
720,6.16E-1
721,6.72E-1
722,6.48E-1
723,7.12E-1
724,6.88E-1
725,7.28E-1
726,7.04E-1
727,7.52E-1
728,7.28E-1
729,7.76E-1
730,7.44E-1
731,8.08E-1
732,7.68E-1
733,8.16E-1
734,7.84E-1
735,8.16E-1
736,7.84E-1
737,8.24E-1
738,7.92E-1
739,8.32E-1
740,7.92E-1
741,8.32E-1
742,7.92E-1
743,8.32E-1
744,8.24E-1
745,7.84E-1
746,8.08E-1
747,7.68E-1
748,8.00E-1
749,7.44E-1
750,7.84E-1
751,7.36E-1
752,7.60E-1
753,7.12E-1
754,7.36E-1
755,6.88E-1
756,7.12E-1
757,6.56E-1
758,6.88E-1
759,6.32E-1
760,6.56E-1
761,5.92E-1
762,6.24E-1
763,5.52E-1
764,5.84E-1
765,5.12E-1
766,5.52E-1
767,4.88E-1
768,5.20E-1
769,4.72E-1
770,4.96E-1
771,4.08E-1
772,4.56E-1
773,3.84E-1
774,4.08E-1
775,3.44E-1
776,3.76E-1
777,3.04E-1
778,3.36E-1
779,2.72E-1
780,2.96E-1
781,2.40E-1
782,2.72E-1
783,2.24E-1
784,2.48E-1
785,2.08E-1
786,2.00E-1
787,2.48E-1
788,2.00E-1
789,2.40E-1
790,2.48E-1
791,2.00E-1
792,2.16E-1
793,2.56E-1
794,2.24E-1
795,2.72E-1
796,2.48E-1
797,3.04E-1
798,2.72E-1
799,3.20E-1
800,2.96E-1
801,3.60E-1
802,3.28E-1
803,3.76E-1
