"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.887930370E-1,-6.030808091E-1,-3.975693136E-2,-8.251818657E0,8.273922783E0
9.081090050E-1,-1.259424925E0,-5.760220438E-2,-1.055628967E1,1.063130852E1
9.274604930E-1,-1.097471714E0,-1.632810012E-2,-9.124496460E0,9.190274556E0
9.467767810E-1,-4.678276181E-1,-4.075228050E-2,-4.368504524E0,4.393672178E0
9.660929410E-1,1.730642021E-1,-1.334431469E-1,2.292915344E0,2.303306117E0
9.854092290E-1,4.130546749E-1,-1.955487132E-1,7.847500324E0,7.860796067E0
1.004750797E0,4.512926638E-1,-1.770053357E-1,1.008864689E1,1.010028673E1
1.024075725E0,5.644723177E-1,-1.805533320E-1,9.437723160E0,9.456312545E0
1.043392141E0,6.592329144E-1,-1.789322048E-1,5.758140564E0,5.798515976E0
1.062733965E0,3.918232620E-1,-1.274589598E-1,-3.373870552E-1,5.325422801E-1
1.082050317E0,-3.688941598E-1,-2.813399956E-2,-6.295866013E0,6.306726827E0
1.101366797E0,-1.058270454E0,-5.420066416E-2,-9.642938614E0,9.700986505E0
1.120708621E0,-1.233518958E0,-6.985032558E-2,-9.704097748E0,9.782431251E0
1.140032525E0,-7.668273449E-1,-2.351601608E-2,-6.419002533E0,6.464686435E0
1.159374477E0,-1.000084996E0,-1.492900122E-2,-6.392759323E0,6.470530476E0
1.178691085E0,2.285415232E-1,-1.906991601E-1,5.503450394E0,5.511493775E0
1.198007693E0,4.368605614E-1,-1.828337759E-1,9.264744759E0,9.276840560E0
1.217349773E0,3.753877580E-1,-1.908487231E-1,9.277876854E0,9.287429037E0
1.236666253E0,4.599032998E-1,-1.693163961E-1,7.410410404E0,7.426598242E0
1.255982733E0,2.726774514E-1,-1.271541566E-1,2.343426228E0,2.362661139E0
1.275324813E0,-2.711267173E-1,-6.071978435E-2,-3.788097620E0,3.798273314E0
1.294641421E0,-8.606796265E-1,-2.950398996E-2,-8.257997513E0,8.302780427E0
1.313983373E0,-1.207094312E0,-8.329597116E-2,-9.723257065E0,9.798252030E0
1.333299981E0,-8.398383856E-1,-4.294909909E-2,-7.875267506E0,7.920038600E0
1.352641933E0,-1.896377206E-1,-4.922327772E-2,-3.252544641E0,3.258440124E0
1.371958541E0,3.114114702E-1,-1.284789890E-1,2.867573500E0,2.887293149E0
1.391275149E0,4.144963920E-1,-1.936017573E-1,7.808879852E0,7.822269073E0
1.410617101E0,3.557311893E-1,-1.759223193E-1,9.600207329E0,9.608406429E0
1.429982697E0,3.812603951E-1,-1.743262112E-1,8.436623573E0,8.447032996E0
1.449326553E0,3.195970356E-1,-1.546110362E-1,4.522686005E0,4.536599556E0
1.468643033E0,1.688826596E-3,-9.540947527E-2,-1.137941599E0,1.141935595E0
1.487984985E0,-6.231283545E-1,-5.419149250E-2,-6.422199249E0,6.452586215E0
1.507301593E0,-1.128341913E0,-8.362041414E-2,-9.176768303E0,9.246254611E0
1.526617305E0,-1.156583428E0,-5.686118454E-2,-8.717552185E0,8.794125000E0
1.545933913E0,-6.707707644E-1,-3.598796204E-2,-5.266393661E0,5.309061193E0
1.565275865E0,-9.618320316E-2,-1.163570508E-1,2.523297369E-1,2.940416093E-1
1.584611081E0,1.743862033E-1,-1.952515543E-1,5.789473057E0,5.795388856E0
1.603935790E0,2.767445743E-1,-1.906200200E-1,8.858392715E0,8.864764241E0
1.623282833E0,4.121028185E-1,-1.623530835E-1,8.920780182E0,8.931769495E0
1.642593838E0,5.173264146E-1,-1.570184380E-1,6.262665272E0,6.285957184E0
1.661912580E0,3.437594473E-1,-1.240934432E-1,1.327169299E0,1.376571135E0
1.681262958E0,-2.474393845E-1,-8.150340617E-2,-4.214102268E0,4.222147200E0
1.700574021E0,-8.668345809E-1,-4.320843145E-2,-7.988712311E0,8.035719852E0
1.719888577E0,-1.214174867E0,-7.039126754E-2,-8.912720680E0,8.995319086E0
1.739220094E0,-9.250823855E-1,-4.060587659E-2,-6.766579151E0,6.829642719E0
1.758536830E0,-1.119425178E0,-3.548629954E-2,-6.746557713E0,6.838889747E0
1.777853566E0,-6.070842147E-1,-7.669769228E-2,-2.209732533E0,2.292891547E0
1.797206164E0,3.691129386E-1,-1.845678538E-1,7.575627804E0,7.586860107E0
1.816523862E0,3.243066669E-1,-1.520030797E-1,8.908669472E0,8.915866279E0
1.835840598E0,2.765529454E-1,-1.493378878E-1,7.523329735E0,7.529892007E0
1.855182678E0,1.570060104E-1,-1.852952391E-1,3.612430573E0,3.620585568E0
1.874509876E0,-1.755843461E-1,-1.260018349E-1,-1.755723000E0,1.768974159E0
1.893824679E0,-6.947141290E-1,-2.852249891E-2,-6.421888828E0,6.459419275E0
1.913117136E0,-1.072293520E0,-3.024581447E-2,-8.559827805E0,8.626782729E0
1.932459216E0,-9.959923029E-1,-8.376146108E-2,-7.765865803E0,7.829922625E0
1.951775952E0,-5.395501852E-1,-1.074254960E-1,-4.323727608E0,4.358586361E0
1.971092560E0,5.995085463E-2,-9.621215612E-2,8.579871058E-1,8.654436768E-1
1.990434768E0,2.771492004E-1,-1.304962039E-1,5.765379906E0,5.773512483E0
2.009751504E0,2.646559477E-1,-1.904794872E-1,8.367347717E0,8.373698886E0
2.029072510E0,2.463450730E-1,-2.194562405E-1,8.202128410E0,8.208761015E0
2.048414846E0,2.184690386E-1,-1.462731063E-1,5.393569469E0,5.399973719E0
2.067731582E0,2.035111934E-1,-7.365404814E-2,5.872777104E-1,6.258888350E-1
2.087048446E0,-3.723430037E-1,-5.494067073E-2,-4.445443153E0,4.461347624E0
2.106390654E0,-9.502999783E-1,-9.659495950E-2,-7.645479679E0,7.704917920E0
2.125720641E0,-1.159927249E0,-8.319284767E-2,-8.172510147E0,8.254833395E0
2.145037633E0,-8.299108148E-1,-1.268958114E-2,-5.901892662E0,5.959970636E0
2.164354753E0,-3.781033754E-1,-6.978797913E-2,-1.484391809E0,1.533379133E0
2.183710827E0,-4.977944121E-2,-1.847953200E-1,3.679046631E0,3.684021093E0
2.203031243E0,1.662538350E-1,-2.040627450E-1,7.395448685E0,7.400131295E0
2.222378722E0,2.996987700E-1,-1.392899156E-1,8.292279243E0,8.298862337E0
2.241691627E0,3.732889891E-1,-1.203375906E-1,6.657018185E0,6.668561833E0
2.261014155E0,2.501819134E-1,-1.903915107E-1,2.774735928E0,2.792489818E0
2.280319549E0,-1.500527412E-1,-1.469879150E-1,-2.212051153E0,2.222001705E0
2.299662838E0,-6.936246157E-1,-4.369142652E-2,-6.332980156E0,6.371001625E0
2.318982742E0,-1.064754963E0,-1.639491692E-2,-8.011916161E0,8.082374186E0
2.338320583E0,-1.137090564E0,-1.502400544E-2,-8.006716728E0,8.087070757E0
2.357637617E0,-4.949450791E-1,-1.197661683E-1,-3.513589144E0,3.550299035E0
2.376862661E0,1.928641647E-2,-1.236573085E-1,1.354089856E0,1.359861182E0
2.396179653E0,2.040948868E-1,-1.326220781E-1,5.793535709E0,5.798646338E0
2.415521989E0,2.153384835E-1,-1.514615119E-1,7.925032616E0,7.929404342E0
2.434844361E0,1.938550919E-1,-1.795125902E-1,7.482700825E0,7.487363768E0
2.454186825E0,1.288993955E-1,-1.751275808E-1,4.606806278E0,4.611935473E0
2.473544138E0,-9.385593235E-2,-1.113822535E-1,3.204738721E-2,1.491374448E-1
2.492861386E0,-5.799281597E-1,-6.639285386E-2,-4.556656361E0,4.593891800E0
2.512203722E0,-9.722245932E-1,-5.607464164E-2,-7.285965443E0,7.350758971E0
2.531516794E0,-1.021514654E0,-8.282109350E-2,-7.437176704E0,7.507459547E0
2.550833914E0,-6.816294193E-1,-8.174286783E-2,-5.119616985E0,5.165440798E0
2.570176506E0,-1.830339134E-1,-8.837027848E-2,-8.883261085E-1,9.112815122E-1
2.589493498E0,9.083189815E-2,-1.617985964E-1,3.834518671E0,3.839005426E0
2.608810746E0,1.777761281E-1,-1.773769110E-1,7.053031445E0,7.057500937E0
2.628149949E0,2.253652513E-1,-1.664284170E-1,7.778885365E0,7.783928663E0
2.647466941E0,3.024479449E-1,-1.626381576E-1,6.021628380E0,6.031412295E0
2.666784061E0,1.498297453E-1,-1.399445385E-1,2.129796982E0,2.139642169E0
2.686126397E0,-2.384483665E-1,-8.048063517E-2,-2.566842079E0,2.579149669E0
2.705443389E0,-7.452138662E-1,-5.629584938E-2,-6.154106617E0,6.199317800E0
2.724760637E0,-1.065334797E0,-9.697283059E-2,-7.463195324E0,7.539471228E0
2.744073410E0,-9.769105911E-1,-8.213225007E-2,-6.276484013E0,6.352586211E0
2.763415746E0,-5.758995414E-1,-6.181715429E-2,-2.863535166E0,2.921526192E0
2.782732738E0,-1.533810496E-1,-9.452221543E-2,1.761862278E0,1.771050220E0
2.802049602E0,3.916909918E-2,-1.900752187E-1,5.754378796E0,5.757650400E0
2.821391938E0,1.274251491E-1,-2.350524217E-1,7.536871433E0,7.541612415E0
2.840708613E0,2.269712538E-1,-1.378818005E-1,6.843159676E0,6.848310864E0
2.860025605E0,2.321790606E-1,-9.647373110E-2,3.907813549E0,3.915893389E0
2.879367941E0,4.041866660E-1,-9.944099188E-2,3.883817434E0,3.906058529E0
2.898684933E0,-5.475263000E-1,-1.245050356E-1,-4.607870579E0,4.641956250E0
2.918001925E0,-9.924131036E-1,-8.458883315E-2,-6.971155643E0,7.041949307E0
2.937343560E0,-9.920790792E-1,-8.377251774E-2,-6.971194267E0,7.041930719E0
2.956660552E0,-6.329793334E-1,-5.485825241E-2,-4.475040436E0,4.519918049E0
2.975977544E0,-2.168446332E-1,-1.298304647E-1,-3.391619623E-1,4.229756272E-1
2.995319880E0,5.617323145E-2,-1.627135277E-1,4.012813091E0,4.016503458E0
3.014636872E0,1.342147440E-1,-1.501078010E-1,6.844075680E0,6.847037159E0
3.033951754E0,1.488335133E-1,-1.546800137E-1,7.192237377E0,7.195439932E0
3.053294090E0,8.558990806E-2,-1.797956228E-1,5.270490170E0,5.274250537E0
3.072611082E0,-9.960813820E-2,-1.513346881E-1,1.627938151E0,1.637988582E0
3.091928074E0,-4.531069398E-1,-6.387300789E-2,-2.731472254E0,2.769535400E0
3.111270282E0,-8.287734985E-1,-1.711109839E-2,-6.065629482E0,6.122011052E0
3.130588877E0,-1.015435457E0,-8.486024290E-2,-7.025954247E0,7.099460790E0
3.149931213E0,-8.411222696E-1,-1.089631692E-1,-5.545873165E0,5.610353715E0
3.169248205E0,-4.147725701E-1,-9.164733440E-2,-2.208986759E0,2.249457273E0
3.188565197E0,-6.007980928E-2,-1.128156856E-1,2.001933336E0,2.006009483E0
3.207907533E0,1.034679636E-1,-1.639937013E-1,5.642278671E0,5.645609636E0
3.227224525E0,8.473624289E-2,-1.946858317E-1,7.175229073E0,7.178369944E0
3.246545168E0,1.666844338E-1,-1.804385334E-1,6.235267639E0,6.240104510E0
3.265887632E0,1.361854970E-1,-1.264294386E-1,3.234558344E0,3.239891753E0
3.285204752E0,-1.336925775E-1,-1.051445752E-1,-8.374069929E-1,8.545054469E-1
3.304547088E0,-6.020411849E-1,-9.730935842E-2,-4.606695175E0,4.646887468E0
3.323864208E0,-9.708845019E-1,-8.469998091E-2,-6.629148006E0,6.700402532E0
3.343204893E0,-1.024461627E0,-5.590728670E-2,-6.279588699E0,6.362851679E0
3.362547357E0,-7.376350760E-1,-7.861228287E-2,-3.787826777E0,3.859782000E0
3.381864349E0,-3.708928227E-1,-1.263002902E-1,1.628181934E-1,4.242911894E-1
3.401181469E0,-1.017856821E-1,-1.651421338E-1,4.141805649E0,4.146346136E0
3.420498461E0,5.283475295E-2,-1.547374576E-1,6.547002792E0,6.549044263E0
3.439840925E0,1.474250406E-1,-1.408945173E-1,6.711537838E0,6.714635177E0
3.459169672E0,2.457628399E-1,-1.397873014E-1,6.694102764E0,6.700071021E0
3.478486664E0,3.062150776E-1,-1.546979696E-1,4.634569168E0,4.647249779E0
3.497829835E0,-5.202311277E-1,-9.343113750E-2,-2.978209734E0,3.024748423E0
3.517058058E0,-8.713313341E-1,-7.082584500E-2,-5.819163799E0,5.884462755E0
3.536371130E0,-9.881033897E-1,-7.113183290E-2,-6.532439709E0,6.607130738E0
3.555713466E0,-7.973263264E-1,-6.972956657E-2,-4.996386051E0,5.060085479E0
3.575030330E0,-4.056039453E-1,-1.058834642E-1,-1.658832669E0,1.710979747E0
3.594347322E0,-8.428774774E-2,-1.399975121E-1,2.373330593E0,2.378949733E0
3.613689658E0,6.741600484E-2,-1.658776104E-1,5.546106815E0,5.548996405E0
3.633006650E0,6.665170938E-2,-1.555425078E-1,6.707849979E0,6.709984148E0
3.652323642E0,4.156392440E-2,-1.415688694E-1,5.643675327E0,5.645603644E0
3.671665850E0,-1.069131568E-1,-1.403943300E-1,2.676449776E0,2.682261060E0
3.690982842E0,-3.680449128E-1,-1.313366890E-1,-1.178433537E0,1.241536140E0
3.710299578E0,-7.338054180E-1,-8.327316493E-2,-4.612012386E0,4.670766860E0
3.729616826E0,-9.539931417E-1,-5.818367377E-2,-6.271987438E0,6.344392381E0
3.748959162E0,-8.731133938E-1,-5.721770599E-2,-5.723667622E0,5.790161648E0
3.768275898E0,-7.129102945E-1,-9.283044189E-2,-3.169759989E0,3.250267214E0
3.787592890E0,-3.666122556E-1,-1.410552859E-1,6.021384001E-1,7.189379615E-1
3.806935226E0,-1.095919833E-1,-1.531150490E-1,4.236143112E0,4.240325823E0
3.826252218E0,3.051318787E-2,-1.562145203E-1,6.295815945E0,6.297827597E0
3.845572920E0,1.127543300E-1,-1.562043577E-1,6.158284664E0,6.161297213E0
3.864915256E0,7.921835035E-2,-1.551090926E-1,4.023484230E0,4.027252131E0
3.884232248E0,-9.723472595E-2,-1.458790302E-1,5.515617132E-1,5.787534941E-1
3.903549240E0,-4.867845476E-1,-8.431044966E-2,-3.153481245E0,3.191944769E0
3.922891576E0,-8.499223590E-1,-5.881246552E-2,-5.643900871E0,5.707840570E0
3.942205873E0,-1.000735641E0,-8.429187536E-2,-6.035303593E0,6.118289499E0
3.961523121E0,-8.569031954E-1,-9.518706053E-2,-4.340636253E0,4.425434074E0
3.980865201E0,-4.956600368E-1,-1.039670780E-1,-1.078271985E0,1.191284391E0
4.000182193E0,-2.270076275E-1,-1.132553890E-1,2.652629137E0,2.664732742E0
4.019499185E0,-6.936763227E-2,-1.683690250E-1,5.458261967E0,5.461298719E0
4.038844409E0,-8.820638061E-2,-1.696615517E-1,5.461733341E0,5.465079734E0
4.058161273E0,-5.439430475E-3,-1.701925397E-1,5.008625031E0,5.011518710E0
4.077478265E0,-1.167536974E-1,-1.289799064E-1,2.097640038E0,2.104842267E0
4.096820601E0,-4.366916716E-1,-9.225158393E-2,-1.508546591E0,1.573188732E0
4.116137593E0,-7.884533405E-1,-9.846495092E-2,-4.611970901E0,4.679917693E0
4.135454585E0,-9.673219919E-1,-1.000340655E-1,-5.942828178E0,6.021870590E0
4.154771577E0,-8.765892386E-1,-8.442779630E-2,-5.134052277E0,5.209033454E0
4.174113913E0,-5.363154411E-1,-8.163839579E-2,-2.566279888E0,2.622992860E0
4.193430905E0,-2.112182677E-1,-1.176904961E-1,9.688020945E-1,9.985197583E-1
4.212773241E0,-5.043359101E-2,-1.680746675E-1,4.262183666E0,4.265794445E0
4.232130823E0,3.982646391E-3,-1.960712224E-1,6.015747547E0,6.018943291E0
4.251450432E0,-1.750967785E-4,-1.573693156E-1,5.657485008E0,5.659673290E0
4.270767424E0,-1.121282429E-1,-1.434041709E-1,3.407777786E0,3.412636362E0
4.290109632E0,-3.151265979E-1,-1.311590821E-1,1.143048480E-1,3.599626033E-1
4.309426624E0,-6.304551363E-1,-8.247806877E-2,-3.280620098E0,3.341667928E0
4.328768960E0,-8.743276596E-1,-7.314744592E-2,-5.435098171E0,5.505460157E0
4.348088766E0,-9.909534454E-1,-9.827729315E-2,-5.568147659E0,5.656493217E0
4.367405758E0,-8.216054440E-1,-1.085823029E-1,-3.722558022E0,3.813694252E0
4.386748350E0,-4.863704443E-1,-9.098067880E-2,-5.426607728E-1,7.343802880E-1
4.406065214E0,-2.064490765E-1,-1.151644215E-1,2.858072519E0,2.867832385E0
4.425404796E0,-4.986600578E-2,-1.562832147E-1,5.318547249E0,5.321076573E0
4.444718271E0,-1.137578394E-2,-2.119116783E-1,5.886170387E0,5.889994720E0
4.464060607E0,8.939808235E-3,-1.985657960E-1,4.440996170E0,4.445442079E0
4.483377727E0,-7.993111014E-2,-1.057032198E-1,1.530362010E0,1.536089201E0
4.502694847E0,-3.643549979E-1,-7.012915611E-2,-1.863410473E0,1.899992435E0
4.522011711E0,-7.530655861E-1,-8.663851768E-2,-4.575668812E0,4.638033968E0
4.541337857E0,-9.606087804E-1,-1.402117759E-1,-5.557288647E0,5.641443581E0
4.560654977E0,-9.093375802E-1,-9.736405313E-2,-4.563104153E0,4.653847237E0
4.579997569E0,-6.163715720E-1,-5.324243754E-2,-1.988325477E0,2.082351285E0
4.599314689E0,-7.473077178E-1,-5.107703060E-2,-1.970541835E0,2.108106452E0
4.618631937E0,-4.415499270E-1,-8.846148849E-2,1.346813321E0,1.420104889E0
4.637957703E0,-7.071571797E-2,-1.979420930E-1,5.726019382E0,5.729876068E0
4.657316713E0,-2.918733470E-2,-1.588800251E-1,5.119389534E0,5.121937520E0
4.676575321E0,-1.240065619E-1,-1.180338040E-1,2.829000473E0,2.834175944E0
4.695892697E0,-3.657786548E-1,-1.062655598E-1,-3.392226398E-1,5.100572447E-1
4.715235289E0,-7.049288154E-1,-9.786551446E-2,-3.417565584E0,3.490881954E0
4.734552665E0,-8.936995268E-1,-8.739950508E-2,-5.201788902E0,5.278725727E0
4.753870041E0,-8.864389062E-1,-7.281399518E-2,-5.092256546E0,5.169347400E0
4.773187161E0,-6.547914147E-1,-8.375986665E-2,-3.184110165E0,3.251818730E0
4.792530009E0,-3.618321419E-1,-1.346785724E-1,-1.318415403E-1,4.079742743E-1
4.811847129E0,-1.677947789E-1,-1.445254087E-1,3.049513817E0,3.057544309E0
4.831164505E0,-7.110155374E-2,-1.439220011E-1,5.174035072E0,5.176524694E0
4.850512849E0,-5.506424978E-2,-1.457733363E-1,5.423609734E0,5.425847812E0
4.869830225E0,-1.254570037E-1,-1.598042697E-1,3.863897324E0,3.869234988E0
4.889147601E0,-2.867292464E-1,-1.467833966E-1,1.065219402E0,1.112857314E0
4.908490321E0,-5.475549698E-1,-9.636516869E-2,-2.085150242E0,2.157997734E0
4.927807825E0,-7.584152818E-1,-6.112473086E-2,-4.546654701E0,4.609880578E0
4.947131248E0,-9.302883744E-1,-8.727749437E-2,-5.226901054E0,5.309759736E0
4.966448752E0,-8.863022327E-1,-1.250805855E-1,-4.054332256E0,4.151961807E0
4.985791600E0,-6.261007190E-1,-1.354512274E-1,-1.425035477E0,1.562394078E0
5.005109104E0,-3.267647624E-1,-1.053158417E-1,1.686798215E0,1.721381670E0
5.024426608E0,-1.264168620E-1,-1.454776973E-1,4.286504745E0,4.290835340E0
5.043775646E0,-5.264666677E-2,-1.735901237E-1,5.379920483E0,5.382977763E0
5.063093278E0,-4.385078326E-2,-1.742287874E-1,4.624431133E0,4.627919821E0
5.082410782E0,-1.166485399E-1,-1.345860511E-1,2.317375183E0,2.324209118E0
5.101728414E0,-3.178685308E-1,-9.765594453E-2,-7.364988327E-1,8.080888670E-1
5.121071262E0,-6.334996223E-1,-1.017543152E-1,-3.533760071E0,3.591536712E0
5.140390163E0,-8.937121630E-1,-1.022443846E-1,-4.968965054E0,5.049731582E0
5.159707795E0,-9.272109270E-1,-8.672386408E-2,-4.619910717E0,4.712835258E0
5.179050771E0,-1.016376495E0,-8.544120193E-2,-4.610421181E0,4.721896319E0
5.198368403E0,-8.333920836E-1,-6.832293421E-2,-2.607766151E0,2.738549742E0
5.217686035E0,-1.791596562E-1,-1.736791730E-1,3.187547922E0,3.197299547E0
5.237056703E0,-9.866719693E-2,-1.599101573E-1,4.981065750E0,4.984608558E0
5.256377474E0,-7.702866197E-2,-1.343730092E-1,5.009308338E0,5.011702260E0
5.275709753E0,-1.665764898E-1,-1.480470896E-1,3.366980791E0,3.374348132E0
5.295047026E0,-3.473079205E-1,-1.486790776E-1,6.381536722E-1,7.415985229E-1
5.314364786E0,-5.984764695E-1,-1.394964308E-1,-2.318644762E0,2.398696911E0
5.333682546E0,-8.213508129E-1,-8.906334639E-2,-4.405726910E0,4.482519274E0
5.353035343E0,-8.809199929E-1,-6.178995222E-2,-4.845022202E0,4.924842958E0
5.372356315E0,-7.494446039E-1,-1.004250795E-1,-3.541158199E0,3.620987960E0
5.391675469E0,-4.725567997E-1,-1.385231763E-1,-9.848041534E-1,1.101062133E0
5.411017862E0,-2.493754327E-1,-1.488060802E-1,1.947374582E0,1.968908103E0
5.430330147E0,-1.389232427E-1,-1.471635103E-1,4.263412476E0,4.268213057E0
5.449647821E0,-1.075028777E-1,-1.618578881E-1,5.077977180E0,5.081693329E0
5.468974925E0,-1.180947199E-1,-1.624173969E-1,4.139645576E0,4.144513394E0
5.488294912E0,-2.385127842E-1,-1.353378594E-1,1.836798310E0,1.857157160E0
5.507612672E0,-4.787169993E-1,-9.761919081E-2,-1.053840280E0,1.161584610E0
5.526930176E0,-6.979799271E-1,-1.029956415E-1,-3.573612928E0,3.642594329E0
5.546256020E0,-9.108573198E-1,-1.024239808E-1,-4.707268238E0,4.795677845E0
5.565598294E0,-8.865233064E-1,-8.717291057E-2,-4.125297070E0,4.220378964E0
5.584915029E0,-6.569452882E-1,-9.864193946E-2,-2.114355326E0,2.216259413E0
5.604242257E0,-4.391039610E-1,-1.358846277E-1,6.669306755E-1,8.099836088E-1
5.623578091E0,-2.530101836E-1,-1.610034853E-1,3.335808992E0,3.349262293E0
5.642899228E0,-1.349147260E-1,-1.624796093E-1,4.816860199E0,4.821487715E0
5.662239923E0,-6.358018517E-2,-1.501640528E-1,4.586866379E0,4.589764140E0
5.681565925E0,-1.346668899E-1,-1.499140710E-1,2.816222191E0,2.823422892E0
5.700881881E0,-3.010446727E-1,-1.387782097E-1,2.264008522E-1,4.014282406E-1
5.720222138E0,-5.687910318E-1,-1.029924601E-1,-2.491293192E0,2.557473842E0
5.739540154E0,-5.105234981E-1,-1.044684276E-1,-2.497259617E0,2.551049488E0
5.758857136E0,-9.205600023E-1,-8.875805140E-2,-4.470730782E0,4.565385245E0
5.778200240E0,-7.208578587E-1,-1.417031735E-1,-3.032977104E0,3.120683572E0
5.797516969E0,-4.292053282E-1,-1.395833939E-1,-5.457965136E-1,7.082334162E-1
5.816748124E0,-2.401099652E-1,-1.232065484E-1,2.154405832E0,2.171243224E0
5.836091228E0,-1.481011212E-1,-1.486962140E-1,4.208208561E0,4.213438477E0
5.855407547E0,-1.361592114E-1,-1.630471945E-1,4.760251522E0,4.764988801E0
5.874750651E0,-2.028184980E-1,-1.778673530E-1,3.643090487E0,3.653064526E0
5.894068283E0,-3.113729954E-1,-1.512309760E-1,1.382081985E0,1.424771759E0
5.913411387E0,-5.247344971E-1,-9.944247454E-2,-1.315328717E0,1.419621334E0
5.932729019E0,-7.511975765E-1,-8.996938914E-2,-3.540922880E0,3.620846190E0
5.952046523E0,-8.722932935E-1,-1.045774072E-1,-4.446903706E0,4.532856118E0
5.971389755E0,-7.913362980E-1,-1.163091287E-1,-3.692256451E0,3.777896061E0
5.990707259E0,-5.838878155E-1,-1.140950024E-1,-1.644938707E0,1.749218683E0
