"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.951921600E0,3.540669754E-2,-1.482118620E-3,1.462433338E0,1.462862639E0
5.971347311E0,-2.801505029E-1,4.885110259E-2,-2.087476969E0,2.106758370E0
5.990664943E0,-4.950932562E-1,8.379706740E-2,-4.161224842E0,4.191411632E0
6.009982703E0,-3.631689250E-1,5.853766575E-2,-2.837727547E0,2.861470943E0
6.029325807E0,-1.435440313E-2,1.206270605E-2,7.794930339E-1,7.797185054E-1
6.048639418E0,1.820448488E-1,-2.614692785E-2,3.593789101E0,3.598491919E0
6.067957178E0,1.971079111E-1,-8.727820823E-4,3.785360098E0,3.790488539E0
6.087274810E0,2.553446218E-2,2.553652227E-2,1.394101262E0,1.394568912E0
6.106592442E0,-2.550222874E-1,6.200711057E-2,-2.060139894E0,2.076790224E0
6.125910202E0,-4.607366621E-1,7.004120946E-2,-4.038400650E0,4.065201576E0
6.145261181E0,-3.825924397E-1,4.263262264E-3,-2.701275587E0,2.728238433E0
6.164578941E0,-4.269145057E-2,-1.553568803E-2,8.067985773E-1,8.080766436E-1
6.183896701E0,1.727345884E-1,1.587074366E-4,3.498139143E0,3.502401280E0
6.203214589E0,2.171310782E-1,3.916434199E-2,3.621451378E0,3.628166180E0
6.222557821E0,8.428997546E-2,-3.390373196E-3,1.308205843E0,1.310922889E0
6.241880640E0,-2.514978647E-1,-8.976241574E-3,-1.966709614E0,1.982745181E0
6.261198656E0,-4.926447272E-1,4.296335578E-2,-3.847017527E0,3.878670974E0
6.280516544E0,-3.948086202E-1,6.190881133E-2,-2.561968803E0,2.592950192E0
6.299859776E0,-7.703422010E-2,1.294190064E-2,7.697408199E-1,7.736941862E-1
6.319177792E0,1.590709090E-1,-1.470440626E-2,3.349302769E0,3.353110319E0
6.338503682E0,2.195605636E-1,-2.306448761E-3,3.536687374E0,3.543496824E0
6.357821570E0,5.560367182E-2,-4.183604848E-3,1.281045079E0,1.282258073E0
6.377165186E0,-2.291922271E-1,1.766104065E-2,-1.925643921E0,1.939315730E0
6.396483074E0,-4.573537111E-1,4.270978272E-2,-3.737834215E0,3.765952889E0
6.415801218E0,-4.115031660E-1,4.761303961E-2,-2.480091095E0,2.514448985E0
6.435144578E0,-8.976417035E-2,1.202353463E-2,7.560631633E-1,7.614681074E-1
6.454462722E0,1.498588324E-1,-1.694171806E-3,3.267261505E0,3.270696911E0
6.473780738E0,1.580265015E-1,-2.341091400E-3,3.266674519E0,3.270495416E0
6.493124226E0,2.851645947E-1,-3.397458699E-3,3.409862757E0,3.421767732E0
6.512442242E0,-2.911544740E-1,3.313161060E-2,-1.896283388E0,1.918791109E0
6.531809474E0,-4.384887815E-1,6.933941692E-2,-3.615456343E0,3.642609632E0
6.551154053E0,-3.426519930E-1,4.431825876E-2,-2.373746157E0,2.398759119E0
6.570472197E0,-4.272132739E-2,-3.970090766E-3,7.523230314E-1,7.535454977E-1
6.589790085E0,1.314726323E-1,-1.563880965E-2,3.170317888E0,3.173081332E0
6.609133701E0,1.648450345E-1,1.031958871E-2,3.307050943E0,3.311172953E0
6.628451717E0,8.188190870E-3,3.639052063E-2,1.121095777E0,1.121716121E0
6.647771583E0,-2.518617511E-1,4.607304186E-2,-1.882588267E0,1.899919907E0
6.667115199E0,-4.576090574E-1,4.209951311E-2,-3.492656469E0,3.522758526E0
6.686433343E0,-3.756464720E-1,3.467504168E-3,-2.237283468E0,2.268603009E0
6.705776831E0,-4.404718056E-2,9.066868573E-3,7.796418667E-1,7.809377712E-1
6.725094847E0,1.761856079E-1,2.429792844E-2,3.061087370E0,3.066249769E0
6.744413554E0,1.846362799E-1,9.729532525E-3,3.156794071E0,3.162203983E0
6.763731698E0,-4.376853257E-2,-1.857094653E-2,1.066463828E0,1.067523143E0
6.783075186E0,-2.957533300E-1,2.374768024E-3,-1.816168308E0,1.840093203E0
6.802393202E0,-4.465863705E-1,6.877582520E-2,-3.355792761E0,3.386076572E0
6.821711346E0,-3.651816249E-1,5.952425301E-2,-2.193645716E0,2.224630819E0
6.841049835E0,-8.435394615E-2,2.323407121E-2,7.557181120E-1,7.607662421E-1
6.860396781E0,1.239420772E-1,-1.764833368E-2,3.021028757E0,3.023621645E0
6.879714797E0,1.700430214E-1,-4.971933551E-3,3.099594355E0,3.104259092E0
6.899032941E0,1.924256608E-2,2.005709521E-2,9.947807789E-1,9.951690115E-1
6.918376301E0,-2.561367750E-1,2.912744693E-2,-1.816114187E0,1.834318728E0
6.937690543E0,-4.382405579E-1,5.501872674E-2,-3.287471533E0,3.317009335E0
6.957008431E0,-3.561994135E-1,4.580168054E-2,-2.043582439E0,2.074898793E0
6.976351919E0,-8.421552181E-2,9.072933346E-3,8.101920485E-1,8.146077140E-1
6.995669807E0,-1.273015440E-1,9.379569441E-3,8.130559325E-1,8.230149505E-1
7.014987695E0,1.476364583E-1,-1.927274652E-2,2.976693630E0,2.980414892E0
7.034331055E0,2.089954168E-2,5.640272517E-3,9.129714966E-1,9.132280970E-1
7.053646834E0,-2.464298159E-1,4.218102247E-2,-1.829564214E0,1.846567655E0
7.072990066E0,-2.285749465E-1,4.083182290E-2,-1.830316544E0,1.844985743E0
7.092308082E0,-4.547282159E-1,5.639974773E-2,-3.176580191E0,3.209457959E0
7.111640976E0,-4.766700789E-2,-2.001373842E-2,8.479605913E-1,8.495350833E-1
7.130966055E0,1.031549722E-1,-1.852803864E-2,2.869804144E0,2.871717267E0
7.150313385E0,1.305650920E-1,7.879374549E-3,2.842553377E0,2.845561286E0
7.169633619E0,-4.824243858E-2,3.394470736E-2,8.479955196E-1,8.500446914E-1
7.188945762E0,-2.854696810E-1,3.023487329E-2,-1.786941648E0,1.809852905E0
7.208287384E0,-4.238214195E-1,2.730017714E-2,-3.042337179E0,3.071837464E0
7.227602645E0,-3.137826920E-1,1.603445224E-2,-1.827751040E0,1.854559394E0
7.246919271E0,-3.560195491E-2,2.049296536E-2,8.344333768E-1,8.354439066E-1
7.266267007E0,1.190240383E-1,8.353303187E-3,2.774307728E0,2.776872318E0
7.285591789E0,9.334737062E-2,-5.641631782E-3,2.746960640E0,2.748552040E0
7.304896012E0,-6.015644595E-2,-7.049433421E-3,7.934135199E-1,7.957220030E-1
7.324239244E0,-2.875543237E-1,4.360473529E-2,-1.773223042E0,1.796916476E0
7.343556606E0,-4.152919352E-1,5.440426245E-2,-2.960400581E0,2.989882743E0
7.362865566E0,-3.683743179E-1,1.791116968E-2,-1.688815832E0,1.728617761E0
7.382217538E0,-9.751658887E-2,7.491224445E-3,8.646559715E-1,8.701698413E-1
7.401533348E0,1.255123317E-1,2.122222073E-2,2.706699133E0,2.709690743E0
7.420874137E0,1.172504202E-1,-6.716411561E-3,2.608264923E0,2.610907635E0
7.440188119E0,-3.474626690E-2,-2.266803384E-2,7.223514318E-1,7.235417983E-1
7.459511975E0,-2.865173221E-1,2.790965326E-2,-1.706414938E0,1.730526817E0
7.478859146E0,-3.795585036E-1,6.792061031E-2,-2.837004185E0,2.863087601E0
7.498154095E0,-3.022595942E-1,5.796640366E-2,-1.675088167E0,1.703126928E0
7.517478017E0,-1.097064987E-1,6.874893326E-3,8.237043023E-1,8.310063524E-1
7.536803706E0,5.977466702E-2,-2.022668533E-2,2.652055740E0,2.652806397E0
7.556133063E0,1.195402369E-1,-7.627005689E-3,2.567258358E0,2.570051267E0
7.575450567E0,-2.069088072E-2,1.724800095E-2,6.678493023E-1,6.683923224E-1
7.594767943E0,-2.488377243E-1,2.750349604E-2,-1.692651510E0,1.711065689E0
7.614094766E0,-4.116242230E-1,4.053311422E-2,-2.741446495E0,2.772472961E0
7.633433069E0,-4.463970661E-1,4.194806516E-2,-2.739830494E0,2.776274683E0
7.652746902E0,-3.730905056E-1,4.590776190E-2,-1.576542854E0,1.620737924E0
7.672050198E0,5.882971361E-2,-2.066141553E-2,2.542226553E0,2.542991088E0
7.691394201E0,4.785815999E-2,5.984737538E-3,2.501188517E0,2.501653496E0
7.710710702E0,-7.221848518E-2,1.808766648E-2,6.843642592E-1,6.884018540E-1
7.730030913E0,-2.418744266E-1,4.195808247E-2,-1.609353304E0,1.627968604E0
7.749347087E0,-3.884529769E-1,3.959984705E-2,-2.673764706E0,2.702125379E0
7.768695579E0,-3.153080046E-1,6.333862548E-4,-1.540990591E0,1.572918161E0
7.788006571E0,-9.099504352E-2,-9.225161746E-3,7.936321497E-1,7.988849671E-1
7.807325307E0,1.036663353E-1,5.642162636E-3,2.487478256E0,2.489643874E0
7.826659506E0,9.363391250E-2,1.877389476E-2,2.378276110E0,2.380192644E0
7.845984947E0,-9.808604419E-2,3.858531127E-3,6.298030615E-1,6.374069788E-1
7.865303544E0,-2.999314368E-1,8.335298626E-4,-1.527455807E0,1.556624811E0
7.884613683E0,-3.800457418E-1,3.933763131E-2,-2.537330866E0,2.565936503E0
7.903958740E0,-2.630670667E-1,4.111267999E-2,-1.500018954E0,1.523466901E0
7.923267408E0,-1.300400645E-1,1.847950742E-2,7.279262543E-1,7.396813788E-1
7.942585875E0,5.255708843E-2,-8.366854861E-3,2.391910553E0,2.392502528E0
7.961931967E0,9.825699031E-2,-9.098485112E-3,2.335334301E0,2.337418130E0
7.981254289E0,-1.141397189E-2,1.580905356E-2,6.272251606E-1,6.275281723E-1
8.000600033E0,-2.470802218E-1,2.649984322E-2,-1.515044928E0,1.535288901E0
8.019910152E0,-4.095454812E-1,2.604821883E-2,-2.482133627E0,2.515828562E0
8.039230737E0,-3.350896835E-1,4.247243330E-2,-1.415998220E0,1.455726610E0
8.058556537E0,-1.147449166E-1,1.792080514E-2,7.142003775E-1,7.235811843E-1
8.077897134E0,4.742654786E-2,4.612874705E-3,2.310535192E0,2.311026489E0
8.097215392E0,7.330226898E-2,3.824052634E-3,2.239848137E0,2.241050540E0
8.116526861E0,-5.305266380E-2,-1.181783620E-2,6.136480570E-1,6.160504721E-1
8.135863721E0,-2.501397431E-1,2.613815852E-2,-1.446801186E0,1.468498132E0
8.155183407E0,-3.576793969E-1,5.271527544E-2,-2.400289536E0,2.427365507E0
8.174506175E0,-3.224197328E-1,5.572414771E-2,-1.375084877E0,1.413477302E0
8.193851293E0,-3.705360591E-1,5.751413852E-2,-1.372382998E0,1.422687577E0
8.213155319E0,6.145741418E-2,-2.271130681E-2,2.268737316E0,2.269683200E0
8.232473509E0,3.568357974E-2,-9.554986842E-3,2.159677982E0,2.159993890E0
8.251802783E0,-1.220441163E-1,2.891740296E-3,5.615118146E-1,5.746291381E-1
8.271120159E0,-2.928099930E-1,4.096380994E-2,-1.390931368E0,1.422007664E0
8.290462751E0,-3.511307836E-1,3.895216808E-2,-2.291626692E0,2.318698556E0
8.309779999E0,-2.444781363E-1,1.337871328E-2,-1.308904290E0,1.331607671E0
8.329097119E0,-8.912639320E-2,3.053168999E-3,7.118020058E-1,7.173666644E-1
8.348439960E0,-7.361026946E-3,-9.551625699E-3,2.200683832E0,2.200716871E0
8.367757208E0,1.093518361E-2,3.586426610E-3,2.118654013E0,2.118685268E0
8.387095042E0,-6.586491317E-2,2.953959256E-2,5.205535293E-1,5.255347288E-1
8.406413026E0,-2.520846725E-1,4.024894163E-2,-1.418164730E0,1.440957272E0
8.425839009E0,-3.810396194E-1,1.133954339E-2,-2.223402023E0,2.255844927E0
8.445075823E0,-2.754362226E-1,-4.905957030E-4,-1.213373899E0,1.244243374E0
8.464389192E0,-7.682446390E-2,2.490659244E-3,7.391224504E-1,7.431084700E-1
8.483736973E0,3.647806495E-2,-1.011985354E-2,2.132386684E0,2.132722681E0
8.503041795E0,1.439628098E-2,3.240527818E-3,2.036706686E0,2.036760143E0
8.522384515E0,-6.646881998E-2,1.413799822E-2,5.046769381E-1,5.092315768E-1
8.541701763E0,-2.452290207E-1,2.517195605E-2,-1.351047993E0,1.373354134E0
8.561019139E0,-3.557391763E-1,1.145624928E-2,-2.140954256E0,2.170337931E0
8.580369048E0,-3.146975935E-1,3.424129100E-4,-1.156838298E0,1.198878451E0
8.599691498E0,-1.374205202E-1,-1.127361879E-2,7.139176726E-1,7.271106774E-1
8.619026538E0,3.220601380E-2,2.976647951E-2,2.091809750E0,2.092269414E0
8.638343786E0,6.963302940E-2,1.557377540E-2,1.966819286E0,1.968113159E0
8.657658535E0,-5.375518277E-2,4.812401312E-5,4.774878025E-1,4.805041348E-1
8.676985494E0,-2.618998885E-1,-1.593260653E-2,-1.296421170E0,1.322706789E0
8.696299763E0,-3.860209286E-1,2.464853413E-2,-2.072706938E0,2.108490872E0
8.715642227E0,-2.887443602E-1,2.690454945E-2,-1.143145680E0,1.179355420E0
8.734959347E0,-8.214543760E-2,2.910492942E-2,6.730084419E-1,6.786275361E-1
8.754289899E0,2.828550711E-2,2.307036426E-3,2.023071289E0,2.023270331E0
8.773613563E0,-1.122791227E-2,-2.502550185E-2,1.954881430E0,1.955073847E0
8.792934001E0,-1.336462349E-1,-1.281661075E-2,5.069181919E-1,5.243964482E-1
8.812276349E0,-2.584477961E-1,2.536726557E-2,-1.295260668E0,1.321037077E0
8.831572668E0,-3.358272016E-1,5.117715150E-2,-2.073145866E0,2.100793372E0
8.850889660E0,-2.546135783E-1,2.549325116E-2,-1.131322622E0,1.159900365E0
8.870231868E0,-9.051297605E-2,9.757245425E-4,6.846494079E-1,6.906072419E-1
8.889548860E0,3.983804956E-2,-1.174649689E-2,1.995966196E0,1.996398283E0
8.908891196E0,4.155976698E-3,-1.200757641E-2,1.900286198E0,1.900328679E0
8.928208188E0,-1.476114094E-1,-1.341626514E-2,4.660787284E-1,4.890792425E-1
8.947525052E0,-2.745961845E-1,3.861798719E-2,-1.254272342E0,1.284559660E0
8.966861362E0,-2.984281480E-1,6.420435011E-2,-2.004879475E0,2.027985026E0
8.986178098E0,-2.433127761E-1,2.489208058E-2,-1.090341091E0,1.117436539E0
9.005520434E0,-1.317635030E-1,-4.048282653E-2,6.846734881E-1,6.984112437E-1
9.024837170E0,-1.319081429E-2,-2.584213391E-2,1.955011964E0,1.955227248E0
9.044154034E0,3.297602385E-2,2.793565579E-2,1.818464279E0,1.818977777E0
9.063496242E0,-7.964695245E-2,2.651665732E-2,4.252293408E-1,4.334359958E-1
9.082813106E0,-2.772652507E-1,-2.833177568E-3,-1.240514874E0,1.271125958E0
9.102140641E0,-3.676988482E-1,-4.011781421E-3,-1.908828020E0,1.943924625E0
9.121488239E0,-2.651468813E-1,3.878218308E-2,-1.061219931E0,1.094529427E0
9.140861429E0,-1.070270985E-1,2.700717188E-2,6.183848381E-1,6.281592116E-1
9.160134303E0,-1.557301357E-2,-1.335335616E-2,1.873448610E0,1.873560921E0
9.179457225E0,-9.213260375E-3,-2.773035876E-2,1.803202152E0,1.803438898E0
9.198794539E0,-7.243244350E-2,-2.632027259E-3,4.505297542E-1,4.563227430E-1
9.218112103E0,-2.050118893E-1,6.332013756E-2,-1.186909676E0,1.206148371E0
9.237456389E0,-3.282896876E-1,3.623156622E-2,-1.881514192E0,1.910283356E0
9.256751245E0,-2.920521200E-1,-2.344816225E-3,-1.033996701E0,1.074452939E0
9.276096167E0,-1.599640697E-1,-1.419768948E-2,6.046698093E-1,6.256322053E-1
9.295410003E0,2.680165321E-2,2.695037238E-2,1.846109867E0,1.846501095E0
9.314726523E0,5.936212093E-2,2.638736740E-2,1.735072136E0,1.736287842E0
9.334068774E0,9.354735166E-2,2.575227432E-2,1.733010530E0,1.735724571E0
9.353381508E0,-2.852071524E-1,-1.718159392E-2,-1.131145597E0,1.166674199E0
9.372698175E0,-3.491587937E-1,3.589152917E-2,-1.786480069E0,1.820634808E0
9.391999688E0,-2.341862321E-1,6.400711834E-2,-1.022003174E0,1.050443045E0
9.411316040E0,-8.677178621E-2,1.189726125E-2,5.209907889E-1,5.283013249E-1
9.430632392E0,-1.827480458E-2,-2.750947885E-2,1.736536145E0,1.736850173E0
9.449974088E0,-2.977019362E-2,-1.425939240E-2,1.722780228E0,1.723096430E0
9.469284747E0,-9.572000802E-2,2.497593872E-2,4.662367105E-1,4.766159751E-1
9.488600971E0,-2.308998704E-1,5.011034384E-2,-1.076652646E0,1.102273431E0
9.507942667E0,-3.233423531E-1,8.274358697E-3,-1.786410332E0,1.815456035E0
9.527258891E0,-2.879055738E-1,-4.124457948E-3,-1.035662651E0,1.074943607E0
9.546574987E0,-1.262857169E-1,-2.094176365E-3,5.072922707E-1,5.227790315E-1
9.565916555E0,-3.194139339E-3,2.627596073E-2,1.722824335E0,1.723027660E0
9.585232779E0,1.266833022E-2,-1.108380151E-3,1.668199062E0,1.668247532E0
9.604549003E0,-1.084464267E-1,-2.174054505E-3,4.389436245E-1,4.521469445E-1
9.623890571E0,-2.730490565E-1,2.296495624E-2,-1.049346209E0,1.084532453E0
9.643226502E0,-3.483086228E-1,2.213025093E-2,-1.717754126E0,1.752851357E0
9.662563198E0,-2.786656916E-1,3.736374155E-2,-1.006738544E0,1.045262222E0
9.681879294E0,-1.137081161E-1,2.546249703E-2,4.681354463E-1,4.824196001E-1
9.701195390E0,-2.196061797E-2,-1.489832066E-2,1.641434789E0,1.641649291E0
9.720542276E0,-8.157172240E-3,-1.566052623E-2,1.653316855E0,1.653411145E0
9.739855475E0,-7.851272821E-2,2.349060401E-2,4.644875824E-1,4.716617127E-1
9.759200217E0,-2.146902233E-1,2.170323581E-2,-1.036607027E0,1.058828150E0
9.778522435E0,-3.356693089E-1,2.154762857E-2,-1.704083920E0,1.736962921E0
9.797840009E0,-2.790887356E-1,2.294313721E-2,-9.930932522E-1,1.031819324E0
9.817176593E0,-1.402394325E-1,2.452940866E-2,4.817142189E-1,5.023120335E-1
9.836482826E0,-4.733094946E-2,-1.561508048E-2,1.654937148E0,1.655687475E0
9.855798794E0,-1.896256581E-2,-1.626459509E-2,1.612283707E0,1.612477245E0
9.875133958E0,-7.737661898E-2,-4.467737861E-3,4.099463522E-1,4.172087170E-1
9.894452814E0,-2.162877023E-1,2.108809166E-2,-1.022905231E0,1.045734282E0
9.913770999E0,-3.038720489E-1,2.083225362E-2,-1.663444877E0,1.691100548E0
9.933106667E0,-3.327144086E-1,2.173493989E-2,-1.661989093E0,1.695104430E0
9.952422507E0,-1.271024942E-1,-3.519951832E-3,4.937242866E-1,5.098343900E-1
9.971761070E0,7.141559036E-4,2.462098747E-2,1.599995136E0,1.600184720E0
9.991082026E0,-1.006307639E-2,1.063418109E-2,1.518092632E0,1.518163230E0
1.001039033E1,-1.488046646E-1,-1.755947620E-2,3.844389617E-1,4.126069300E-1
1.002973418E1,-2.774949372E-1,8.038747124E-3,-9.810100198E-1,1.019533580E0
1.004905386E1,-3.061205745E-1,3.397416696E-2,-1.608851194E0,1.638067830E0
1.006836292E1,-2.142783552E-1,4.846942052E-2,-9.126513600E-1,9.387209400E-1
1.008770330E1,-1.005933583E-1,9.757316671E-3,4.937691689E-1,5.040061717E-1
1.010702216E1,-5.380069092E-2,-3.009426594E-2,1.559137344E0,1.560355549E0
1.012633503E1,1.017071232E-1,1.029659435E-1,1.277955025E-1,1.930751535E-1
1.014567608E1,-4.146998376E-2,-2.001111507E-1,1.896343231E0,1.907323225E0
