"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.279840317E0,8.370037675E-1,2.905629575E-1,-8.753402710E0,8.798128275E0
2.299157437E0,-1.698410988E0,-2.310830355E-1,-1.790011215E1,1.798199139E1
2.318474429E0,-1.012006760E0,1.646429598E-1,-1.342856693E1,1.346765291E1
2.337804523E0,1.666498661E0,3.764464855E-1,3.342382908E0,3.753725249E0
2.357121387E0,2.263449430E0,-5.776849985E-1,2.098758888E1,2.111719229E1
2.376438251E0,2.487122774E0,-2.366173714E-1,1.422412491E1,1.444186612E1
2.395780459E0,1.478473306E0,4.377227426E-1,-4.412229538E0,4.673890672E0
2.415097323E0,-1.156955957E0,-1.901298016E-1,-1.544866943E1,1.549309794E1
2.434431302E0,-1.378132701E0,1.242033020E-2,-1.560800457E1,1.566873354E1
2.453748038E0,1.066143155E0,4.119678438E-1,-1.874076247E0,2.195117426E0
2.473064646E0,7.988817692E-1,4.687866867E-1,-1.853983402E0,2.072493063E0
2.492406726E0,2.186448097E0,-3.645601273E-1,1.682602501E1,1.697140468E1
2.511723334E0,1.566735268E0,3.629265726E-1,3.766312003E-1,1.651734288E0
2.531056478E0,-5.703241825E-1,-9.023208171E-2,-1.233713531E1,1.235064044E1
2.550372830E0,-1.398846865E0,-3.780822828E-2,-1.641788292E1,1.647741125E1
2.569714654E0,5.038808584E-1,3.329359591E-1,-6.359698296E0,6.388310002E0
2.589031134E0,1.896730542E0,-1.032287106E-1,1.126523590E1,1.142426290E1
2.608372958E0,1.936848998E0,-5.279847383E-1,1.947015381E1,1.957337583E1
2.627679265E0,1.651746511E0,1.473085284E-1,5.261372566E0,5.516521333E0
2.646995489E0,2.956102602E-2,9.860888124E-2,-8.975429535E0,8.976019881E0
2.666337057E0,-1.421110392E0,-1.069294587E-1,-1.580537319E1,1.586949307E1
2.685653281E0,-3.010049462E-1,2.335179299E-1,-1.002380085E1,1.003103774E1
2.704969633E0,1.584616899E0,1.383588016E-1,5.478409767E0,5.704658399E0
2.724311201E0,1.829271078E0,-5.542222261E-1,1.884083557E1,1.893754155E1
2.743622681E0,1.742532611E0,-3.271121532E-2,9.983252525E0,1.013424003E1
2.762938649E0,5.900252461E-1,3.025575280E-1,-5.419694424E0,5.460106088E0
2.782280217E0,-1.209028602E0,-1.816985160E-1,-1.405006886E1,1.410316274E1
2.801596185E0,-1.099211693E0,6.806532294E-2,-1.257104874E1,1.261919829E1
2.820937625E0,9.701501131E-1,3.331814408E-1,3.068593442E-1,1.070683787E0
2.840248465E0,1.844264627E0,-3.972706497E-1,1.615491486E1,1.626469828E1
2.859564561E0,2.029379845E0,-2.638373971E-1,1.396745491E1,1.411657853E1
2.878905873E0,1.321904778E0,3.400387466E-1,-1.416129589E0,1.966845598E0
2.898221841E0,-6.838692427E-1,-1.189562678E-1,-1.151782990E1,1.153872754E1
2.917537809E0,-1.332161903E0,-1.479771733E-2,-1.385090828E1,1.391483146E1
2.936853460E0,3.016492426E-1,3.482407629E-1,-4.156700611E0,4.182155409E0
2.956194772E0,1.539455891E0,-1.847186387E-1,1.171022129E1,1.181242262E1
2.975510740E0,1.845630050E0,-4.435167313E-1,1.630450630E1,1.641462711E1
2.994826580E0,1.538450360E0,2.355963886E-1,2.931431293E0,3.318979451E0
3.014369327E0,-5.822240934E-2,5.701119453E-2,-8.687059402E0,8.687441579E0
3.033685644E0,-1.331254959E0,-1.200992092E-1,-1.378136826E1,1.384603823E1
3.053001612E0,-1.546466708E0,-1.437290013E-1,-1.378338337E1,1.387061190E1
3.072342924E0,-6.722628474E-1,2.430347502E-1,-7.679141998E0,7.712342385E0
3.091658892E0,1.585517168E0,-4.419747293E-1,1.650532722E1,1.658719485E1
3.110974860E0,1.381995082E0,6.647377461E-2,7.280309200E0,7.410616116E0
3.130316172E0,2.327265143E-1,1.754539609E-1,-5.583502293E0,5.591103967E0
3.149632012E0,-1.149511695E0,-1.589160562E-1,-1.252737904E1,1.258101176E1
3.168947852E0,-6.454775333E-1,1.396670491E-1,-1.033698463E1,1.035805964E1
3.188289164E0,1.038992763E0,2.229283452E-1,1.507467508E0,1.844359319E0
3.207605132E0,1.558813214E0,-3.953573406E-1,1.478443909E1,1.487164568E1
3.226921100E0,1.509408712E0,-1.276971847E-1,1.116930199E1,1.127155393E1
3.246262458E0,7.027405500E-1,2.767100632E-1,-2.134149790E0,2.263848066E0
3.265578426E0,-8.003722429E-1,-1.211316139E-1,-1.051341343E1,1.054453083E1
3.284894266E0,-9.581208825E-1,3.387748823E-2,-1.186136627E1,1.190004845E1
3.304235450E0,5.287596583E-1,2.523468435E-1,-2.747787714E0,2.809555664E0
3.323551418E0,1.453637123E0,-2.110878825E-1,1.127630901E1,1.137157702E1
3.342870525E0,1.507332087E0,-2.709404230E-1,1.369345284E1,1.377882830E1
3.362211965E0,1.006814480E0,2.391801476E-1,1.698942184E0,1.989293112E0
3.381527933E0,-2.360943705E-1,-3.786884993E-2,-7.993552685E0,7.997128180E0
3.400843901E0,-1.184923291E0,-8.170400560E-2,-1.205300426E1,1.211138434E1
3.420185341E0,-2.774367034E-1,2.465440780E-1,-6.246243477E0,6.257260797E0
3.439505781E0,1.030697703E0,2.760327980E-2,6.687294006E0,6.766313681E0
3.458821877E0,1.477757454E0,-3.912786245E-1,1.443849277E1,1.451919211E1
3.478163317E0,1.337048531E0,7.706250250E-2,5.605046749E0,5.762827992E0
3.497479413E0,2.342827171E-1,1.329541802E-1,-5.284339905E0,5.291201511E0
3.516795509E0,-1.054262877E0,-1.080564708E-1,-1.116703796E1,1.121721370E1
3.536111605E0,-7.363299131E-1,1.328386962E-1,-8.810619354E0,8.842332343E0
3.555453045E0,6.936442256E-1,1.839335859E-1,2.157687664E0,2.273893122E0
3.574769141E0,1.343381166E0,-3.634377718E-1,1.330994511E1,1.338250345E1
3.594085109E0,1.433284283E0,-7.826442271E-2,9.125021935E0,9.237231970E0
3.613401077E0,6.797070503E-1,2.178923935E-1,-2.274287939E0,2.383666168E0
3.632717173E0,8.455380201E-1,2.329471707E-1,-2.273901463E0,2.437175987E0
3.652072120E0,-7.904137969E-1,-1.436624080E-1,-9.478805542E0,9.512788622E0
3.671388344E0,4.998671412E-1,2.464595884E-1,-1.820898533E0,1.904279642E0
3.690704696E0,1.271122694E0,-2.364851832E-1,1.059277630E1,1.067139109E1
3.710046392E0,1.301710963E0,-2.528254092E-1,1.165883827E1,1.173400537E1
3.729362744E0,7.886593938E-1,2.017314434E-1,1.002552032E0,1.291429360E0
3.748682925E0,-4.003842175E-1,-4.564318433E-2,-7.341236115E0,7.352287978E0
3.768024749E0,-9.251965880E-1,3.708651988E-3,-1.071792221E1,1.075778132E1
3.787341101E0,-6.361157284E-4,2.161177546E-1,-5.092699528E0,5.097283175E0
3.806682797E0,1.054949760E0,-6.684586406E-2,6.799352169E0,6.881030249E0
3.825999277E0,1.231908679E0,-3.099589646E-1,1.266787815E1,1.273141039E1
3.845321584E0,9.367336035E-1,1.150114536E-1,4.399778843E0,4.499861258E0
3.864638064E0,-6.310024858E-2,6.593619287E-2,-4.943471432E0,4.944313807E0
3.883980016E0,-9.227678180E-1,-6.880487502E-2,-1.005073452E1,1.009324026E1
3.903296496E0,-4.160831571E-1,1.538495421E-1,-7.572582245E0,7.585565024E0
3.922612848E0,7.503803372E-1,8.970005810E-2,2.665786266E0,2.770836186E0
3.941934724E0,1.166458368E0,-3.229483366E-1,1.199825573E1,1.205914845E1
3.961276676E0,1.214212418E0,-3.792457283E-2,7.529494286E0,7.626862675E0
3.980593284E0,4.783298671E-1,1.668308228E-1,-2.315100908E0,2.369878520E0
3.999935108E0,-6.845058799E-1,-1.011704281E-1,-8.607225418E0,8.634993524E0
4.019372181E0,-8.574877977E-1,8.461178839E-2,-9.097739220E0,9.138451914E0
4.038688789E0,2.307194769E-1,1.947992295E-1,-1.091485023E0,1.132483012E0
4.058030613E0,1.066420078E0,-2.306408286E-1,9.859217644E0,9.919406208E0
4.077347221E0,1.247001886E0,-1.623468995E-1,9.932019234E0,1.001131242E1
4.096663701E0,8.149638176E-1,1.990086436E-1,5.741345286E-1,1.016563289E0
4.116005653E0,-3.258987963E-1,-4.071463645E-2,-6.646295547E0,6.654405474E0
4.135322133E0,-9.331108332E-1,-1.552363578E-2,-9.574851990E0,9.620224916E0
4.154638741E0,-1.743336022E-1,2.066719085E-1,-4.202168941E0,4.210858499E0
4.173980693E0,8.164635301E-1,-7.148049027E-2,6.586889744E0,6.637683229E0
4.193297173E0,7.780491114E-1,-7.207899541E-2,6.589536190E0,6.635702148E0
4.212639125E0,1.311350822E0,-2.779139578E-1,1.103180790E1,1.111295022E1
4.231955733E0,-1.031504795E-1,4.304487631E-2,-4.480259418E0,4.481653416E0
4.251272213E0,-8.503337502E-1,-4.402826354E-2,-9.057024002E0,9.096960468E0
4.270614165E0,-3.641287684E-1,1.425305903E-1,-6.591746807E0,6.603334816E0
4.289930773E0,6.570273042E-1,4.147464782E-2,2.856346607E0,2.931231988E0
4.309247253E0,1.016724348E0,-2.463176996E-1,1.064694691E1,1.069821851E1
4.328563861E0,8.946254253E-1,4.546460137E-2,6.364161491E0,6.426894520E0
4.347920727E0,1.843730807E-1,1.028763577E-1,-2.121701717E0,2.132180845E0
4.367237591E0,-6.777642965E-1,-9.449175745E-2,-7.736176968E0,7.766384436E0
4.386554455E0,-6.152882576E-1,9.714429080E-2,-8.090255737E0,8.114200795E0
4.405896535E0,3.589287102E-1,1.498531997E-1,-6.759288311E-1,7.798497196E-1
4.425213399E0,9.794327617E-1,-2.120353729E-1,8.913360596E0,8.969517526E0
4.444533072E0,1.000284791E0,-9.030294418E-2,8.587789536E0,8.646320223E0
4.463875280E0,5.131053925E-1,1.399138421E-1,4.971027672E-1,7.279863928E-1
4.483192144E0,-3.879373074E-1,-4.309386015E-2,-5.938318729E0,5.951132814E0
4.502509008E0,-7.537757754E-1,2.606391534E-2,-8.621396065E0,8.654324200E0
4.521851216E0,-1.728529483E-1,1.838224232E-1,-3.671056747E0,3.679718259E0
4.541243944E0,7.431373000E-1,-7.555083185E-2,6.107866764E0,6.153372846E0
4.560586280E0,1.062346220E0,-1.927151382E-1,9.729732513E0,9.789454193E0
4.579903272E0,8.430722952E-1,1.152292415E-1,3.178785801E0,3.290703244E0
4.599220264E0,-1.919009537E-2,1.183409151E-2,-3.922548771E0,3.922613563E0
4.618562600E0,-7.818266153E-1,-6.054122001E-2,-8.171997070E0,8.209534348E0
4.637879592E0,-4.509900510E-1,1.468304694E-1,-5.949063778E0,5.967940268E0
4.657193758E0,4.499957561E-1,5.064230785E-2,2.711994648E0,2.749541015E0
4.676536094E0,9.084740281E-1,-2.355322242E-1,9.500109673E0,9.546354502E0
4.695853086E0,9.123808146E-1,6.487212609E-3,5.661739349E0,5.734786247E0
4.715169950E0,2.731643915E-1,1.025205180E-1,-1.756313920E0,1.780384180E0
4.734486942E0,-5.934818387E-1,-6.458596885E-2,-6.987050533E0,7.012507911E0
4.753827106E0,-6.902242303E-1,9.069350362E-2,-7.381072521E0,7.413829399E0
4.773144098E0,-8.491981030E-1,9.821034968E-2,-7.377699375E0,7.427060708E0
4.792486434E0,2.840069681E-2,1.505588442E-1,-5.417671204E-1,5.630152554E-1
4.811803426E0,8.966624141E-1,-6.722973287E-2,7.645944595E0,7.698635728E0
4.831120290E0,4.222763479E-1,1.151738316E-1,6.058851480E-1,7.474484183E-1
4.850457763E0,-3.608945012E-1,-4.399298131E-2,-5.298025131E0,5.310484960E0
4.869774627E0,-6.654859781E-1,3.794011474E-2,-7.845139503E0,7.873406180E0
4.889091491E0,-7.392266300E-3,1.329367757E-1,-3.334724903E0,3.337381760E0
4.908433827E0,7.376906276E-1,-9.049503505E-2,5.515531540E0,5.565380938E0
4.927750563E0,8.931609988E-1,-1.525901258E-1,8.641263008E0,8.688638944E0
4.947067555E0,6.113489866E-1,8.981691301E-2,2.993417263E0,3.056527699E0
4.966409763E0,-1.384838372E-1,-2.221531793E-2,-3.403782606E0,3.406671003E0
4.985726627E0,-6.537677050E-1,-2.197795920E-2,-7.409336090E0,7.438155453E0
5.005043619E0,-2.852711082E-1,1.328519136E-1,-5.433661938E0,5.442766878E0
5.024385699E0,4.941760898E-1,4.627445713E-3,2.501007318E0,2.549366397E0
5.043697435E0,8.024505973E-1,-1.891307235E-1,8.463047981E0,8.503109933E0
5.063039643E0,6.731908917E-1,1.533168554E-2,5.149097443E0,5.192939968E0
5.082356507E0,2.388413697E-1,7.480727881E-2,-1.429172993E0,1.450922731E0
5.101673243E0,-5.179769993E-1,-5.312412232E-2,-6.319696426E0,6.341110728E0
5.121015323E0,-6.238929033E-1,7.964248955E-2,-6.727096081E0,6.756434486E0
5.140331024E0,1.125820056E-1,7.809785008E-2,-4.398406446E-1,4.606883706E-1
5.159647888E0,7.282109857E-1,-1.658598185E-1,7.155050278E0,7.193924186E0
5.178990096E0,8.845266700E-1,-5.557390675E-2,6.836258411E0,6.893468282E0
5.198306832E0,4.997639358E-1,9.684113413E-2,6.972962618E-1,8.633448173E-1
5.217648912E0,-2.698366940E-1,-4.762361571E-2,-4.739734650E0,4.747648302E0
5.236965648E0,-6.650568843E-1,4.136555642E-2,-7.109266758E0,7.140426150E0
5.256277010E0,-1.458890587E-1,1.342392117E-1,-2.990536690E0,2.997100845E0
5.275619090E0,5.600440502E-1,-8.406753093E-2,4.973672390E0,5.005809997E0
5.294935826E0,8.297618032E-1,-1.295101792E-1,7.669957161E0,7.715796808E0
5.314252562E0,6.488164663E-1,9.226185083E-2,2.797504187E0,2.873239414E0
5.333594642E0,7.840266824E-1,9.951272607E-2,2.794008493E0,2.903632911E0
5.352911378E0,4.360381141E-2,3.557952354E-3,-2.955452204E0,2.955775986E0
5.372253458E0,-2.904087901E-1,9.434342384E-2,-4.915879250E0,4.925353464E0
5.391613736E0,4.116067290E-1,-2.136817947E-2,2.255315542E0,2.292667637E0
5.410930472E0,7.509797215E-1,-1.259933859E-1,7.466968060E0,7.505694963E0
5.430272552E0,6.372767091E-1,5.536444858E-2,4.685032368E0,4.728500303E0
5.449578219E0,1.059326679E-1,1.382886898E-2,-1.058741689E0,1.064117912E0
5.468920299E0,-4.756391346E-1,-4.689266533E-2,-5.652186871E0,5.672358233E0
5.488236651E0,-4.376137853E-1,9.784277529E-2,-6.155929089E0,6.172239624E0
5.507553387E0,2.054736465E-1,7.706420869E-2,-4.311292171E-1,4.837672101E-1
5.526895211E0,6.467891932E-1,-1.409637630E-1,6.374794483E0,6.409072612E0
5.546198198E0,5.987452269E-1,-4.538785294E-2,6.158058167E0,6.187264039E0
5.565514550E0,2.529746294E-1,5.124096200E-2,7.826470733E-1,8.241105755E-1
5.584852642E0,-2.703432441E-1,-3.337661922E-2,-4.330574512E0,4.339132987E0
5.604168866E0,-4.658763111E-1,4.940138012E-2,-6.537489414E0,6.554254273E0
5.623510690E0,2.650848404E-2,7.096648216E-2,-2.598831177E0,2.599935081E0
5.642825020E0,5.550310016E-1,-9.256305546E-2,4.642093658E0,4.676073231E0
5.662141244E0,7.178490758E-1,-6.291772425E-2,6.865040779E0,6.902756756E0
5.681457468E0,5.727415681E-1,1.211390570E-1,2.538527250E0,2.605154156E0
5.700810330E0,-4.080709815E-2,-6.476294715E-3,-2.750733137E0,2.751043430E0
5.720122711E0,-5.692952871E-1,-4.791173339E-2,-6.224088192E0,6.250253313E0
5.739438807E0,-3.351730704E-1,7.458395511E-2,-4.395903111E0,4.409293357E0
5.758765998E0,3.195055425E-1,-9.366586804E-3,2.300242662E0,2.322345330E0
5.778105899E0,6.918740869E-1,-1.104586720E-1,6.811944485E0,6.847881317E0
5.797421402E0,6.560420990E-1,2.483006753E-2,4.203099251E0,4.254062891E0
5.816739262E0,1.787881702E-1,3.334064409E-2,-1.088174701E0,1.103268321E0
5.836054738E0,-3.869883120E-1,-1.507650129E-2,-5.284351349E0,5.298523986E0
5.855396528E0,-4.810510278E-1,7.115867734E-2,-5.500726223E0,5.522179156E0
5.874721028E0,2.243091166E-2,1.066357922E-2,-1.682483703E-1,1.700716667E-1
5.894037990E0,5.316290855E-1,-1.056383848E-1,5.831081867E0,5.856219318E0
5.913346038E0,7.120587230E-1,2.670913748E-2,5.499915123E0,5.545882018E0
5.932689745E0,8.188305497E-1,2.585764416E-2,5.495497704E0,5.556225976E0
5.952012751E0,4.924275577E-1,6.116752699E-2,7.092913985E-1,8.656330943E-1
5.971332720E0,-4.920016527E-1,3.545917571E-2,-5.992521286E0,6.012789232E0
5.990668284E0,-1.266349759E-2,1.141563952E-1,-2.326166391E0,2.329000242E0
6.009983637E0,4.955036342E-1,-3.964477777E-2,4.260325432E0,4.289227010E0
6.029304280E0,6.128650904E-1,-6.926529855E-2,6.226116180E0,6.256590445E0
6.048633851E0,3.854767084E-1,2.400527522E-2,2.351786852E0,2.383289731E0
6.067957047E0,-9.887576103E-2,-4.911174998E-2,-2.463236094E0,2.465708911E0
6.087273271E0,-4.400776625E-1,2.797310799E-2,-5.638410091E0,5.655627216E0
6.106612513E0,-1.770681441E-1,1.107015312E-1,-4.084517956E0,4.089852673E0
