t   R1  R2  R3  R4
0                        300.0002788117742        300.0002267396092        300.0001133139353        300.0000550951703
5                        300.25419383847134       300.20706080202814       300.1036646870072        300.0503608639128
10                       300.4980240798702        300.4065824728777        300.20416437634003       300.0991990239647
15                       300.7391949732942        300.6045992515202        300.3044065074687        300.1479578400758
20                       300.9674695548341        300.7935254069501        300.40132472689106       300.19535788831035
25                       301.19252005840286       300.9801789065767        300.4974119683868        300.24241824457584
30                       301.4175705619717        301.1668324062034        300.5934992098825        300.28947860084133
35                       301.62684749915354       301.3422139745035        300.6855125135433        300.3350700548115
40                       301.8256087254108        301.51008092191927       300.77480985864736       300.3796822405849
45                       302.02436995166806       301.677947869335         300.86410720375136       300.42429442635836
50                       302.2231311779252        301.8458148167508        300.9534045488554        300.4689066121318
55                       302.4218924041825        302.01368176416656       301.0427018939595        300.51351879790514
60                       302.62065363043973       302.1815487115823        301.13199923906353       300.55813098367855
65                       302.8106709782931        302.34293858622544       301.21880764060023       300.60187962873937
70                       302.9657128125306        302.4784201697777        301.2956602678676        300.6421741109498
75                       303.1207546467682        302.61390175332997       301.37251289513495       300.68246859316014
80                       303.2757964810057        302.74938333688226       301.44936552240233       300.72276307537055
85                       303.43083831524336       302.8848649204345        301.52621814966966       300.76305755758096
90                       303.58588014948094       303.0203465039868        301.6030707769371        300.8033520397914
95                       303.74092198371847       303.155828087539         301.67992340420443       300.8436465220018
100                      303.89596381795604       303.29130967109126       301.7567760314718        300.8839410042122
105                      304.0510056521937        303.42679125464355       301.83362865873914       300.9242354864226
110                      304.2060474864312        303.56227283819584       301.91048128600653       300.96452996863303
115                      304.3610893206688        303.69775442174813       301.98733391327386       301.00482445084344
120                      304.51613115490636       303.83323600530036       302.06418654054124       301.0451189330538
125                      304.67117298914394       303.9687175888526        302.14103916780863       301.0854134152642
130                      304.80549931052445       304.08780657937734       302.2105908618558        301.1228540060895
135                      304.9087523626194        304.18230668036097       302.26919115607274       301.1560137598368
140                      305.0120054147143        304.27680678134453       302.32779145028957       301.18917351358414
145                      305.11525846680917       304.37130688232816       302.3863917445065        301.2223332673315
150                      305.21851151890405       304.4658069833117        302.4449920387234        301.2554930210789
155                      305.32176457099894       304.56030708429535       302.50359233294034       301.2886527748263
160                      305.4250176230939        304.6548071852789        302.5621926271572        301.3218125285737
165                      305.52827067518876       304.7493072862625        302.62079292137406       301.35497228232106
170                      305.63152372728365       304.84380738724604       302.679393215591         301.38813203606844
175                      305.73477677937854       304.9383074882297        302.7379935098079        301.4212917898158
180                      305.8380298314734        305.0328075892133        302.7965938040248        301.4544515435632
185                      305.94128288356836       305.12730769019686       302.85519409824167       301.4876112973106
190                      306.04453593566325       305.2218077911804        302.9137943924586        301.520771051058
195                      306.1477889877582        305.31630789216405       302.9723946866755        301.55393080480536
200                      306.2510420398531        305.41080799314767       303.03099498089233       301.58709055855275
205                      306.35429509194796       305.50530809413124       303.0895952751093        301.62025031230013
210                      306.4575481440429        305.5998081951148        303.14819556932616       301.6534100660475
215                      306.5608011961378        305.6943082960984        303.2067958635431        301.6865698197949
220                      306.6640542482327        305.788808397082         303.26539615775994       301.7197295735422
225                      306.76730730032756       305.88330849806556       303.3239964519769        301.7528893272896
230                      306.87056035242244       305.9778085990492        303.38259674619377       301.786049081037
235                      306.9738134045174        306.0723087000328        303.4411970404107        301.8192088347844
240                      307.0770664566123        306.1668088010164        303.49979733462754       301.85236858853176
245                      307.18031950870716       306.26130890199994       303.55839762884443       301.8855283422791
250                      307.28357256080204       306.3558090029835        303.6169979230614        301.9186880960265
255                      307.3868256128969        306.4503091039672        303.67559821727826       301.95184784977386
260                      307.4547090940394        306.51474790857645       303.718464200621         301.9776721438446
265                      307.51375018244374       306.5716713890921        303.75739660624515       302.00166257299617
270                      307.57279127084803       306.6285948696078        303.7963290118693        302.0256530021478
275                      307.63183235925237       306.6855183501235        303.8352614174935        302.0496434312994
280                      307.6908734476567        306.7424418306392        303.87419382311765       302.07363386045097
285                      307.749914536061         306.7993653111549        303.9131262287418        302.0976242896026
290                      307.8089556244653        306.8562887916706        303.95205863436604       302.1216147187542
295                      307.8679967128696        306.9132122721863        303.99099103999015       302.14560514790577
300                      307.92703780127397       306.970135752702         304.0299234456143        302.16959557705735
305                      307.9860788896783        307.02705923321764       304.0688558512385        302.193586006209
310                      308.04511997808254       307.08398271373335       304.10778825686265       302.21757643536057
315                      308.1041610664869        307.14090619424906       304.1467206624868        302.24156686451215
320                      308.1632021548912        307.19782967476476       304.185653068111         302.2655572936638
325                      308.22224324329557       307.2547531552804        304.2245854737352        302.28954772281537
330                      308.28128433169985       307.3116766357962        304.26351787935937       302.31353815196695
335                      308.34032542010414       307.3686001163119        304.30245028498354       302.3375285811186
340                      308.3993665085085        307.4255235968276        304.3413826906077        302.3615190102702
345                      308.4584075969128        307.48244707734324       304.3803150962318        302.38550943942175
350                      308.51744868531716       307.53937055785894       304.419247501856         302.4094998685734
355                      308.5764897737214        307.59629403837465       304.4581799074802        302.433490297725
360                      308.63553086212573       307.65321751889036       304.49711231310437       302.45748072687655
365                      308.6945719505301        307.710140999406         304.53604471872853       302.48147115602814
370                      308.7536130389344        307.7670644799217        304.5749771243527        302.5054615851798
375                      308.81265412733876       307.8239879604374        304.61390952997687       302.52945201433135
380                      308.871695215743         307.88091144095307       304.65284193560103       302.55344244348294
385                      308.93073630414733       307.9378349214688        304.6917743412252        302.5774328726346
390                      308.9897773925517        307.9947584019845        304.7307067468494        302.60142330178616
395                      309.048818480956         308.0516818825002        304.76963915247353       302.62541373093774
400                      309.10785956936024       308.10860536301584       304.8085715580977        302.6494041600894
405                      309.1669006577646        308.16552884353155       304.84750396372186       302.67339458924096
410                      309.2259417461689        308.22245232404725       304.88643636934603       302.69738501839254
415                      309.28498283457327       308.27937580456296       304.9253687749702        302.7213754475441
420                      309.34402392297756       308.3362992850786        304.96430118059436       302.74536587669576
425                      309.40306501138184       308.3932227655943        305.0032335862186        302.76935630584734
430                      309.4621060997862        308.45014624611          305.04216599184275       302.79334673499886
435                      309.5211471881905        308.50706972662573       305.0810983974669        302.81733716415056
440                      309.58018827659487       308.5639932071414        305.1200308030911        302.84132759330214
445                      309.6392293649991        308.62091668765714       305.1589632087152        302.86531802245366
450                      309.69827045340344       308.67784016817285       305.19789561433936       302.88930845160536
455                      309.7573115418078        308.73476364868856       305.2368280199636        302.9132988807569
460                      309.796500641059         308.7737392740821        305.2650620666654        302.93158314231107
465                      309.830726743022         308.8082279356952        305.29062152363656       302.9484408619658
470                      309.864952844985         308.84271659730825       305.31618098060784       302.9652985816206
475                      309.899178946948         308.8772052589214        305.34174043757906       302.9821563012753
480                      309.9334050489109        308.91169392053445       305.36729989455034       302.99901402093013
485                      309.9676311508739        308.9461825821475        305.3928593515215        303.01587174058494
490                      310.0018572528369        308.9806712437606        305.41841880849273       303.0327294602397
495                      310.03608335479987       309.01515990537365       305.443978265464         303.0495871798945
500                      310.07030945676286       309.0496485669867        305.4695377224352        303.06644489954925
505                      310.1045355587258        309.08413722859984       305.4950971794064        303.08330261920406
510                      310.1387616606888        309.1186258902129        305.5206566363777        303.10016033885887
515                      310.17298776265176       309.153114551826         305.5462160933489        303.11701805851357
520                      310.20721386461474       309.18760321343905       305.5717755503201        303.1338757781684
525                      310.24143996657773       309.22209187505206       305.59733500729135       303.1507334978232
530                      310.2756660685407        309.2565805366651        305.6228944642626        303.16759121747793
535                      310.30989217050364       309.2910691982783        305.64845392123385       303.18444893713274
540                      310.3441182724666        309.3255578598913        305.674013378205         303.2013066567875
545                      310.37834437442956       309.3600465215044        305.69957283517624       303.2181643764423
550                      310.41257047639255       309.39453518311745       305.7251322921475        303.2350220960971
555                      310.4467965783555        309.4290238447305        305.7506917491187        303.25187981575186
560                      310.48102268031846       309.4635125063436        305.77625120608997       303.2687375354066
565                      310.51524878228145       309.4980011679567        305.8018106630612        303.28559525506137
570                      310.54947488424443       309.5324898295698        305.8273701200324        303.3024529747162
575                      310.5837009862074        309.56697849118285       305.85292957700364       303.319310694371
580                      310.6179270881704        309.6014671527959        305.87848903397486       303.33616841402574
585                      310.65215319013333       309.635955814409         305.90404849094614       303.35302613368054
590                      310.6863792920963        309.67044447602206       305.92960794791736       303.3698838533353
595                      310.7206053940593        309.7049331376352        305.9551674048885        303.3867415729901
600                      310.7548314960223        309.73942179924825       305.9807268618598        303.4035992926449
605                      310.7890575979853        309.7739104608613        306.00628631883103       303.4204570122996
610                      310.8232836999482        309.8083991224744        306.0318457758022        303.4373147319544
615                      310.8575098019112        309.84288778408745       306.0574052327735        303.45417245160917
620                      310.8917359038742        309.8773764457005        306.0829646897447        303.471030171264
625                      310.92596200583716       309.91186510731364       306.108524146716         303.4878878909188
630                      310.96018810780015       309.9463537689267        306.13408360368715       303.50474561057354
635                      310.9944142097631        309.9808424305397        306.15964306065837       303.52160333022834
640                      311.02864031172606       310.0153310921528        306.18520251762965       303.53846104988304
645                      311.06286641368905       310.0498197537659        306.21076197460087       303.55531876953785
650                      311.09709251565204       310.084308415379         306.23632143157204       303.57217648919266
655                      311.131318617615         310.1187970769921        306.2618808885433        303.5890342088474
660                      311.1543310187395        310.14258125408685       306.28033581479644       303.60168818225674
665                      311.1745399946545        310.163689310052         306.29701460837003       303.6132912191046
670                      311.1947489705694        310.18479736601716       306.3136934019436        303.6248942559524
675                      311.2149579464843        310.2059054219823        306.3303721955172        303.63649729280036
680                      311.2351669223992        310.2270134779475        306.34705098909075       303.64810032964823
685                      311.25537589831407       310.24812153391264       306.36372978266434       303.65970336649616
690                      311.27558487422897       310.2692295898778        306.3804085762379        303.67130640334403
695                      311.2957938501439        310.29033764584295       306.3970873698115        303.68290944019196
700                      311.3160028260588        310.3114457018081        306.4137661633851        303.69451247703984
705                      311.3362118019738        310.33255375777327       306.4304449569587        303.70611551388777
710                      311.3564207778887        310.3536618137384        306.4471237505323        303.71771855073564
715                      311.37662975380357       310.3747698697036        306.4638025441059        303.72932158758357
720                      311.39683872971847       310.39587792566874       306.4804813376795        303.7409246244314
725                      311.41704770563337       310.4169859816339        306.4971601312531        303.75252766127926
730                      311.43725668154826       310.43809403759906       306.5138389248267        303.7641306981272
735                      311.45746565746316       310.45920209356416       306.5305177184003        303.77573373497506
740                      311.4776746333781        310.4803101495294        306.5471965119739        303.787336771823
745                      311.49788360929307       310.50141820549453       306.56387530554747       303.79893980867087
750                      311.51809258520797       310.52252626145963       306.58055409912106       303.8105428455188
755                      311.53830156112286       310.54363431742485       306.59723289269465       303.82214588236667
760                      311.55851053703776       310.56474237339          306.61391168626824       303.8337489192146
765                      311.57871951295266       310.5858504293551        306.6305904798418        303.8453519560624
770                      311.59892848886756       310.6069584853203        306.6472692734154        303.85695499291035
775                      311.61913746478245       310.6280665412855        306.663948066989         303.8685580297582
780                      311.63934644069747       310.6491745972506        306.6806268605626        303.8801610666061
785                      311.65955541661236       310.6702826532158        306.6973056541362        303.891764103454
790                      311.67976439252726       310.69139070918095       306.7139844477098        303.9033671403019
795                      311.69997336844216       310.71249876514605       306.73066324128337       303.9149701771498
800                      311.72018234435706       310.73360682111127       306.74734203485696       303.9265732139977
805                      311.74039132027195       310.75471487707637       306.76402082843055       303.93817625084563
810                      311.76060029618685       310.7758229330415        306.7806996220042        303.94977928769345
815                      311.78080927210175       310.79693098900674       306.7973784155778        303.9613823245414
