WaveLength	Dark	Reference	Samples	Energy	IrrCali	StrayLight
252.919	89.555	101.534	96.276	0		
253.287	86.323	104.925	92.206	0		
253.654	93.357	104.925	92.376	0		
254.022	93.895	102.212	88.814	0		
254.390	91.681	103.568	89.662	0		
254.757	96.828	96.955	85.252	0		
255.125	100.330	93.902	98.820	0		
255.492	97.038	84.743	103.229	0		
255.860	96.260	84.743	104.756	0		
256.227	96.948	83.725	99.159	0		
256.595	93.746	90.849	109.503	0		
256.962	96.409	93.563	99.329	0		
257.329	99.312	89.832	99.668	0		
257.697	98.325	86.948	96.107	0		
258.064	100.958	85.930	102.551	0		
258.431	101.497	90.171	97.124	0		
258.799	100.749	83.217	103.568	0		
259.166	97.606	85.930	98.990	0		
259.533	100.719	81.520	98.142	0		
259.901	97.726	93.563	88.475	0		
260.268	97.696	89.323	98.142	0		
260.635	99.402	96.785	87.457	0		
261.002	98.863	102.381	84.404	0		
261.369	95.601	110.860	91.697	0		
261.737	96.768	104.416	101.703	0		
262.104	99.282	106.112	97.463	0		
262.471	94.733	107.808	103.399	0		
262.838	96.589	112.725	108.147	0		
263.205	95.930	114.929	114.421	0		
263.572	93.746	107.130	115.268	0		
263.939	91.172	109.334	109.334	0		
264.306	94.524	107.977	105.434	0		
264.673	97.217	105.434	96.955	0		
265.040	98.923	104.247	87.627	0		
265.407	98.893	108.995	87.796	0		
265.774	95.871	102.551	89.153	0		
266.141	94.075	100.177	92.715	0		
266.508	94.284	100.007	100.346	0		
266.874	92.698	104.756	94.580	0		
267.241	95.691	113.573	93.732	0		
267.608	98.714	111.199	99.159	0		
267.975	95.511	109.503	93.902	0		
268.342	90.693	101.025	96.276	0		
268.708	92.189	97.124	101.703	0		
269.075	89.256	88.644	100.346	0		
269.442	90.962	89.492	95.089	0		
269.808	94.823	95.768	96.955	0		
270.175	92.519	102.551	95.937	0		
270.542	94.344	107.808	94.920	0		
270.908	100.420	105.603	95.937	0		
271.275	99.881	108.656	97.124	0		
271.641	96.499	97.463	100.686	0		
272.008	100.060	106.451	101.703	0		
272.375	99.582	103.908	109.843	0		
272.741	100.090	105.264	112.386	0		
273.107	100.809	107.299	114.760	0		
273.474	104.579	120.016	109.673	0		
273.840	107.781	115.268	113.064	0		
274.207	105.986	107.469	109.503	0		
274.573	105.627	105.095	108.147	0		
274.940	102.844	106.451	101.703	0		
275.306	98.714	94.920	109.503	0		
275.672	97.487	86.948	110.012	0		
276.039	101.736	86.100	109.164	0		
276.405	98.564	89.832	111.199	0		
276.771	101.527	91.019	117.981	0		
277.137	105.208	100.177	116.964	0		
277.504	100.779	103.908	113.573	0		
277.870	97.187	112.725	107.808	0		
278.236	96.110	119.507	106.282	0		
278.602	96.739	111.538	97.972	0		
278.968	97.487	104.247	95.937	0		
279.334	99.642	100.007	97.294	0		
279.700	102.155	97.124	103.399	0		
280.066	100.240	91.358	115.608	0		
280.432	100.898	97.972	119.677	0		
280.798	100.450	103.738	116.116	0		
281.164	97.966	115.268	121.881	0		
281.530	95.721	119.168	116.455	0		
281.896	100.988	113.234	109.503	0		
282.262	97.936	110.351	100.516	0		
282.628	92.938	104.416	105.943	0		
282.994	96.260	97.972	101.194	0		
283.360	96.409	91.697	118.490	0		
283.726	90.573	94.920	120.016	0		
284.092	90.034	93.054	129.001	0		
284.457	95.362	94.580	123.406	0		
284.823	92.489	94.580	118.151	0		
285.189	91.950	93.732	102.212	0		
285.555	95.362	90.849	87.796	0		
285.920	98.325	96.107	88.814	0		
286.286	92.878	98.311	95.768	0		
286.652	95.841	94.750	97.294	0		
287.017	100.210	102.042	100.686	0		
287.383	98.385	97.972	110.182	0		
287.749	99.103	92.884	110.012	0		
288.114	103.263	95.937	113.742	0		
288.480	102.664	100.855	117.981	0		
288.845	100.120	94.072	114.929	0		
289.211	103.771	101.703	114.082	0		
289.576	102.993	104.247	120.863	0		
289.942	103.592	102.381	114.082	0		
290.307	102.095	102.551	113.573	0		
290.672	101.287	102.551	110.182	0		
291.038	99.761	102.042	109.673	0		
291.403	99.103	101.873	106.112	0		
291.768	95.841	102.042	109.334	0		
292.134	99.252	100.177	107.299	0		
292.499	106.076	101.364	112.895	0		
292.864	107.632	106.451	112.725	0		
293.230	107.991	107.808	111.877	0		
293.595	112.958	105.603	104.586	0		
293.960	109.457	109.503	101.025	0		
294.325	104.849	110.351	103.738	0		
294.690	101.976	109.843	105.095	0		
295.055	97.517	104.925	103.399	0		
295.421	96.200	97.972	109.673	0		
295.786	100.210	90.510	113.742	0		
296.151	100.869	83.047	111.369	0		
296.516	105.477	84.234	105.773	0		
296.881	106.644	84.404	101.534	0		
297.246	107.482	93.732	105.603	0		
297.611	104.190	101.194	113.234	0		
297.976	103.861	112.047	116.625	0		
298.341	101.886	103.399	128.492	0		
298.705	104.071	98.481	124.763	0		
299.070	102.125	94.750	121.372	0		
299.435	100.839	88.305	114.082	0		
299.800	98.175	83.386	105.264	0		
300.165	98.744	84.574	98.311	-0.00947205829766036		
300.530	96.320	95.089	109.164	0.154555684548228		
300.894	100.360	98.481	102.890	0.0237526648614549		
301.259	103.741	104.416	101.194	-0.0204834058792531		
301.624	107.991	110.351	104.925	-0.0302703233950597		
301.988	107.691	111.877	110.860	0.0234967665197623		
302.353	113.496	108.486	107.638	-0.0397761464780015		
302.718	111.372	102.890	115.268	0.026351727434273		
303.082	111.970	102.381	110.521	-0.0124501012554275		
303.447	105.896	98.481	100.855	-0.0578432819951426		
303.811	103.412	99.499	84.234	-0.277262977729289		
304.176	96.140	96.276	80.672	-0.116044558452541		
304.541	91.591	104.925	83.047	-0.063733122790444		
304.905	87.430	99.499	96.276	0.0742512214355149		
305.270	85.006	101.025	108.486	0.239732831154942		
305.634	84.347	107.299	118.998	0.342646414565631		
305.998	88.119	111.708	114.929	0.295661225424821		
306.363	86.892	107.299	110.182	0.207472297881491		
306.727	86.742	105.434	101.025	0.164111449375816		
307.091	94.195	101.025	97.633	0.0680662904941844		
307.456	95.212	94.241	91.019	-0.0721538965151163		
307.820	94.763	91.697	100.007	0.0584364956234171		
308.184	101.108	87.457	99.668	-0.0103106423338063		
308.549	106.614	94.241	109.164	0.0173073038765216		
308.913	105.926	99.329	107.808	0.0152611198398742		
309.277	107.183	94.411	109.503	0.0200963731013724		
309.641	108.410	98.820	108.995	0.0037633462870335		
310.005	105.926	105.264	111.369	0.0351059979721641		
310.370	101.766	100.007	94.072	-0.0502046536510004		
310.734	101.976	98.142	95.089	-0.057521259872917		
311.098	102.275	96.107	96.955	-0.0474826378084509		
311.462	98.953	88.475	97.294	-0.0121564492903672		
311.826	98.804	87.796	98.311	-0.00318404863340657		
312.190	98.295	92.206	108.995	0.0738511707656249		
312.554	99.552	86.270	108.147	0.0658690202038956		
312.918	102.634	89.153	113.912	0.102327600115102		
313.282	106.195	103.568	116.964	0.0850282492974373		
313.646	110.085	108.316	116.455	0.0482545681480248		
314.010	108.021	99.329	124.254	0.125738541498515		
314.373	105.627	103.060	119.846	0.126889480835552		
314.737	100.599	102.212	117.133	0.18787951141371		
315.101	98.355	86.948	107.299	0.0799938199414048		
315.465	96.260	81.690	104.077	0.0608286799959134		
315.829	102.095	80.503	87.796	-0.133327403756677		
316.192	100.839	75.244	89.323	-0.109083519585787		
316.556	99.193	70.155	83.217	-0.246234073716975		
316.920	100.450	73.378	86.100	-0.339982711962973		
317.283	99.073	70.494	81.860	-0.231171911780888		
317.647	96.798	77.788	83.895	-0.179114052047235		
318.011	96.739	92.376	91.188	-0.0849194762612356		
318.374	100.509	100.686	93.902	-0.0924226242215838		
318.738	100.539	102.042	100.855	0.00514999910877539		
319.101	99.791	99.838	113.403	0.207739819820922		
319.465	102.215	102.721	124.932	0.272921445587327		
319.828	101.078	96.616	129.848	0.389448117458578		
320.192	101.168	92.036	137.137	0.564286541665961		
320.555	101.437	94.920	135.103	0.470734190644061		
320.919	104.160	90.680	131.374	0.318397470572831		
321.282	101.736	86.948	132.561	0.281670330356139		
321.646	106.345	94.072	118.659	0.0909125536974778		
322.009	103.622	103.568	117.981	0.105924889627169		
322.372	102.664	99.159	113.234	0.085215770353331		
322.736	101.796	107.469	106.790	0.0463352293497552		
323.099	106.375	109.334	100.177	-0.0764728163609845		
323.462	106.195	99.159	101.873	-0.0642798429255337		
323.825	108.021	96.955	101.194	-0.0935584816812138		
324.189	108.649	100.686	101.534	-0.10333527394061		
324.552	109.786	105.434	95.768	-0.20933437346574		
324.915	103.293	104.586	94.411	-0.167571895941488		
325.278	98.923	104.756	99.838	0.01675099528488		
325.641	97.128	108.147	95.259	-0.024985171774907		
326.004	97.187	114.421	97.972	0.00878173119534268		
326.367	96.828	109.843	103.229	0.0833552688676392		
326.730	101.108	116.625	101.194	0.0010462435556556		
327.093	103.771	114.421	107.469	0.0438227551990363		
327.456	103.263	112.047	108.656	0.0500246174516147		
327.819	102.754	107.130	107.469	0.0410419098138758		
328.182	100.928	111.030	105.095	0.0414937550083334		
328.545	100.689	103.738	100.686	-4.04250128937155E-5		
328.908	103.083	103.908	87.457	-0.200668192155288		
329.271	106.165	110.012	91.528	-0.2200637457665		
329.634	106.046	113.403	87.966	-0.237878161872866		
329.996	103.771	113.064	88.814	-0.208003768579016		
330.359	102.993	124.763	92.036	-0.137905633872712		
330.722	102.066	129.679	92.545	-0.0893304194844597		
331.085	103.023	116.625	86.948	-0.171912164072884		
331.447	103.532	109.164	93.902	-0.0947857045545445		
331.810	108.021	108.316	97.463	-0.108586852651747		
332.173	106.165	95.598	105.603	-0.00814431486415325		
332.535	104.460	95.089	115.777	0.207168841239398		
332.898	105.268	95.089	116.625	0.172415006851957		
333.260	106.345	92.715	113.403	0.134440193137305		
333.623	106.824	97.294	113.742	0.114223829812856		
333.985	104.998	101.364	113.912	0.175290064681096		
334.348	105.268	94.072	106.621	0.0192321119400138		
334.710	104.759	106.451	102.042	-0.0349882348448448		
335.073	105.447	114.082	98.990	-0.0718064925419487		
335.435	104.370	100.346	97.633	-0.0919980174179515		
335.798	108.858	99.159	95.259	-0.221371995062346		
336.160	107.961	110.860	93.224	-0.216738520054952		
336.522	106.465	109.503	89.323	-0.272054751562171		
336.885	103.023	106.960	89.662	-0.344330775472676		
337.247	101.048	114.590	87.627	-0.235360708111098		
337.609	101.258	111.538	84.404	-0.265314682373818		
337.971	104.669	104.247	87.966	-0.202646115939317		
338.334	102.754	86.439	98.651	-0.0453301789284328		
338.696	106.285	92.884	96.955	-0.0991616972684824		
339.058	104.669	87.287	107.638	0.029139227595625		
339.420	102.485	89.492	114.251	0.105082166891611		
339.782	100.569	96.446	116.455	0.170732705153851		
340.144	100.958	107.638	116.964	0.183048156606451		
340.506	100.509	94.750	127.984	0.433602725857295		
340.868	103.741	100.177	125.441	0.279719972318917		
341.230	105.238	103.060	106.451	0.0152743790608984		
341.592	106.824	98.311	104.416	-0.0271153337504336		
341.954	106.554	92.036	105.434	-0.0130381334628369		
342.316	109.218	94.241	97.294	-0.113115014159542		
342.678	110.265	91.528	94.241	-0.159908050645182		
343.040	112.659	87.457	112.556	-0.00105581969909193		
343.402	112.778	90.001	118.659	0.0566474692778706		
343.764	113.676	102.890	113.573	-0.00101823505729539		
344.126	109.577	117.812	106.790	-0.0273111801748191		
344.487	110.953	122.050	104.925	-0.0587444122568753		
344.849	109.666	128.153	102.381	-0.0899462186256706		
345.211	107.751	126.119	101.873	-0.0643718403331641		
345.572	110.863	121.711	105.773	-0.0497631049285844		
345.934	112.689	112.895	120.016	0.0898346613458099		
346.296	107.901	116.455	127.984	0.219066498985786		
346.657	106.644	106.621	125.610	0.211849550790068		
347.019	105.208	103.229	119.338	0.152347514327461		
347.380	102.634	108.825	121.711	0.165365641881631		
347.742	103.622	104.756	108.316	0.0406085698231698		
348.104	107.063	97.972	105.264	-0.0135480398133858		
348.465	107.003	111.877	108.316	0.0091446099909412		
348.826	107.063	113.064	108.147	0.00778488451267344		
349.188	108.080	107.638	104.586	-0.0251535911726173		
349.549	103.562	114.082	113.403	0.0749571680303641		
349.911	102.784	118.490	102.042	-0.00553042784742869		
