WaveLength	Dark	Reference	Samples	Energy	IrrCali	StrayLight
215.685	75.414	104.416	97.972	0		
216.055	81.011	102.551	86.100	0		
216.425	75.074	110.351	86.100	0		
216.794	70.155	101.025	89.662	0		
217.164	66.592	86.270	91.019	0		
217.533	67.270	84.234	91.188	0		
217.903	68.797	93.054	92.206	0		
218.272	65.913	88.814	93.732	0		
218.642	66.422	90.680	89.662	0		
219.011	64.047	94.241	83.386	0		
219.381	76.092	100.855	82.029	0		
219.750	74.056	94.241	82.538	0		
220.120	80.842	94.241	86.100	0		
220.489	86.100	97.294	88.814	0		
220.858	89.323	99.159	92.376	0		
221.228	86.439	97.633	89.492	0		
221.597	87.966	101.703	93.563	0		
221.966	89.662	98.651	90.510	0		
222.336	86.270	96.276	93.902	0		
222.705	86.948	88.983	93.224	0		
223.074	82.538	101.703	89.832	0		
223.443	81.181	83.895	93.054	0		
223.813	78.128	87.118	90.171	0		
224.182	83.895	86.948	93.054	0		
224.551	81.351	97.803	96.616	0		
224.920	80.163	81.690	101.025	0		
225.289	86.439	91.528	98.651	0		
225.658	83.895	94.920	92.545	0		
226.027	79.146	91.019	84.404	0		
226.397	79.824	90.171	83.895	0		
226.766	77.788	94.750	86.100	0		
227.135	70.833	92.884	84.404	0		
227.504	70.324	86.270	99.668	0		
227.873	73.039	98.990	107.299	0		
228.242	74.396	101.703	111.708	0		
228.611	78.806	107.808	116.794	0		
228.980	74.735	117.981	120.016	0		
229.349	66.931	121.881	112.047	0		
229.717	64.047	110.860	103.908	0		
230.086	69.306	96.955	106.282	0		
230.455	59.296	86.948	101.194	0		
230.824	65.235	88.475	104.586	0		
231.193	78.128	84.404	110.351	0		
231.562	77.619	85.930	120.185	0		
231.931	75.583	101.873	117.812	0		
232.299	81.011	114.760	125.441	0		
232.668	75.244	101.873	120.355	0		
233.037	74.056	103.908	125.610	0		
233.406	74.226	107.299	125.610	0		
233.774	70.494	103.229	121.711	0		
234.143	68.967	86.948	103.229	0		
234.512	69.476	100.686	99.329	0		
234.880	71.342	99.668	82.538	0		
235.249	73.039	94.580	76.601	0		
235.617	77.449	91.358	79.824	0		
235.986	73.039	102.042	83.386	0		
236.355	70.494	93.902	83.556	0		
236.723	67.610	92.884	84.404	0		
237.092	77.110	99.159	81.860	0		
237.460	74.396	97.633	75.074	0		
237.829	87.118	95.259	80.163	0		
238.197	97.463	94.920	86.609	0		
238.566	96.107	103.738	93.732	0		
238.934	83.386	98.481	92.206	0		
239.302	82.708	101.703	91.697	0		
239.671	81.181	108.995	87.796	0		
240.039	73.547	109.164	87.627	0		
240.407	74.396	99.668	82.877	0		
240.776	83.725	102.551	90.171	0		
241.144	85.761	99.159	92.715	0		
241.512	78.976	94.580	99.329	0		
241.881	86.948	100.516	98.142	0		
242.249	87.796	98.990	100.007	0		
242.617	82.538	102.042	100.686	0		
242.985	83.725	105.434	102.721	0		
243.353	93.563	113.742	100.177	0		
243.722	91.358	104.586	108.656	0		
244.090	93.563	109.843	100.346	0		
244.458	87.457	99.838	94.241	0		
244.826	92.545	100.686	92.884	0		
245.194	86.439	90.849	96.276	0		
245.562	88.305	98.311	86.100	0		
245.930	85.930	94.920	102.381	0		
246.298	97.294	98.142	105.943	0		
246.666	86.100	92.036	114.251	0		
247.034	84.404	97.633	108.656	0		
247.402	79.994	96.785	114.251	0		
247.770	80.503	91.188	112.047	0		
248.138	73.378	93.902	108.486	0		
248.506	73.717	96.785	99.499	0		
248.874	71.172	84.574	110.351	0		
249.242	75.922	83.047	102.381	0		
249.610	81.011	85.930	97.294	0		
249.977	89.662	86.948	93.393	0		
250.345	90.001	85.252	101.873	0		
250.713	92.376	92.545	84.065	0		
251.081	90.001	92.206	84.404	0		
251.448	83.217	93.393	88.475	0		
251.816	74.396	93.054	91.528	0		
252.184	78.637	92.206	85.591	0		
252.551	74.226	85.591	92.206	0		
252.919	74.565	84.234	95.089	0		
253.287	70.155	90.680	87.287	0		
253.654	77.110	88.983	87.796	0		
254.022	83.556	90.171	96.616	0		
254.390	92.884	95.598	100.686	0		
254.757	88.135	100.007	99.499	0		
255.125	89.492	95.937	106.960	0		
255.492	85.591	102.212	107.977	0		
255.860	82.199	98.990	100.686	0		
256.227	78.467	94.072	99.668	0		
256.595	89.492	87.627	101.873	0		
256.962	95.598	87.627	94.750	0		
257.329	101.873	85.761	92.884	0		
257.697	104.416	88.983	84.913	0		
258.064	103.399	90.001	84.574	0		
258.431	95.428	91.867	82.199	0		
258.799	95.428	87.966	87.966	0		
259.166	84.913	84.234	91.528	0		
259.533	79.315	84.913	93.563	0		
259.901	78.297	92.545	92.545	0		
260.268	74.905	102.551	96.955	0		
260.635	77.449	105.603	89.492	0		
261.002	78.637	107.638	87.966	0		
261.369	82.029	106.282	97.803	0		
261.737	87.966	100.686	101.025	0		
262.104	87.287	88.135	88.475	0		
262.471	79.315	92.545	93.563	0		
262.838	82.708	97.294	90.171	0		
263.205	81.690	103.060	81.011	0		
263.572	76.262	110.860	82.368	0		
263.939	79.146	119.846	91.528	0		
264.306	84.065	121.033	95.598	0		
264.673	77.788	112.895	97.803	0		
265.040	66.252	111.030	104.077	0		
265.407	74.735	112.725	103.060	0		
265.774	76.601	108.825	96.446	0		
266.141	64.386	116.794	95.937	0		
266.508	68.967	120.355	107.638	0		
266.874	80.672	121.542	98.142	0		
267.241	79.654	115.608	103.908	0		
267.608	82.199	125.271	105.434	0		
267.975	92.206	108.825	103.908	0		
268.342	94.580	111.708	101.194	0		
268.708	88.475	109.503	103.399	0		
269.075	90.340	112.047	97.463	0		
269.442	87.457	95.768	100.007	0		
269.808	90.849	97.294	95.089	0		
270.175	91.528	91.528	92.036	0		
270.542	95.089	87.118	94.072	0		
270.908	85.761	80.333	85.761	0		
271.275	87.796	82.029	94.750	0		
271.641	86.609	83.895	102.551	0		
272.008	81.351	82.877	101.534	0		
272.375	89.153	79.994	104.925	0		
272.741	94.580	86.948	110.012	0		
273.107	97.124	93.224	97.124	0		
273.474	96.276	94.580	92.206	0		
273.840	94.241	92.884	84.234	0		
274.207	95.937	107.130	74.226	0		
274.573	92.715	100.177	81.351	0		
274.940	86.439	90.171	83.556	0		
275.306	91.358	86.439	82.538	0		
275.672	97.633	91.697	87.966	0		
276.039	95.428	89.832	108.995	0		
276.405	97.294	97.124	96.955	0		
276.771	91.019	98.990	102.721	0		
277.137	90.510	108.995	102.381	0		
277.504	89.662	111.708	102.381	0		
277.870	78.128	108.995	91.697	0		
278.236	77.619	100.686	105.434	0		
278.602	92.545	112.047	113.742	0		
278.968	95.259	110.182	118.490	0		
279.334	92.036	104.077	123.915	0		
279.700	99.499	103.568	124.254	0		
280.066	101.703	111.708	114.082	0		
280.432	95.089	107.638	104.416	0		
280.798	88.983	108.995	100.346	0		
281.164	92.206	107.130	99.838	0		
281.530	87.457	109.503	101.194	0		
281.896	83.556	102.890	113.403	0		
282.262	86.609	105.434	108.486	0		
282.628	82.029	107.130	109.164	0		
282.994	81.181	110.351	107.638	0		
283.360	86.779	104.247	101.873	0		
283.726	87.627	101.364	96.785	0		
284.092	87.966	98.651	105.095	0		
284.457	96.785	89.662	110.182	0		
284.823	95.768	91.528	111.538	0		
285.189	95.259	88.305	115.947	0		
285.555	90.171	105.434	112.047	0		
285.920	95.259	114.082	103.568	0		
286.286	93.732	118.998	101.364	0		
286.652	93.732	116.964	94.580	0		
287.017	92.715	120.694	99.329	0		
287.383	97.124	106.451	113.742	0		
287.749	86.948	96.107	116.794	0		
288.114	87.457	95.089	113.234	0		
288.480	89.323	98.820	119.338	0		
288.845	92.715	99.159	110.690	0		
289.211	99.499	93.732	97.803	0		
289.576	106.621	93.732	103.908	0		
289.942	107.130	92.715	106.282	0		
290.307	104.077	94.241	98.142	0		
290.672	98.481	103.908	103.399	0		
291.038	97.463	104.925	102.890	0		
291.403	94.580	110.182	105.434	0		
291.768	89.492	111.538	104.586	0		
292.134	97.463	112.386	110.012	0		
292.499	95.937	106.790	107.469	0		
292.864	99.329	117.133	111.030	0		
293.230	97.124	119.677	116.625	0		
293.595	98.481	118.490	120.185	0		
293.960	98.481	113.403	116.116	0		
294.325	92.884	107.469	112.216	0		
294.690	88.135	104.077	111.199	0		
295.055	91.188	97.972	100.855	0		
295.421	97.972	101.025	106.960	0		
295.786	95.259	104.247	101.873	0		
296.151	105.264	114.251	108.316	0		
296.516	101.194	109.503	105.095	0		
296.881	98.311	111.369	112.047	0		
297.246	91.867	104.416	105.264	0		
297.611	92.715	100.007	114.421	0		
297.976	100.007	94.072	118.320	0		
298.341	109.673	95.089	121.542	0		
298.705	111.538	93.224	116.455	0		
299.070	108.995	100.516	123.915	0		
299.435	101.703	108.316	124.932	0		
299.800	97.803	107.299	114.251	0		
300.165	89.832	105.773	117.133	0.598231254056766		
300.530	87.966	108.147	112.895	0.299958279568035		
300.894	97.972	110.860	102.721	0.0445721017584286		
301.259	100.346	110.521	106.451	0.0490954021890427		
301.624	95.768	117.642	117.981	0.219343755425813		
301.988	96.616	125.441	117.642	0.15592623339284		
302.353	93.902	117.812	125.102	0.211841400222943		
302.718	84.404	114.590	125.441	0.277532882355313		
303.082	83.725	114.251	116.794	0.284022809779968		
303.447	81.520	113.912	116.964	0.406718162939099		
303.811	73.547	115.777	112.725	0.56640620825262		
304.176	73.887	124.763	104.925	0.232859559321336		
304.541	81.860	126.458	113.403	0.235302168530809		
304.905	87.966	118.320	121.202	0.278982083458369		
305.270	89.492	116.116	109.503	0.204313909186805		
305.634	90.171	119.168	108.486	0.181110631575484		
305.998	95.089	119.168	109.843	0.162697848001916		
306.363	84.913	114.421	104.077	0.170720406006731		
306.727	79.994	115.268	100.007	0.229958707414399		
307.091	89.662	111.708	107.638	0.35585423013071		
307.456	105.434	106.112	110.690	0.0904465803098779		
307.820	101.703	108.316	107.299	0.0623586058211239		
308.184	104.756	108.486	111.030	0.044929062858163		
308.549	107.638	118.490	112.216	0.0310710905799178		
308.913	99.159	123.067	99.159	4.03348271690388E-15		
309.277	90.001	124.085	94.241	0.0367167368382988		
309.641	92.036	121.881	102.212	0.0654407575993802		
310.005	90.340	117.303	101.025	0.068915448002219		
310.370	99.159	114.929	100.177	0.00663883941057461		
310.734	104.247	117.133	110.690	0.0538209806649124		
311.098	104.756	120.355	113.234	0.0756662278744482		
311.462	102.551	120.863	110.182	0.0559039303031982		
311.826	107.299	133.069	110.690	0.0219411417306606		
312.190	97.803	136.120	109.843	0.0830995872094047		
312.554	99.329	130.866	113.573	0.109157966489408		
312.918	98.481	135.273	111.708	0.120010615874061		
313.282	102.381	138.663	114.251	0.0937214317571925		
313.646	104.416	132.561	111.877	0.0565190274830396		
314.010	111.708	127.306	112.725	0.00787998188062325		
314.373	106.790	125.949	106.112	-0.00605273958116664		
314.737	105.095	114.251	112.386	0.0828514854033596		
315.101	105.434	105.773	116.455	0.0985693468153927		
315.465	110.521	101.873	115.099	0.0356220047925856		
315.829	100.855	105.943	117.473	0.154941205290299		
316.192	100.007	101.025	114.760	0.139741885390201		
316.556	98.481	99.838	107.130	0.133296867571346		
316.920	92.376	101.364	93.224	0.020091802255486		
317.283	82.368	108.486	96.107	0.18450279030015		
317.647	84.234	102.551	92.376	0.11301104579807		
318.011	83.386	104.416	97.803	0.220576442264841		
318.374	81.351	99.668	92.545	0.15658586177628		
318.738	78.128	108.656	100.686	0.367763987289826		
319.101	81.011	106.621	95.089	0.214844867991882		
319.465	82.877	112.047	94.920	0.144675207985377		
319.828	81.011	126.288	94.580	0.183674603766209		
320.192	83.217	140.019	100.177	0.266071007919		
320.555	85.930	133.069	97.803	0.166001558289548		
320.919	83.556	131.713	105.603	0.257953996023964		
321.282	91.528	124.085	111.877	0.185954300295165		
321.646	92.884	111.708	112.216	0.14271974781128		
322.009	99.668	107.469	115.268	0.115077819800941		
322.372	97.633	101.194	117.133	0.157217419088021		
322.736	92.715	96.446	112.556	0.184080080086625		
323.099	81.011	102.721	107.638	0.328534962484953		
323.462	83.386	94.580	106.282	0.340476690916322		
323.825	73.887	96.446	112.386	0.527661121756245		
324.189	81.351	103.568	107.808	0.384227986452844		
324.552	88.135	110.012	103.908	0.23552186525073		
324.915	97.463	115.608	108.147	0.201565264210517		
325.278	98.481	130.526	108.995	0.192595077559913		
325.641	101.534	134.764	91.528	-0.133772335055493		
326.004	95.768	127.475	92.545	-0.0360587994087893		
326.367	92.715	117.642	98.481	0.0750890227015299		
326.730	89.662	108.486	98.142	0.102622027973927		
327.093	90.001	101.194	98.651	0.102517744414592		
327.456	92.036	89.832	103.060	0.102250151815966		
327.819	93.563	101.194	105.773	0.106288124765474		
328.182	92.545	103.229	100.177	0.0760067086140883		
328.545	93.224	98.481	98.990	0.0701011497507395		
328.908	90.680	92.206	99.838	0.117608060690959		
329.271	89.323	90.680	109.843	0.308496226440108		
329.634	85.082	85.252	108.147	0.30346355503862		
329.996	81.520	96.107	108.656	0.377353805689376		
330.359	75.753	105.603	99.499	0.298868903802461		
330.722	78.806	114.082	98.990	0.189383747624222		
331.085	72.699	120.694	101.364	0.306550368337697		
331.447	84.913	117.473	102.721	0.175279635147136		
331.810	84.913	113.064	101.194	0.167467166273363		
332.173	87.966	103.060	111.708	0.344112323530122		
332.535	81.690	102.551	111.877	0.55258663210235		
332.898	90.849	97.972	103.568	0.193092852012195		
333.260	89.323	100.346	106.790	0.332700351146678		
333.623	92.884	97.463	108.147	0.251972102933852		
333.985	94.411	104.077	100.177	0.113390910560635		
334.348	95.259	101.873	98.651	0.0482040479335192		
334.710	98.142	100.346	97.463	-0.00873698845151496		
335.073	99.838	104.416	100.686	0.00942900180146583		
335.435	104.247	102.721	103.908	-0.00463150172004043		
335.798	101.703	105.773	107.299	0.0910897881208317		
336.160	102.551	108.486	108.656	0.0897802331906207		
336.522	96.107	119.338	111.199	0.239527453774963		
336.885	87.287	122.220	106.112	0.48512879107416		
337.247	88.475	127.645	105.773	0.30334539529116		
337.609	93.393	130.018	110.351	0.266958506316484		
337.971	107.299	137.307	115.099	0.0946278754145905		
338.334	111.538	127.475	107.469	-0.0449576923028857		
338.696	121.881	118.659	116.625	-0.0558584256295294		
339.058	115.438	118.151	118.998	0.0349424736211441		
339.420	109.673	110.182	116.794	0.0635975631697467		
339.782	93.054	96.276	110.690	0.189544669039155		
340.144	92.376	103.738	123.237	0.352945276180413		
340.506	86.948	106.112	115.099	0.44427776273444		
340.868	95.937	98.481	110.012	0.181436084273444		
341.230	101.534	96.955	110.351	0.110979731236747		
341.592	108.316	105.434	124.424	0.181430184887788		
341.954	104.925	98.651	128.323	0.272254361862082		
342.316	100.346	96.446	129.848	0.279874033457047		
342.678	91.697	102.381	133.747	0.419639369014478		
343.040	92.376	101.703	131.544	0.401248958285802		
343.402	91.528	105.095	109.673	0.174780085509593		
343.764	94.580	109.503	105.773	0.1105799420483		
344.126	95.598	115.099	95.259	-0.00332482393291539		
344.487	102.721	110.860	95.768	-0.0677597637833846		
344.849	93.902	120.355	94.241	0.00418801488799359		
345.211	85.082	113.234	101.194	0.176430393136008		
345.572	81.860	110.351	109.334	0.268589685446831		
345.934	83.386	108.486	125.441	0.515610311096396		
346.296	79.994	114.421	121.372	0.451361531542775		
346.657	76.771	101.025	123.237	0.519019489382297		
347.019	83.047	99.838	131.205	0.519235113778997		
347.380	82.877	101.873	118.829	0.311641068456469		
347.742	82.538	107.469	109.843	0.236175204194219		
348.104	89.832	109.843	108.995	0.144333102141183		
348.465	100.516	118.490	115.099	0.101539703928321		
348.826	100.686	123.067	114.421	0.0986484048468085		
349.188	99.159	132.222	120.355	0.15256614197219		
349.549	90.849	124.254	113.403	0.171782598128764		
349.911	87.796	120.694	115.777	0.2086947613732		
350.272	84.065	131.544	110.351	0.197630345140493		
350.633	84.743	133.239	104.756	0.17845644879599		
350.995	97.463	127.984	99.329	0.018096782062783		
351.356	103.399	127.814	105.264	0.0191688727995989		
351.717	100.855	129.679	106.282	0.0571871326534454		
352.078	101.534	121.033	103.399	0.0170392847024761		
352.440	104.586	120.185	111.369	0.0635702391089353		
352.801	94.072	118.151	119.846	0.244563076515502		
353.162	91.188	118.490	122.050	0.285209035051305		
353.523	90.340	116.286	125.610	0.272011720156255		
353.884	88.814	109.843	123.915	0.264145875426263		
354.245	79.824	107.638	118.659	0.268878543423055		
354.606	84.234	120.694	117.133	0.221378266280451		
354.967	90.849	122.220	113.742	0.15311449590805		
355.328	95.598	124.932	113.403	0.120879261410074		
355.689	99.329	124.593	118.998	0.125971256316499		
356.050	109.843	123.745	126.288	0.112729389496213		
356.411	105.095	110.351	120.863	0.105023061138499		
356.772	101.703	109.503	128.492	0.197042741704894		
357.133	100.855	105.264	130.357	0.205603697228247		
357.493	96.276	106.112	131.544	0.23862804845974		
357.854	94.920	113.234	125.271	0.207632354855875		
358.215	91.358	112.556	127.306	0.26810815298342		
358.576	101.703	109.503	122.728	0.158883307338206		
358.936	101.703	115.099	121.711	0.145557022609827		
359.297	101.534	117.981	118.829	0.115919609822071		
359.658	92.545	116.794	113.403	0.136700572758477		
360.018	97.294	115.268	103.738	0.0425286614202466		
360.379	87.287	124.254	107.130	0.121600721120573		
360.739	81.351	120.016	104.077	0.132824630102086		
361.100	92.376	115.099	113.234	0.124016589609151		
361.461	94.580	108.486	117.981	0.145210040755974		
361.821	92.884	112.047	129.170	0.219401413804599		
362.181	91.358	108.147	124.932	0.206335294529997		
362.542	95.259	105.603	123.237	0.172224590539761		
362.902	81.860	106.790	116.286	0.213052882471107		
363.263	86.779	109.334	122.728	0.226412221175977		
363.623	95.598	104.077	122.559	0.16747201504308		
363.983	99.838	95.937	120.524	0.126579641334745		
364.344	97.972	98.820	119.168	0.138293196981046		
364.704	102.042	101.534	114.760	0.0888906411522535		
365.064	105.943	94.241	97.463	-0.0568886538091143		
365.424	106.112	96.616	91.188	-0.107891028894713		
365.785	100.516	104.247	91.697	-0.0635332469615684		
366.145	98.820	97.294	92.715	-0.0440492018788012		
366.505	97.633	102.551	96.616	-0.00756685801067864		
366.865	86.948	109.503	108.316	0.160668721674874		
367.225	77.958	106.451	111.708	0.253001999185932		
367.585	85.930	109.843	117.133	0.233677274226798		
367.945	86.948	114.421	125.610	0.275208597353363		
368.305	86.948	113.403	118.151	0.217509889015427		
368.665	93.393	110.351	124.932	0.222979431969341		
369.025	93.393	117.642	119.338	0.177740107158153		
369.385	87.457	115.947	116.455	0.186281999907943		
369.745	91.358	116.625	106.790	0.0966418253809124		
370.105	88.475	110.012	114.082	0.160514964737284		
370.464	83.725	113.234	97.463	0.0867834248296359		
370.824	82.199	107.977	102.551	0.127795457096636		
371.184	82.877	101.534	110.860	0.164780940336961		
371.544	77.619	106.621	110.351	0.189029494453027		
371.904	78.637	109.673	108.316	0.170445660792597		
372.263	86.609	109.334	126.458	0.225781049136992		
372.623	92.206	109.673	129.679	0.22855663165037		
372.983	101.703	116.794	119.507	0.110793522697543		
373.342	101.025	111.030	119.168	0.113003179673215		
373.702	106.621	110.860	116.286	0.0626191319782216		
374.061	102.890	115.099	114.421	0.0751976253862998		
374.421	104.586	113.234	108.995	0.0301049604103443		
374.780	87.287	113.742	113.573	0.17737882445035		
375.140	88.135	121.881	118.490	0.198471009991258		
375.499	78.806	121.881	128.831	0.311596870015844		
375.859	76.431	112.386	125.441	0.304687800111982		
376.218	67.440	121.202	127.306	0.358412085851975		
376.577	71.681	117.812	123.406	0.298376649449945		
376.937	74.565	115.438	123.237	0.273490397243865		
377.296	84.913	112.895	121.542	0.209936744670348		
377.655	90.680	114.251	122.728	0.185635371789536		
378.014	102.042	113.403	126.967	0.140835125467752		
378.374	104.077	123.576	134.256	0.164331035359456		
378.733	100.855	124.424	136.798	0.19900048587734		
379.092	94.750	130.357	138.324	0.2514703077674		
379.451	93.732	128.323	133.747	0.22976621455241		
379.810	83.217	126.967	128.153	0.26453653400342		
380.169	80.163	115.438	120.355	0.226132946275116		
380.528	87.287	103.738	116.964	0.17274735588077		
380.887	91.019	96.616	113.573	0.135707251950869		
381.246	91.019	104.586	112.216	0.128668177875136		
381.605	92.376	104.077	111.708	0.117772380178974		
381.964	101.703	105.434	112.556	0.0647207342603481		
382.323	95.089	116.455	111.030	0.0928345818015719		
382.682	94.241	125.610	103.738	0.0555826836591639		
383.041	91.697	126.119	95.089	0.0193546662529703		
383.400	95.768	123.915	100.516	0.026615595922416		
383.758	94.241	134.764	106.621	0.0669695276574704		
384.117	92.206	126.627	110.351	0.0975074676666684		
384.476	88.305	120.863	111.538	0.126674889291307		
384.835	90.171	124.932	129.340	0.207992773369175		
385.193	89.153	127.984	124.763	0.188916498081966		
385.552	93.054	120.524	114.421	0.120476050318313		
385.911	88.644	125.780	119.677	0.171664616625762		
386.269	91.697	128.323	122.559	0.178087888426328		
386.628	94.580	117.133	114.421	0.114326145611137		
386.986	100.346	117.133	123.576	0.138641674765247		
387.345	98.820	110.351	135.951	0.221324276707642		
387.703	110.351	114.590	135.612	0.153077586208139		
388.062	110.860	116.625	136.968	0.149841060496271		
388.420	103.908	118.320	130.357	0.154972360484741		
388.778	105.603	114.590	123.067	0.101596066891769		
389.137	102.381	120.355	114.251	0.0667085466221278		
389.495	103.229	113.234	100.686	-0.0140998575615937		
389.853	103.060	111.369	104.416	0.00768500880287889		
390.212	112.556	115.268	108.825	-0.0213856880121596		
390.570	105.603	115.099	103.908	-0.0100757777997637		
390.928	101.873	111.877	97.633	-0.025109044219633		
391.286	106.790	115.608	101.364	-0.0323477407762303		
391.644	105.603	112.895	84.404	-0.126027262665507		
392.003	103.060	115.777	97.124	-0.0361156312594345		
392.361	99.329	118.659	104.925	0.0332608124629088		
392.719	110.012	119.507	110.012	0		
393.077	100.177	122.220	120.355	0.119041300388689		
393.435	96.446	120.185	136.798	0.244066923661462		
393.793	94.920	114.760	127.306	0.190434418621409		
394.151	101.025	113.403	123.915	0.138076203886237		
394.509	100.346	112.725	125.271	0.144671868622145		
394.867	100.007	112.725	116.794	0.0982210374174712		
395.224	115.608	110.351	110.182	-0.0305746914743983		
395.582	109.843	112.895	107.469	-0.013094077656159		
395.940	115.438	110.860	117.303	0.0102505299846823		
396.298	109.843	113.573	112.386	0.0139246384978619		
396.656	104.416	105.943	118.998	0.0797966718264373		
397.013	90.001	110.351	121.202	0.175055818088188		
397.371	92.545	109.843	121.372	0.159203248733314		
397.729	82.538	111.199	115.268	0.179270914496463		
398.086	82.199	109.503	120.185	0.206093378662171		
398.444	88.644	108.486	120.694	0.173864963258957		
398.801	93.563	112.216	118.151	0.137565089386944		
399.159	91.188	110.690	123.745	0.18010037484554		
399.516	89.832	111.877	118.490	0.153301676247937		
399.874	89.492	118.490	126.119	0.201703881981309		
400.231	85.252	122.728	116.625	0.175749927717264		
400.589	77.280	120.016	116.964	0.228419393350079		
400.946	80.503	126.288	112.556	0.18168307114942		
401.304	81.860	116.116	119.338	0.212335729026492		
401.661	73.208	112.047	111.708	0.22596750184155		
402.018	82.877	123.745	113.234	0.178212575874489		
402.375	85.422	129.509	112.386	0.157498013030343		
402.733	88.475	132.730	113.912	0.150670587365835		
403.090	90.001	142.731	111.030	0.122687783909807		
403.447	97.972	131.883	118.829	0.123629988315512		
403.804	85.930	125.102	127.475	0.239857065268534		
404.161	95.768	120.694	127.814	0.180861234352557		
404.518	95.768	113.912	123.237	0.159085163174794		
404.876	90.171	112.047	126.627	0.213128192637352		
405.233	90.001	121.372	118.490	0.165587931141987		
405.590	98.820	112.386	103.399	0.026956033382119		
405.947	90.680	112.216	102.212	0.0675232669572961		
406.304	89.323	111.199	113.064	0.137153050766652		
406.660	93.563	105.603	116.455	0.131386324974218		
407.017	99.668	106.112	121.542	0.125052637988045		
407.374	92.376	108.316	136.798	0.251632062480532		
407.731	91.867	107.130	142.053	0.285892042015737		
408.088	86.779	106.451	130.526	0.252970505845781		
408.445	86.100	103.908	112.047	0.149181607638167		
408.801	80.333	100.855	104.586	0.143378177760548		
409.158	78.467	107.808	100.177	0.129454841796834		
409.515	88.475	112.386	108.825	0.119677442447469		
409.871	89.832	106.112	108.825	0.111444676012798		
410.228	93.732	123.237	118.490	0.143120816906289		
410.585	93.393	129.679	119.677	0.149278056696328		
410.941	104.756	134.425	119.677	0.0849958251469785		
411.298	96.785	123.915	111.199	0.0816671989635664		
411.654	100.516	134.595	109.334	0.0501557224449707		
412.011	102.721	123.915	107.130	0.025648669972735		
412.367	104.925	122.898	104.247	-0.00385694128397948		
412.723	106.112	118.829	105.773	-0.00194238968339486		
413.080	108.486	122.559	112.895	0.0254222515831962		
413.436	106.790	124.763	124.424	0.100381407710588		
413.792	98.481	125.610	125.610	0.152130938469814		
414.149	99.329	112.047	123.915	0.135009507864741		
414.505	91.358	106.960	122.898	0.170705634180217		
414.861	86.100	106.621	120.524	0.187534874126686		
415.217	85.761	106.451	114.421	0.153752211843238		
415.574	93.732	107.299	109.843	0.0858879944679144		
415.930	92.545	118.659	114.760	0.118877258892791		
416.286	95.768	120.863	114.929	0.103844070125573		
416.642	91.019	132.222	114.421	0.127528833599461		
416.998	89.323	125.441	110.521	0.114060517452876		
417.354	86.779	124.763	115.608	0.157568500876287		
417.710	83.217	119.338	113.912	0.167880525227639		
418.066	86.100	114.929	110.351	0.13182995736957		
