WaveLength	Dark	Reference	Samples	Energy	IrrCali	StrayLight
316.920	92.376	101.364	94.807	0.0575959063743492		
317.283	82.368	108.486	93.619	0.151097324953704		
317.647	84.234	102.551	102.099	0.247980765228521		
318.011	83.386	104.416	102.608	0.294092726213433		
318.374	81.351	99.668	106.508	0.351890786875088		
318.738	78.128	108.656	104.812	0.435037444164163		
319.101	81.011	106.621	95.654	0.223472353300211		
319.465	82.877	112.047	82.425	-0.00543425296853715		
319.828	81.011	126.288	81.916	0.0122459840517603		
320.192	83.217	140.019	73.434	-0.153461019794258		
320.555	85.930	133.069	84.630	-0.0181826828304094		
320.919	83.556	131.713	91.075	0.0879772461747934		
321.282	91.528	124.085	96.502	0.0454600409381769		
321.646	92.884	111.708	108.882	0.118101064427348		
322.009	99.668	107.469	110.747	0.0817243303293756		
322.372	97.633	101.194	111.595	0.112562607780486		
322.736	92.715	96.446	113.121	0.18932383148312		
323.099	81.011	102.721	119.903	0.479859941596407		
323.462	83.386	94.580	111.086	0.411921891294519		
323.825	73.887	96.446	118.885	0.616740826243362		
324.189	81.351	103.568	111.425	0.4367617094724		
324.552	88.135	110.012	114.647	0.395885457488476		
324.915	97.463	115.608	107.864	0.196233210259788		
325.278	98.481	130.526	115.155	0.305447709182275		
325.641	101.534	134.764	103.795	0.030228624251916		
326.004	95.768	127.475	105.999	0.114492482926685		
326.367	92.715	117.642	105.829	0.17078255532919		
326.730	89.662	108.486	102.608	0.156665077429885		
327.093	90.001	101.194	86.835	-0.0375257210903882		
327.456	92.036	89.832	95.146	0.0288412714203115		
327.819	93.563	101.194	95.994	0.0211605560340215		
328.182	92.545	103.229	103.625	0.110348005713572		
328.545	93.224	98.481	103.625	0.126453163363283		
328.908	90.680	92.206	115.325	0.316493527103763		
329.271	89.323	90.680	112.951	0.355230901075928		
329.634	85.082	85.252	122.446	0.491595024650884		
329.996	81.520	96.107	105.490	0.33333605829488		
330.359	75.753	105.603	108.203	0.408431027872199		
330.722	78.806	114.082	103.795	0.234467783172262		
331.085	72.699	120.694	114.647	0.448601014551305		
331.447	84.913	117.473	108.034	0.227577438401622		
331.810	84.913	113.064	114.647	0.30583341459272		
332.173	87.966	103.060	113.968	0.376879387843507		
332.535	81.690	102.551	110.577	0.528790554097542		
332.898	90.849	97.972	99.894	0.13731375447672		
333.260	89.323	100.346	100.233	0.207811994941038		
333.623	92.884	97.463	95.994	0.0513317080961526		
333.985	94.411	104.077	98.368	0.077818207298702		
334.348	95.259	101.873	94.467	-0.0112479173396048		
334.710	98.142	100.346	94.128	-0.0516949701334376		
335.073	99.838	104.416	93.280	-0.0729211266688927		
335.435	104.247	102.721	100.403	-0.0524915487181175		
335.798	101.703	105.773	94.467	-0.117782482133163		
336.160	102.551	108.486	105.490	0.0432284088612446		
336.522	96.107	119.338	108.373	0.194675700766483		
336.885	87.287	122.220	100.064	0.329259521839425		
337.247	88.475	127.645	99.725	0.197281401413837		
337.609	93.393	130.018	114.308	0.329240359793855		
337.971	107.299	137.307	111.256	0.0480008448599949		
338.334	111.538	127.475	110.408	-0.0124880094811644		
338.696	121.881	118.659	111.934	-0.105713786515304		
339.058	115.438	118.151	113.290	-0.0210771933935985		
339.420	109.673	110.182	101.760	-0.0706708598008957		
339.782	93.054	96.276	99.216	0.066224072203004		
340.144	92.376	103.738	95.994	0.0413782016354917		
340.506	86.948	106.112	105.490	0.292634959024833		
340.868	95.937	98.481	102.099	0.0794279141171075		
341.230	101.534	96.955	108.543	0.0882156948450865		
341.592	108.316	105.434	117.190	0.0999504423795963		
341.954	104.925	98.651	115.155	0.11903925216961		
342.316	100.346	96.446	102.268	0.0182326084389115		
342.678	91.697	102.381	107.525	0.157955690423194		
343.040	92.376	101.703	106.847	0.148248500095089		
343.402	91.528	105.095	99.725	0.0789556138568964		
343.764	94.580	109.503	101.251	0.0659031155373035		
344.126	95.598	115.099	110.408	0.145169676472629		
344.487	102.721	110.860	108.203	0.0534322415439385		
344.849	93.902	120.355	111.086	0.212169509423596		
345.211	85.082	113.234	113.799	0.314453659353741		
345.572	81.860	110.351	111.086	0.285718693785409		
345.934	83.386	108.486	109.390	0.318824573788672		
346.296	79.994	114.421	107.356	0.298468427454211		
346.657	76.771	101.025	100.403	0.263968816063868		
347.019	83.047	99.838	100.403	0.187132740588892		
347.380	82.877	101.873	102.099	0.166618696323724		
347.742	82.538	107.469	104.303	0.188262380614178		
348.104	89.832	109.843	112.103	0.167746587396542		
348.465	100.516	118.490	111.595	0.0771404455936619		
348.826	100.686	123.067	110.747	0.0722626959200599		
349.188	99.159	132.222	115.664	0.118801787659837		
349.549	90.849	124.254	113.121	0.169630245505521		
349.911	87.796	120.694	106.508	0.13955985561266		
350.272	84.065	131.544	100.912	0.126661202680739		
