WaveLength	Dark	Reference	Samples	Energy	IrrCali	StrayLight
318.738	78.128	108.656	120.750	0.694881860789256		
319.101	81.011	106.621	128.718	0.728069969279398		
319.465	82.877	112.047	125.158	0.507961400690246		
319.828	81.011	126.288	131.092	0.677904467430491		
320.192	83.217	140.019	139.567	0.884016382730471		
320.555	85.930	133.069	133.973	0.671753151365829		
320.919	83.556	131.713	133.634	0.585911849269571		
321.282	91.528	124.085	131.600	0.36617976412046		
321.646	92.884	111.708	126.684	0.249527457919042		
322.009	99.668	107.469	111.425	0.0867274785864792		
322.372	97.633	101.194	109.730	0.0975250607763438		
322.736	92.715	96.446	103.286	0.0980770639151037		
323.099	81.011	102.721	110.408	0.362707225495504		
323.462	83.386	94.580	108.034	0.366533692372162		
323.825	73.887	96.446	109.390	0.486604466582751		
324.189	81.351	103.568	110.577	0.424449339603776		
324.552	88.135	110.012	116.512	0.423735802086028		
324.915	97.463	115.608	105.321	0.148243843547427		
325.278	98.481	130.526	101.081	0.0476334910848218		
325.641	101.534	134.764	108.203	0.0891718863025708		
326.004	95.768	127.475	108.882	0.146750045936904		
326.367	92.715	117.642	95.485	0.0360728808543575		
326.730	89.662	108.486	98.198	0.103306136824442		
327.093	90.001	101.194	106.847	0.199664438518068		
327.456	92.036	89.832	99.046	0.0650223069316716		
327.819	93.563	101.194	99.046	0.0477333294609338		
328.182	92.545	103.229	107.864	0.15256880227285		
328.545	93.224	98.481	115.155	0.2666312517947		
328.908	90.680	92.206	111.256	0.264235528519286		
329.271	89.323	90.680	114.477	0.378172687398148		
329.634	85.082	85.252	119.903	0.458135457818264		
329.996	81.520	96.107	129.227	0.663425086031988		
330.359	75.753	105.603	120.242	0.559947836200539		
330.722	78.806	114.082	122.785	0.412654779164955		
331.085	72.699	120.694	122.276	0.530193499233207		
331.447	84.913	117.473	116.851	0.314361572061157		
331.810	84.913	113.064	99.725	0.152350059782438		
332.173	87.966	103.060	96.333	0.121270755756725		
332.535	81.690	102.551	80.559	-0.0207003491943565		
332.898	90.849	97.972	85.817	-0.0763877759432923		
333.260	89.323	100.346	88.531	-0.0150755936161826		
333.623	92.884	97.463	101.590	0.143723549490176		
333.985	94.411	104.077	105.829	0.224550215242567		
334.348	95.259	101.873	117.020	0.309272375682428		
334.710	98.142	100.346	106.508	0.107749853707599		
335.073	99.838	104.416	107.186	0.0817145623133091		
335.435	104.247	102.721	99.555	-0.0640709200509111		
335.798	101.703	105.773	107.186	0.0892496559474585		
336.160	102.551	108.486	107.356	0.0706609656129428		
336.522	96.107	119.338	117.020	0.331916877697166		
336.885	87.287	122.220	117.020	0.766245195355742		
337.247	88.475	127.645	123.972	0.62247836896837		
337.609	93.393	130.018	117.868	0.385291293073964		
337.971	107.299	137.307	121.429	0.171420267831951		
338.334	111.538	127.475	120.242	0.0961515352266721		
338.696	121.881	118.659	115.325	-0.0696734625303095		
339.058	115.438	118.151	111.764	-0.0360534511062443		
339.420	109.673	110.182	113.968	0.0383611386235421		
339.782	93.054	96.276	111.934	0.20290835855007		
340.144	92.376	103.738	110.408	0.206225140096126		
340.506	86.948	106.112	109.390	0.354186378924329		
340.868	95.937	98.481	111.934	0.206207914296064		
341.230	101.534	96.955	103.795	0.0284575539005381		
341.592	108.316	105.434	104.134	-0.0471143945142572		
341.954	104.925	98.651	119.224	0.166387487406792		
342.316	100.346	96.446	124.480	0.228947077611483		
342.678	91.697	102.381	119.394	0.276401139858703		
343.040	92.376	101.703	125.497	0.339308968998706		
343.402	91.528	105.095	127.871	0.350063278433792		
343.764	94.580	109.503	117.190	0.22337724889763		
344.126	95.598	115.099	113.968	0.180072722482284		
344.487	102.721	110.860	116.512	0.134399622457837		
344.849	93.902	120.355	113.460	0.241478677256905		
345.211	85.082	113.234	107.525	0.245754321006182		
345.572	81.860	110.351	108.034	0.255880814424104		
345.934	83.386	108.486	104.134	0.254375259562538		
346.296	79.994	114.421	104.642	0.268872998832617		
346.657	76.771	101.025	107.525	0.343522440159911		
347.019	83.047	99.838	116.003	0.355333287394702		
347.380	82.877	101.873	115.325	0.281267369117907		
347.742	82.538	107.469	124.650	0.364251752718805		
348.104	89.832	109.843	130.244	0.304377362269643		
348.465	100.516	118.490	134.651	0.237682947344431		
348.826	100.686	123.067	127.701	0.194032398351345		
349.188	99.159	132.222	124.480	0.18226080385635		
349.549	90.849	124.254	114.138	0.177378677993128		
349.911	87.796	120.694	104.303	0.123118012442661		
350.272	84.065	131.544	98.707	0.11008631607863		
350.633	84.743	133.239	103.625	0.168375401871356		
350.995	97.463	127.984	107.016	0.0926728271938646		
351.356	103.399	127.814	114.477	0.113844672819133		
351.717	100.855	129.679	109.730	0.0935226943925715		
352.078	101.534	121.033	119.903	0.167793146989591		
352.440	104.586	120.185	118.038	0.12607551435392		
352.801	94.072	118.151	109.051	0.142135440078848		
353.162	91.188	118.490	102.947	0.108664550861932		
353.523	90.340	116.286	110.238	0.153457831940789		
353.884	88.814	109.843	95.824	0.0527537370072469		
354.245	79.824	107.638	104.642	0.171831790488373		
354.606	84.234	120.694	119.903	0.240012324044052		
354.967	90.849	122.220	122.107	0.209056088574597		
355.328	95.598	124.932	126.684	0.211040828145076		
355.689	99.329	124.593	139.736	0.258785438820134		
356.050	109.843	123.745	134.821	0.171215237482815		
356.411	105.095	110.351	136.007	0.205885205688244		
356.772	101.703	109.503	142.109	0.297200683869854		
357.133	100.855	105.264	139.736	0.270970770845641		
357.493	96.276	106.112	138.719	0.287181611784135		
357.854	94.920	113.234	135.329	0.276438448442073		
358.215	91.358	112.556	123.802	0.241977326854606		
358.576	101.703	109.503	116.173	0.109343703448289		
358.936	101.703	115.099	116.681	0.108965735865875		
359.297	101.534	117.981	117.529	0.107207602711323		
359.658	92.545	116.794	115.664	0.151516837476025		
360.018	97.294	115.268	121.937	0.162634246767692		
360.379	87.287	124.254	121.937	0.212347775163471		
360.739	81.351	120.016	115.325	0.19856160103027		
361.100	92.376	115.099	110.916	0.110238628660642		
361.461	94.580	108.486	117.190	0.140300277268699		
361.821	92.884	112.047	115.834	0.138761195614777		
362.181	91.358	108.147	120.920	0.181677054490944		
362.542	95.259	105.603	136.516	0.253965899760175		
362.902	81.860	106.790	133.465	0.319368768846415		
363.263	86.779	109.334	136.346	0.31217919504936		
363.623	95.598	104.077	142.957	0.294178160250437		
363.983	99.838	95.937	147.363	0.290805886198852		
364.344	97.972	98.820	138.041	0.261434324816959		
364.704	102.042	101.534	142.448	0.282423976583328		
365.064	105.943	94.241	133.804	0.186929932494252		
365.424	106.112	96.616	126.854	0.149950131312662		
365.785	100.516	104.247	121.768	0.153101491346682		
366.145	98.820	97.294	120.242	0.154552414066295		
366.505	97.633	102.551	111.425	0.102563088113657		
366.865	86.948	109.503	109.051	0.166193571501864		
367.225	77.958	106.451	99.894	0.164442749759098		
367.585	85.930	109.843	94.298	0.0626619090268438		
367.945	86.948	114.421	92.263	0.037829266288789		
368.305	86.948	113.403	92.432	0.0382282407181663		
368.665	93.393	110.351	98.368	0.0351712862347664		
369.025	93.393	117.642	103.455	0.0689346507875343		
369.385	87.457	115.947	108.203	0.133273218338021		
369.745	91.358	116.625	108.373	0.106552711077416		
370.105	88.475	110.012	109.051	0.128983129441599		
370.464	83.725	113.234	97.690	0.0882118287276162		
370.824	82.199	107.977	103.625	0.134539277112102		
371.184	82.877	101.534	107.356	0.144144996442634		
371.544	77.619	106.621	108.034	0.175646633935119		
371.904	78.637	109.673	119.224	0.233088200306391		
372.263	86.609	109.334	125.667	0.221298590515038		
372.623	92.206	109.673	117.190	0.152383442841609		
372.983	101.703	116.794	117.699	0.0995394763646507		
373.342	101.025	111.030	119.733	0.116523100446496		
373.702	106.621	110.860	110.408	0.0245359180311329		
374.061	102.890	115.099	112.103	0.0600852814353964		
374.421	104.586	113.234	123.463	0.128898875445033		
374.780	87.287	113.742	124.819	0.253270827832204		
375.140	88.135	121.881	129.905	0.273108390374235		
375.499	78.806	121.881	130.922	0.324619677172288		
375.859	76.431	112.386	129.057	0.327171486646774		
376.218	67.440	121.202	125.328	0.346571003705883		
376.577	71.681	117.812	116.681	0.259582728137012		
376.937	74.565	115.438	109.899	0.198543927542121		
377.296	84.913	112.895	116.851	0.183052277118146		
377.655	90.680	114.251	120.920	0.175160652880641		
378.014	102.042	113.403	130.074	0.158396403722409		
378.374	104.077	123.576	134.990	0.168330802122019		
378.733	100.855	124.424	132.448	0.174912593477468		
379.092	94.750	130.357	146.008	0.295813503926079		
379.451	93.732	128.323	145.669	0.298218691276676		
379.810	83.217	126.967	139.228	0.329731906534025		
380.169	80.163	115.438	136.177	0.315154328877596		
380.528	87.287	103.738	139.058	0.301359781463041		
380.887	91.019	96.616	121.598	0.183994476269363		
381.246	91.019	104.586	127.532	0.22163033494751		
381.605	92.376	104.077	131.600	0.238957529908731		
381.964	101.703	105.434	133.126	0.18739544152645		
382.323	95.089	116.455	145.499	0.293581304507276		
382.682	94.241	125.610	142.618	0.283135534449727		
383.041	91.697	126.119	132.956	0.235423838830442		
383.400	95.768	123.915	124.480	0.160935924350888		
383.758	94.241	134.764	122.954	0.15532835726446		
384.117	92.206	126.627	111.425	0.103278216866986		
384.476	88.305	120.863	108.882	0.112190890543969		
384.835	90.171	124.932	99.725	0.0507323863627507		
385.193	89.153	127.984	101.081	0.0632817724581506		
385.552	93.054	120.524	108.203	0.0854203335902303		
385.911	88.644	125.780	109.051	0.112887442253769		
386.269	91.697	128.323	114.477	0.131452722454446		
386.628	94.580	117.133	124.819	0.174246033822556		
386.986	100.346	117.133	119.394	0.113682512577779		
387.345	98.820	110.351	106.677	0.0468339742608044		
387.703	110.351	114.590	105.999	-0.0263741365931391		
388.062	110.860	116.625	103.116	-0.0444431488439367		
388.420	103.908	118.320	109.730	0.0341117315811439		
388.778	105.603	114.590	114.816	0.0535956175497608		
389.137	102.381	120.355	129.735	0.153731867125758		
389.495	103.229	113.234	135.160	0.176991928051139		
389.853	103.060	111.369	132.617	0.167438493737245		
390.212	112.556	115.268	126.006	0.0771094893081767		
390.570	105.603	115.099	128.210	0.134322509035321		
390.928	101.873	111.877	117.020	0.0897116812881882		
391.286	106.790	115.608	111.086	0.025607010455913		
391.644	105.603	112.895	120.750	0.090046207353381		
392.003	103.060	115.777	118.546	0.0942314819800424		
392.361	99.329	118.659	114.816	0.0920492616114736		
392.719	110.012	119.507	120.581	0.0630750626304873		
393.077	100.177	122.220	115.834	0.0923680902261872		
393.435	96.446	120.185	108.882	0.0752163228207523		
393.793	94.920	114.760	114.477	0.115001391527864		
394.151	101.025	113.403	110.916	0.059667592974756		
394.509	100.346	112.725	109.730	0.0544624803952139		
394.867	100.007	112.725	122.107	0.129303370840255		
395.224	115.608	110.351	117.529	0.0108280201763835		
395.582	109.843	112.895	114.308	0.024628242717254		
395.940	115.438	110.860	124.650	0.0506289928954247		
396.298	109.843	113.573	121.259	0.0625025552953662		
396.656	104.416	105.943	112.273	0.0429931075835908		
397.013	90.001	110.351	112.782	0.127810424378492		
397.371	92.545	109.843	109.560	0.0939683438965532		
397.729	82.538	111.199	101.929	0.10620942729545		
398.086	82.199	109.503	108.373	0.142006788145508		
398.444	88.644	108.486	113.799	0.136460978058562		
398.801	93.563	112.216	114.477	0.117012178629062		
399.159	91.188	110.690	119.733	0.157904616354077		
399.516	89.832	111.877	117.529	0.148162308061088		
399.874	89.492	118.490	111.595	0.121718609378222		
400.231	85.252	122.728	107.356	0.123824076967139		
400.589	77.280	120.016	111.425	0.196538863685328		
400.946	80.503	126.288	113.629	0.187769905385888		
401.304	81.860	116.116	124.989	0.244353263468465		
401.661	73.208	112.047	133.465	0.353667108847806		
402.018	82.877	123.745	144.821	0.363651645700871		
402.375	85.422	129.509	150.583	0.380608381666555		
402.733	88.475	132.730	151.431	0.372902622665385		
403.090	90.001	142.731	145.838	0.325774595264526		
403.447	97.972	131.883	135.668	0.223447677245587		
403.804	85.930	125.102	129.905	0.253885514986767		
404.161	95.768	120.694	128.379	0.184050352015512		
404.518	95.768	113.912	122.276	0.153521413249146		
404.876	90.171	112.047	116.851	0.155973478822533		
405.233	90.001	121.372	112.612	0.131424012019679		
405.590	98.820	112.386	111.256	0.0732101793241881		
405.947	90.680	112.216	107.356	0.097640673653542		
406.304	89.323	111.199	109.051	0.113970626968876		
406.660	93.563	105.603	112.273	0.107382852572174		
407.017	99.668	106.112	113.121	0.076909962059758		
407.374	92.376	108.316	117.020	0.139600080478343		
407.731	91.867	107.130	110.577	0.106587388409009		
408.088	86.779	106.451	114.647	0.161146410736285		
408.445	86.100	103.908	118.885	0.188499972077856		
408.801	80.333	100.855	124.650	0.261990280901419		
409.158	78.467	107.808	121.768	0.258199181425292		
409.515	88.475	112.386	130.074	0.244640112537703		
409.871	89.832	106.112	126.514	0.215235963319002		
410.228	93.732	123.237	121.768	0.162069438865337		
410.585	93.393	129.679	121.937	0.162116800195859		
410.941	104.756	134.425	116.851	0.0688993948053621		
411.298	96.785	123.915	129.057	0.182849270374589		
411.654	100.516	134.595	127.193	0.151735616529869		
412.011	102.721	123.915	129.566	0.156171074523925		
412.367	104.925	122.898	131.092	0.148787719965376		
412.723	106.112	118.829	127.362	0.121706027793913		
413.080	108.486	122.559	112.782	0.0247704171598311		
413.436	106.790	124.763	110.916	0.0234887348474546		
413.792	98.481	125.610	114.477	0.0897003491231539		
414.149	99.329	112.047	111.595	0.0673549587910891		
414.505	91.358	106.960	117.190	0.139812485260376		
414.861	86.100	106.621	120.072	0.185071905353769		
415.217	85.761	106.451	123.632	0.203171236711947		
415.574	93.732	107.299	115.325	0.11511594772391		
415.930	92.545	118.659	123.463	0.16545085286769		
416.286	95.768	120.863	128.040	0.174896510475096		
416.642	91.019	132.222	125.836	0.189738979322185		
416.998	89.323	125.441	126.514	0.200117395773859		
417.354	86.779	124.763	127.701	0.22366791031566		
417.710	83.217	119.338	126.006	0.234024995024507		
418.066	86.100	114.929	119.224	0.180065035344707		
418.422	95.089	103.229	114.308	0.104962178381074		
