WaveLength	Dark	Reference	Samples	Energy	IrrCali	StrayLight
370.105	106.913	108.549	95.372	-0.0723475399342259		
370.464	106.794	107.741	95.711	-0.0700094500335471		
370.824	105.956	109.836	95.372	-0.066458996655472		
371.184	108.051	109.148	110.295	0.0132156075791183		
371.544	107.512	107.472	109.447	0.0111748880673743		
371.904	109.277	106.036	111.143	0.0107113956928734		
372.263	113.586	104.539	99.612	-0.0791787113575508		
372.623	111.671	100.230	103.851	-0.0476965101457117		
372.983	109.636	101.966	87.909	-0.135207513007175		
373.342	108.051	103.941	87.740	-0.126504106824976		
373.702	108.230	103.522	89.605	-0.120669732746682		
374.061	107.781	103.672	102.155	-0.0366898724417246		
374.421	110.265	103.821	100.120	-0.0692700919835649		
374.780	107.482	101.786	110.295	0.0189811488069328		
375.140	110.055	99.572	107.921	-0.0139565103585552		
375.499	107.153	100.529	115.721	0.0533669345126959		
375.859	103.652	101.577	120.976	0.107706979444531		
376.218	106.494	102.026	120.298	0.0826427130946903		
376.577	109.996	104.898	121.655	0.0672554278114673		
376.937	107.093	108.310	121.146	0.0789653031661295		
377.296	105.896	109.208	114.873	0.0514502948292085		
377.655	103.352	107.921	110.295	0.0402122656710081		
378.014	100.060	106.185	108.938	0.0501638849274192		
378.374	101.377	102.864	106.395	0.0273215169276468		
378.733	97.786	100.948	108.260	0.0579892856670458		
379.092	97.517	102.923	115.042	0.101142628664606		
379.451	99.252	104.809	114.195	0.0857978879452207		
379.810	98.774	106.066	114.364	0.0917793128335008		
380.169	96.230	104.629	119.620	0.131603097747822		
380.528	99.402	104.509	116.738	0.100911494857494		
380.887	102.574	99.362	112.329	0.0586965034531309		
381.246	104.190	99.661	111.312	0.0432290599992346		
381.605	104.729	99.572	116.060	0.0690272961905563		
381.964	103.293	101.307	117.416	0.0842286036373925		
382.323	100.839	97.417	116.568	0.0916078830450881		
382.682	97.636	97.357	116.568	0.110803370662036		
383.041	98.774	95.502	118.433	0.112177949862029		
383.400	102.634	97.387	111.312	0.0486405668944076		
383.758	103.083	101.756	111.651	0.046351037179429		
384.117	107.183	104.749	112.499	0.0285682771252069		
384.476	109.547	109.387	103.342	-0.0338278647344481		
384.835	109.936	112.798	102.325	-0.0404140426008187		
385.193	105.357	113.427	102.664	-0.0142883484856861		
385.552	105.866	113.038	96.559	-0.0524779842495168		
385.911	108.380	115.581	112.669	0.0237253864238115		
386.269	107.871	111.990	123.689	0.0912784887669093		
386.628	102.425	106.694	123.350	0.120578241339749		
386.986	104.879	102.744	135.725	0.184101458308774		
387.345	108.619	103.013	136.064	0.163589908470286		
387.703	106.345	101.936	122.163	0.0958580882291916		
388.062	107.033	103.312	115.381	0.0479135381898253		
388.420	110.774	106.335	115.212	0.0260054309975865		
388.778	109.038	109.686	109.108	0.000406179929382958		
389.137	107.661	104.928	112.499	0.0271873138534665		
389.495	109.457	104.809	103.682	-0.0320130515714862		
389.853	106.494	105.497	101.477	-0.0284231396157602		
390.212	109.158	106.694	98.594	-0.0605600245420859		
390.570	111.492	101.667	92.149	-0.114927524179199		
390.928	111.402	105.078	87.740	-0.14013834374304		
391.286	107.213	106.095	93.337	-0.0827167880129714		
391.644	107.512	102.714	104.190	-0.0197464268210199		
392.003	102.245	103.851	108.769	0.0396940504969563		
392.361	98.295	108.430	114.025	0.0934929630714952		
392.719	96.170	107.233	121.655	0.152095141320948		
393.077	95.721	105.347	133.182	0.22100585878051		
393.435	97.427	107.502	129.453	0.193705198604544		
393.793	98.295	106.544	127.249	0.170255373405612		
394.151	100.300	104.839	121.485	0.127790790120019		
394.509	101.168	104.839	111.821	0.0618336232750827		
394.867	100.928	103.941	101.986	0.00618679114188392		
395.224	102.604	102.295	96.898	-0.0321538803940634		
395.582	108.380	102.594	100.629	-0.0427506186333336		
395.940	107.901	101.876	104.021	-0.0213261779108586		
396.298	106.584	98.764	106.564	-0.000109219292430183		
396.656	108.978	100.619	105.886	-0.0169208903947378		
397.013	107.961	101.188	102.834	-0.0287656407177397		
397.371	103.293	101.846	94.185	-0.0503003785457619		
397.729	105.537	106.814	92.828	-0.0696099671044233		
398.086	107.362	113.816	100.460	-0.0374505156012733		
398.444	106.614	114.474	102.494	-0.0223486872513899		
398.801	104.519	116.449	105.886	0.00764567006134185		
399.159	108.529	108.609	113.855	0.0294635231349675		
399.516	106.435	103.911	118.264	0.0632775629285085		
399.874	107.422	100.200	113.008	0.0307599752019669		
400.231	109.277	101.068	110.634	0.00759910574103697		
400.589	110.893	100.200	107.921	-0.0171086227205618		
400.946	104.490	104.120	106.734	0.0127214005897442		
401.304	102.694	106.066	107.582	0.0276918705017728		
401.661	99.402	103.612	108.090	0.0509947586394751		
402.018	98.594	99.302	112.160	0.0796404922374299		
402.375	100.031	101.248	126.571	0.155021755451254		
402.733	106.614	103.791	133.182	0.157368213781672		
403.090	107.721	101.367	130.640	0.133713559152075		
403.447	107.392	101.397	131.487	0.142825084677138		
