t,R1,R2,R3,R4
277.029502,29.499602,29.127912,27.707649,26.457313
278.450754,29.362078,29.028821,27.637136,26.416961
279.873206,29.280034,28.944398,27.603230,26.433856
281.279687,29.182525,28.863543,27.580366,26.414203
282.818375,29.065161,28.791627,27.520834,26.400280
284.230893,28.974186,28.715468,27.485931,26.360160
285.640197,28.871176,28.652830,27.446891,26.346708
287.044886,28.826229,28.588345,27.415320,26.338412
288.453238,28.721990,28.518451,27.391847,26.314886
289.873647,28.686666,28.487295,27.369004,26.338686
291.282877,28.621873,28.421080,27.328729,26.346885
292.690145,28.536729,28.366588,27.325371,26.314104
294.097905,28.455207,28.297128,27.273468,26.295713
295.508067,28.408285,28.246005,27.240412,26.278467
296.923603,28.345059,28.233454,27.252535,26.288746
298.332524,28.288851,28.166070,27.208783,26.269657
299.757230,28.230235,28.124651,27.199908,26.262632
301.179270,28.171816,28.058775,27.150219,26.241802
302.604084,28.110548,28.019826,27.141497,26.257815
304.028439,28.076026,27.989951,27.097581,26.237170
305.444056,27.991940,27.933772,27.067873,26.221886
306.868688,27.948593,27.861099,27.033767,26.208271
308.290676,27.942518,27.840594,27.051459,26.234399
309.715562,27.860793,27.830073,27.038589,26.215436
311.134514,27.831941,27.775616,27.035331,26.213574
312.553102,27.797788,27.719112,26.974077,26.196586
313.976831,27.740196,27.676876,26.989598,26.195786
315.401902,27.695628,27.677935,26.977603,26.187040
316.818907,27.685862,27.650941,26.918857,26.186585
318.244804,27.635051,27.635517,26.924397,26.186995
319.670047,27.602849,27.577236,26.925725,26.174780
321.085740,27.558970,27.565491,26.875721,26.143849
322.507171,27.542005,27.550389,26.881119,26.173077
323.927079,27.461086,27.467608,26.843467,26.143778
325.351823,27.431693,27.457780,26.822899,26.122245
326.777171,27.434156,27.454653,26.861280,26.154611
328.190702,27.419408,27.458073,26.847447,26.154770
329.609713,27.369532,27.403543,26.803575,26.150541
331.025380,27.374217,27.392387,26.801735,26.151501
332.468871,27.335218,27.372959,26.775286,26.149772
333.884157,27.305448,27.366953,26.783734,26.132073
335.311801,27.319509,27.345603,26.796878,26.175129
336.729370,27.282237,27.331630,26.782889,26.153649
338.154149,27.216941,27.274730,26.734321,26.135381
339.576972,27.259951,27.290241,26.793701,26.169146
340.994397,27.205244,27.249053,26.722146,26.138138
342.418676,27.182795,27.262025,26.734199,26.143200
343.837624,27.173218,27.210971,26.722280,26.129397
345.260091,27.183083,27.232486,26.736353,26.157501
346.683477,27.123061,27.180394,26.682807,26.133319
348.102505,27.116458,27.162139,26.706059,26.137446
349.527696,27.117007,27.181799,26.696810,26.128654
350.943686,27.058994,27.123328,26.667677,26.141528
352.370169,27.055782,27.118718,26.643464,26.105143
353.794591,27.060731,27.125997,26.677814,26.130189
355.211452,27.038486,27.095830,26.654152,26.141067
356.634171,27.008442,27.074647,26.648814,26.114703
358.058340,26.993546,27.087260,26.671703,26.136217
359.479971,26.984400,27.050608,26.643886,26.121448
360.921918,26.973707,27.053437,26.638318,26.132691
362.339436,26.953348,27.046603,26.651543,26.102019
363.762963,26.942757,27.031818,26.621813,26.116635
365.179021,26.918040,27.019229,26.622746,26.121774
366.604462,26.888423,26.976561,26.613643,26.112661
368.030050,26.908637,26.996305,26.611936,26.124967
369.442215,26.884877,26.962757,26.609162,26.115650
370.856400,26.873006,26.976536,26.608484,26.122446
