t   R1  R2  R3  R4
277.5                    341.6279584971378        332.5530989224293        313.4375777670604        306.0292324651339
279                      341.62673743523914       332.55214616110163       313.43729807316294       306.0290956380485
280.5                    341.62551637334036       332.55119339977387       313.4370183792655        306.02895881096305
282                      341.6242953114417        332.5502406384461        313.43673868536797       306.0288219838778
283.5                    341.6230742495431        332.54928787711845       313.4364589914705        306.0286851567924
285                      341.6218531876443        332.5483351157908        313.436179297573         306.0285483297069
286.5                    341.6206321257456        332.5473823544631        313.43589960367547       306.02841150262157
288                      341.619411063847         332.5464295931353        313.43561990977804       306.0282746755361
289.5                    341.6181900019482        332.5454768318077        313.4353402158805        306.0281378484507
291                      341.61696894004956       332.54452407047995       313.4350605219831        306.0280010213653
292.5                    341.61574787815084       332.54357130915224       313.43478082808565       306.0278641942799
294                      341.61452681625224       332.54261854782465       313.43450113418805       306.0277273671945
295.5                    341.61330575435346       332.54166578649694       313.4342214402907        306.02759054010914
297                      341.61208469245474       332.5407130251693        313.4339417463932        306.0274537130237
298.5                    341.6108636305561        332.5397602638416        313.43366205249566       306.0273168859384
300                      341.6100392798304        332.53912464681207       313.4334890592939        306.02723087591085
301.5                    341.609536897593         332.5387464222563        313.43340266375793       306.0271861087129
303                      341.6090345153555        332.5383681977006        313.43331626822203       306.02714134151495
304.5                    341.6085321331181        332.537989973145         313.43322987268607       306.027096574317
306                      341.6080297508807        332.53761174858926       313.4331434771502        306.0270518071191
307.5                    341.6075273686433        332.5372335240336        313.4330570816143        306.02700703992116
309                      341.6070249864058        332.53685529947785       313.4329706860785        306.0269622727232
310.5                    341.60652260416845       332.5364770749222        313.4328842905425        306.02691750552526
312                      341.60602022193103       332.5360988503665        313.4327978950067        306.0268727383273
313.5                    341.6055178396936        332.5357206258109        313.43271149947066       306.02682797112936
315                      341.6050154574562        332.5353424012552        313.43262510393487       306.0267832039314
316.5                    341.60451307521873       332.53496417669953       313.43253870839897       306.02673843673347
318                      341.6040106929814        332.53458595214386       313.43245231286306       306.0266936695355
319.5                    341.6035083107439        332.5342077275881        313.4323659173271        306.02664890233757
321                      341.60300592850655       332.53382950303245       313.43227952179126       306.0266041351397
322.5                    341.60250354626913       332.53345127847683       313.43219312625524       306.0265593679418
324                      341.60200116403166       332.5330730539211        313.43210673071945       306.02651460074384
325.5                    341.6014987817943        332.5326948293654        313.43202033518355       306.02646983354583
327                      341.60099639955683       332.53231660480975       313.43193393964765       306.0264250663478
328.5                    341.6004940173195        332.5319383802541        313.4318475441117        306.02638029914993
330                      341.599991635082         332.5315601556984        313.43176114857584       306.026335531952
331.5                    341.5994892528446        332.5311819311427        313.43167475303994       306.0262907647541
333                      341.5989868706072        332.53080370658705       313.431588357504         306.0262459975562
334.5                    341.5985616425627        332.5304851995           313.4315181639798        306.0262093222336
336                      341.59836542775776       332.5303439490261        313.43149606214104       306.0261966656523
337.5                    341.59816921295277       332.53020269855216       313.43147396030207       306.026184009071
339                      341.5979729981478        332.53006144807836       313.43145185846316       306.02617135248977
340.5                    341.59777678334297       332.5299201976043        313.43142975662425       306.0261586959085
342                      341.597580568538         332.5297789471305        313.43140765478546       306.0261460393271
343.5                    341.59738435373293       332.5296376966565        313.43138555294667       306.02613338274585
345                      341.597188138928         332.52949644618263       313.43136345110776       306.02612072616455
346.5                    341.5969919241231        332.5293551957088        313.4313413492689        306.0261080695833
348                      341.59679570931803       332.52921394523486       313.43131924742994       306.026095413002
349.5                    341.5965994945131        332.5290726947608        313.4312971455911        306.0260827564207
